Node 0 - Component 0,Node 0 - Component 1,Node 1 - Component 0,Node 1 - Component 1,Node 2 - Component 0,Node 2 - Component 1,Node 3 - Component 0,Node 3 - Component 1
-0.013909169472754002,-0.11224129050970078,-0.0472249798476696,0.16431844234466553,-0.01234175730496645,-0.3525562286376953,0.0761912539601326,0.8640382885932922
-0.012286699377000332,0.11655566841363907,-0.05361742898821831,-0.08179393410682678,0.01862010732293129,0.03042212501168251,0.07893098890781403,0.6857356429100037
-0.008217054419219494,-0.27602270245552063,-0.06887567043304443,0.28031259775161743,0.06368838250637054,-0.7781685590744019,0.05619313567876816,1.5425004959106445
0.013296215794980526,-0.8419883251190186,-0.1269349306821823,0.7666596174240112,0.16084709763526917,-2.04705548286438,-0.007154025137424469,3.1983273029327393
0.014529702253639698,0.5975531339645386,-0.15161259472370148,-0.6673211455345154,0.23843125998973846,0.7200105786323547,0.054525114595890045,0.8073657155036926
-0.025622768327593803,1.2292364835739136,-0.09887618571519852,-1.314723253250122,0.2540832459926605,1.8760225772857666,0.11438731849193573,-0.003195415483787656
-0.06975812464952469,0.7344186305999756,-0.04772483929991722,-0.9068533778190613,0.28867802023887634,0.7228173613548279,0.05467483401298523,1.6639015674591064
-0.08892647922039032,0.028530169278383255,-0.03603057190775871,-0.07193931192159653,0.33705881237983704,-0.12720701098442078,0.0333118736743927,0.8100627660751343
-0.05975073575973511,-1.524783730506897,-0.1037030965089798,1.456742763519287,0.42325422167778015,-3.09665584564209,-0.201619490981102,3.321694850921631
-0.016216013580560684,-0.8947275876998901,-0.20748303830623627,0.7518448233604431,0.5549353957176208,-2.136998414993286,-0.20515866577625275,3.268723487854004
-0.00877832155674696,0.13286586105823517,-0.25743767619132996,-0.3504854142665863,0.6713567972183228,-0.4151398241519928,-0.16655923426151276,2.593282461166382
-0.016895322129130363,-0.1640937775373459,-0.28567901253700256,-0.065360888838768,0.7840849161148071,-0.9713039994239807,-0.2631429433822632,3.0087809562683105
