Node 0 - Component 0,Node 0 - Component 1,Node 0 - Component 2,Node 0 - Component 3,Node 1 - Component 0,Node 1 - Component 1,Node 1 - Component 2,Node 1 - Component 3
-2.7670910358428955,-7.810452938079834,-2.7670910358428955,-7.810452938079834,0.5505321025848389,0.9291456937789917,0.5505321025848389,0.9291456937789917
-2.92330002784729,-7.685093879699707,-2.92330002784729,-7.685093879699707,0.5691149830818176,1.0959802865982056,0.5691149830818176,1.0959802865982056
-3.0770020484924316,-7.486639499664307,-3.0770020484924316,-7.486639499664307,0.5910345911979675,1.274977445602417,0.5910345911979675,1.274977445602417
-3.2267348766326904,-7.220296382904053,-3.2267348766326904,-7.220296382904053,0.6165341734886169,1.4655879735946655,0.6165341734886169,1.4655879735946655
-3.371140718460083,-7.478487014770508,-3.371140718460083,-7.478487014770508,0.645845890045166,1.2761067152023315,0.645845890045166,1.2761067152023315
-3.5207104682922363,-7.104971408843994,-3.5207104682922363,-7.104971408843994,0.6713680624961853,1.4860262870788574,0.6713680624961853,1.4860262870788574
-3.6628098487854004,-7.233413219451904,-3.6628098487854004,-7.233413219451904,0.701088547706604,1.315768837928772,0.701088547706604,1.315768837928772
-3.807478189468384,-6.797337055206299,-3.807478189468384,-6.797337055206299,0.7274039387702942,1.5384613275527954,0.7274039387702942,1.5384613275527954
-3.943424940109253,-6.351862907409668,-3.943424940109253,-6.351862907409668,0.7581731677055359,1.7621504068374634,0.7581731677055359,1.7621504068374634
-4.070462226867676,-5.908832550048828,-4.070462226867676,-5.908832550048828,0.7934162020683289,1.984330415725708,0.7934162020683289,1.984330415725708
-4.188638687133789,-5.476667404174805,-4.188638687133789,-5.476667404174805,0.833102822303772,2.2033324241638184,0.833102822303772,2.2033324241638184
-4.2981719970703125,-5.338406085968018,-4.2981719970703125,-5.338406085968018,0.8771694302558899,2.048269271850586,0.8771694302558899,2.048269271850586
-4.404940128326416,-4.940793991088867,-4.404940128326416,-4.940793991088867,0.9181348085403442,2.261078357696533,0.9181348085403442,2.261078357696533
-4.503756046295166,-4.732211112976074,-4.503756046295166,-4.732211112976074,0.9633563756942749,2.103281021118164,0.9633563756942749,2.103281021118164
-4.598400115966797,-4.494190216064453,-4.598400115966797,-4.494190216064453,1.0054219961166382,1.943620204925537,1.0054219961166382,1.943620204925537
-4.688283920288086,-4.167677402496338,-4.688283920288086,-4.167677402496338,1.0442944765090942,2.145369052886963,1.0442944765090942,2.145369052886963
-4.771637916564941,-3.8666067123413086,-4.771637916564941,-3.8666067123413086,1.0872018337249756,2.3433029651641846,1.0872018337249756,2.3433029651641846
-4.84896993637085,-3.5581047534942627,-4.84896993637085,-3.5581047534942627,1.1340678930282593,2.174221992492676,1.1340678930282593,2.174221992492676
-4.920131683349609,-3.305986166000366,-4.920131683349609,-3.305986166000366,1.177552342414856,2.36588191986084,1.177552342414856,2.36588191986084
-4.9862518310546875,-2.9640731811523438,-4.9862518310546875,-2.9640731811523438,1.224869966506958,2.1905806064605713,1.224869966506958,2.1905806064605713
-5.045533180236816,-2.7568752765655518,-5.045533180236816,-2.7568752765655518,1.268681526184082,2.3775408267974854,1.268681526184082,2.3775408267974854
-5.10067081451416,-2.3903841972351074,-5.10067081451416,-2.3903841972351074,1.3162323236465454,2.1968045234680176,1.3162323236465454,2.1968045234680176
-5.1484785079956055,-2.0140678882598877,-5.1484785079956055,-2.0140678882598877,1.36016845703125,2.0133183002471924,1.36016845703125,2.0133183002471924
-5.188759803771973,-1.6298272609710693,-5.188759803771973,-1.6298272609710693,1.4004348516464233,1.8274651765823364,1.4004348516464233,1.8274651765823364
-5.221356391906738,-1.2393770217895508,-5.221356391906738,-1.2393770217895508,1.4369841814041138,1.6396546363830566,1.4369841814041138,1.6396546363830566
-5.246143817901611,-0.8442431688308716,-5.246143817901611,-0.8442431688308716,1.469777226448059,1.4503041505813599,1.469777226448059,1.4503041505813599
-5.263028621673584,-0.728272020816803,-5.263028621673584,-0.728272020816803,1.4987833499908447,1.6299982070922852,1.4987833499908447,1.6299982070922852
-5.277594089508057,-0.618705153465271,-5.277594089508057,-0.618705153465271,1.5313832759857178,1.8096214532852173,1.5313832759857178,1.8096214532852173
-5.289968013763428,-0.21673287451267242,-5.289968013763428,-0.21673287451267242,1.5675756931304932,1.6183111667633057,1.5675756931304932,1.6183111667633057
-5.294302940368652,0.18665476143360138,-5.294302940368652,0.18665476143360138,1.5999419689178467,1.426517367362976,1.5999419689178467,1.426517367362976
-5.29056978225708,0.5904586315155029,-5.29056978225708,0.5904586315155029,1.6284722089767456,1.2346374988555908,1.6284722089767456,1.2346374988555908
-5.2787604331970215,0.6894232034683228,-5.2787604331970215,0.6894232034683228,1.6531649827957153,1.4142627716064453,1.6531649827957153,1.4142627716064453
-5.26497220993042,0.7929159998893738,-5.26497220993042,0.7929159998893738,1.6814502477645874,1.593921422958374,1.6814502477645874,1.593921422958374
-5.2491135597229,1.1934524774551392,-5.2491135597229,1.1934524774551392,1.7133287191390991,1.4030334949493408,1.7133287191390991,1.4030334949493408
-5.225244522094727,1.307846188545227,-5.225244522094727,1.307846188545227,1.7413893938064575,1.5833057165145874,1.7413893938064575,1.5833057165145874
-5.199087619781494,1.7033354043960571,-5.199087619781494,1.7033354043960571,1.7730554342269897,1.39402174949646,1.7730554342269897,1.39402174949646
-5.165020942687988,2.0949594974517822,-5.165020942687988,2.0949594974517822,1.8009358644485474,1.2062091827392578,1.8009358644485474,1.2062091827392578
-5.123121738433838,2.2396130561828613,-5.123121738433838,2.2396130561828613,1.8250601291656494,1.3887399435043335,1.8250601291656494,1.3887399435043335
-5.078329563140869,2.619683027267456,-5.078329563140869,2.619683027267456,1.852834939956665,1.2042044401168823,1.852834939956665,1.2042044401168823
-5.025936126708984,2.7950310707092285,-5.025936126708984,2.7950310707092285,1.8769190311431885,1.3889963626861572,1.8769190311431885,1.3889963626861572
-4.970035552978516,2.9887094497680664,-4.970035552978516,2.9887094497680664,1.9046989679336548,1.5748549699783325,1.9046989679336548,1.5748549699783325
-4.910261154174805,3.201453447341919,-4.910261154174805,3.201453447341919,1.936195969581604,1.7620614767074585,1.936195969581604,1.7620614767074585
-4.846231937408447,3.4340217113494873,-4.846231937408447,3.4340217113494873,1.9714372158050537,1.9509371519088745,1.9714372158050537,1.9509371519088745
-4.777551651000977,3.6871793270111084,-4.777551651000977,3.6871793270111084,2.010456085205078,2.1418445110321045,2.010456085205078,2.1418445110321045
-4.703807830810547,3.9616711139678955,-4.703807830810547,3.9616711139678955,2.053292989730835,2.3351831436157227,2.053292989730835,2.3351831436157227
-4.624574661254883,4.253505229949951,-4.624574661254883,4.253505229949951,2.099996566772461,2.1677463054656982,2.099996566772461,2.1677463054656982
-4.539504528045654,4.572613716125488,-4.539504528045654,4.572613716125488,2.1433515548706055,2.367220878601074,2.1433515548706055,2.367220878601074
-4.448052406311035,4.914668560028076,-4.448052406311035,4.914668560028076,2.1906957626342773,2.5704383850097656,2.1906957626342773,2.5704383850097656
-4.349759101867676,5.136540412902832,-4.349759101867676,5.136540412902832,2.2421045303344727,2.4124505519866943,2.2421045303344727,2.4124505519866943
-4.24702787399292,5.328252792358398,-4.24702787399292,5.328252792358398,2.290353775024414,2.2561492919921875,2.290353775024414,2.2561492919921875
-4.140462875366211,5.734476566314697,-4.140462875366211,5.734476566314697,2.3354766368865967,2.469318151473999,2.3354766368865967,2.469318151473999
-4.025773525238037,5.856929302215576,-4.025773525238037,5.856929302215576,2.3848628997802734,2.3156497478485107,2.3848628997802734,2.3156497478485107
-3.908634901046753,5.936534404754639,-3.908634901046753,5.936534404754639,2.431175947189331,2.1602439880371094,2.431175947189331,2.1602439880371094
-3.7899041175842285,6.376489639282227,-3.7899041175842285,6.376489639282227,2.4743809700012207,2.378695011138916,2.4743809700012207,2.378695011138916
-3.662374496459961,6.817189693450928,-3.662374496459961,6.817189693450928,2.5219547748565674,2.5988006591796875,2.5219547748565674,2.5988006591796875
-3.5260305404663086,6.750848293304443,-3.5260305404663086,6.750848293304443,2.5739307403564453,2.4353880882263184,2.5739307403564453,2.4353880882263184
