Node 0 - Component 0,Node 0 - Component 1,Node 1 - Component 0,Node 1 - Component 1,Global 0
0.0,0.0,-0.024477655,0.08047563,0.0
0.0,0.0,-0.013830811,0.21293691,0.0
0.0,0.0,-0.023891754,-0.20121899,0.0
0.0,0.0,-0.035532176,-0.23280829,0.0
0.0,0.0,-0.032042652,0.06979042,0.0
0.0,0.0,-0.038019836,-0.11954367,0.0
0.0,0.0,-0.03022848,0.15582705,0.0
0.0,0.0,-0.035639197,-0.10821396,0.0
0.0,0.0,-0.032319963,0.066384375,0.0
0.0,0.0,-0.057506025,-0.5037211,0.0
0.0,0.0,-0.080472946,-0.45933878,0.0
0.0,0.0,-0.090341866,-0.19737804,0.0
0.0,0.0,-0.11127126,-0.41858757,0.0
0.0,0.0,-0.12312859,-0.23714781,0.0
0.0,0.0,-0.15076739,-0.55277514,0.0
0.0,0.0,-0.17372274,-0.45910788,0.0
0.0,0.0,-0.20467722,-0.6190884,0.0
0.0,0.0,-0.25197482,-0.945951,0.0
0.0,0.0,-0.28290355,-0.61857796,0.0
0.0,0.0,-0.31312692,-0.6044626,0.0
0.0,0.0,-0.35653925,-0.8682523,0.0
0.0,0.0,-0.37767124,-0.42263794,0.0
0.0,0.0,5.8901396,-0.30749083,0.0
0.0,0.0,-0.39013362,0.058244705,0.0
0.0,0.0,-0.3744414,0.31384277,0.0
0.0,0.0,-0.35750616,0.33870602,0.0
0.0,0.0,-0.33238614,0.5024009,0.0
0.0,0.0,-0.30728233,0.50207376,0.0
0.0,0.0,-0.28070349,0.5315795,0.0
0.0,0.0,-0.23881346,0.83779955,0.0
0.0,0.0,-0.22752953,0.22567892,0.0
0.0,0.0,-0.21088329,0.33292484,0.0
0.0,0.0,-0.19037595,0.41014647,0.0
0.0,0.0,-0.19785179,-0.14951658,0.0
0.0,0.0,-0.20890954,-0.2211554,0.0
0.0,0.0,-0.21266684,-0.07514572,0.0
0.0,0.0,-0.22617587,-0.27017975,0.0
0.0,0.0,-0.24914914,-0.45946598,0.0
0.0,0.0,-0.29001808,-0.8173804,0.0
0.0,0.0,-0.31693172,-0.53827,0.0
0.0,0.0,-0.3651873,-0.9651127,0.0
0.0,0.0,-0.41103244,-0.69625425,0.0
0.0,0.0,-0.41763902,0.0,0.0
0.0,0.0,5.865815,0.0,0.0
0.0,0.0,-0.40372467,0.0,0.0
0.0,0.0,-0.3901825,0.19635057,0.0
0.0,0.0,-0.36739635,0.45572042,0.0
0.0,0.0,-0.33706796,0.60656977,0.0
0.0,0.0,-0.2936859,0.8676419,0.0
0.0,0.0,-0.26535535,0.56661034,0.0
0.0,0.0,-0.23837805,0.53954506,0.0
0.0,0.0,-0.20331681,0.70122576,0.0
0.0,0.0,-0.17000031,0.6663301,0.0
0.0,0.0,-0.15125999,0.37480617,0.0
0.0,0.0,-0.15308174,-0.036435127,0.0
0.0,0.0,-0.14743681,0.11289883,0.0
0.0,0.0,-0.14472461,0.054243803,0.0
0.0,0.0,-0.15681832,-0.24187398,0.0
0.0,0.0,-0.15918118,-0.047257185,0.0
0.0,0.0,-0.16838801,-0.18413663,0.0
0.0,0.0,-0.1890915,-0.4140694,0.0
0.0,0.0,-0.22786707,-0.77551246,0.0
0.0,0.0,-0.25494766,-0.5416107,0.0
0.0,0.0,-0.27951348,-0.49131632,0.0
0.0,0.0,-0.3244809,-0.89935017,0.0
0.0,0.0,-0.34576178,-0.42561674,0.0
0.0,0.0,-0.3660643,-0.40604877,0.0
0.0,0.0,-0.38986325,-0.47598267,0.0
0.0,0.0,5.8928967,-0.008503914,0.0
0.0,0.0,-0.385499,0.09579325,0.0
0.0,0.0,-0.3742044,0.22588968,0.0
0.0,0.0,-0.3320452,0.843184,0.0
0.0,0.0,-0.2902726,0.8354516,0.0
0.0,0.0,-0.24952722,0.81490946,0.0
0.0,0.0,-0.224985,0.49084282,0.0
0.0,0.0,-0.1971134,0.5574317,0.0
0.0,0.0,-0.15884453,0.7653792,0.0
0.0,0.0,-0.14643633,0.24816251,0.0
0.0,0.0,-0.1421076,0.08657503,0.0
0.0,0.0,-0.13832939,0.075564384,0.0
0.0,0.0,-0.13775286,0.011530638,0.0
0.0,0.0,-0.12627763,0.22950459,0.0
0.0,0.0,-0.12359909,0.053570747,0.0
0.0,0.0,-0.14444908,-0.41700006,0.0
0.0,0.0,-0.1705539,-0.52209616,0.0
0.0,0.0,-0.18605322,-0.3099861,0.0
0.0,0.0,-0.20539302,-0.38679695,0.0
0.0,0.0,-0.24546498,-0.8014374,0.0
0.0,0.0,-0.27594745,-0.6096506,0.0
0.0,0.0,-0.32068205,-0.89469194,0.0
0.0,0.0,-0.36266804,-0.8397188,0.0
0.0,0.0,-0.3981104,-0.7088499,0.0
0.0,0.0,-0.43266296,-0.0377903,0.0
0.0,0.0,5.888569,0.107672215,0.0
0.0,0.0,-0.37421775,0.40797377,0.0
0.0,0.0,-0.3565898,0.35255718,0.0
0.0,0.0,-0.33457232,0.44034815,0.0
0.0,0.0,-0.28545773,0.98229647,0.0
0.0,0.0,-0.23847103,0.9397311,0.0
0.0,0.0,-0.1948787,0.8718462,0.0
0.0,0.0,-0.16118705,0.67383504,0.0
0.0,0.0,-0.13171107,0.58951735,0.0
0.0,0.0,-0.09398401,0.7545432,0.0
0.0,0.0,-0.066369236,0.55229366,0.0
0.0,0.0,-0.036309183,0.6012023,0.0
0.0,0.0,-0.01010406,0.5241021,0.0
0.0,0.0,0.020190299,0.6058873,0.0
0.0,0.0,0.032520294,0.24659991,0.0
0.0,0.0,0.054265738,0.43490845,0.0
0.0,0.0,0.07115322,0.33775103,0.0
0.0,0.0,0.09208077,0.41855013,0.0
0.0,0.0,0.11387336,0.43585026,0.0
0.0,0.0,0.14697742,0.6620829,0.0
0.0,0.0,0.16780305,0.41651368,0.0
0.0,0.0,0.21861696,1.0162764,0.0
0.0,0.0,0.25665772,0.7608161,0.0
0.0,0.0,0.2791109,0.4490633,0.0
0.0,0.0,0.3160529,0.73883724,0.0
0.0,0.0,0.3327067,0.33307934,0.0
0.0,0.0,0.33368206,0.019509315,0.0
0.0,0.0,-5.9390736,0.20858574,0.0
0.0,0.0,0.3228886,-0.4244585,0.0
0.0,0.0,0.28824353,-0.69290304,0.0
0.0,0.0,0.24463677,-0.8721309,0.0
0.0,0.0,0.21673572,-0.5580244,0.0
0.0,0.0,0.18442202,-0.64627147,0.0
0.0,0.0,0.13217306,-1.04498,0.0
0.0,0.0,0.08673048,-0.90885246,0.0
0.0,0.0,0.056403995,-0.60652864,0.0
0.0,0.0,0.010052204,-0.92703754,0.0
