Node 0 - Component 0,Node 0 - Component 1,Node 1 - Component 0,Node 1 - Component 1,Global 0
0.0,0.0,-0.13329065,-0.79430366,0.0
0.0,0.0,-0.16569126,-0.64801264,0.0
0.0,0.0,-0.20262921,-0.7387576,0.0
0.0,0.0,-0.2225492,-0.39840126,0.0
0.0,0.0,-0.23510027,-0.2510214,0.0
0.0,0.0,-0.25814056,-0.46080256,0.0
0.0,0.0,-0.2601142,-0.039475918,0.0
0.0,0.0,6.0228148,-0.0051231384,0.0
0.0,0.0,-0.24976444,0.21211624,0.0
0.0,0.0,-0.21967387,0.60181475,0.0
0.0,0.0,-0.20838857,0.22570372,0.0
0.0,0.0,-0.19120884,0.34359717,0.0
0.0,0.0,-0.17219126,0.3803513,0.0
0.0,0.0,-0.12637806,0.9162624,0.0
0.0,0.0,-0.08109176,0.9057281,0.0
0.0,0.0,-0.0326488,0.96885747,0.0
0.0,0.0,0.019144416,1.0358646,0.0
0.0,0.0,0.06550467,0.9272045,0.0
0.0,0.0,0.1014626,0.7191595,0.0
0.0,0.0,0.1462574,0.8958945,0.0
0.0,0.0,0.1694696,0.4642465,0.0
0.0,0.0,0.20542216,0.71904707,0.0
0.0,0.0,0.22174072,0.3263774,0.0
0.0,0.0,0.25571847,0.6795511,0.0
0.0,0.0,0.2684207,0.25404406,0.0
0.0,0.0,-6.0151277,-0.0072598457,0.0
0.0,0.0,0.2531979,-0.2971959,0.0
0.0,0.0,0.24468851,-0.17018795,0.0
0.0,0.0,0.21900535,-0.5136585,0.0
0.0,0.0,0.19108057,-0.5585029,0.0
0.0,0.0,0.14293277,-0.9629514,0.0
0.0,0.0,0.11075461,-0.643564,0.0
0.0,0.0,0.077362776,-0.66783667,0.0
0.0,0.0,0.043651104,-0.6742339,0.0
0.0,0.0,0.01957953,-0.4814303,0.0
0.0,0.0,-0.0124002695,-0.63959795,0.0
0.0,0.0,-0.054019332,-0.83237845,0.0
0.0,0.0,-0.093113184,-0.7818794,0.0
0.0,0.0,-0.123791456,-0.6135658,0.0
0.0,0.0,-0.17230761,-0.97031975,0.0
0.0,0.0,-0.19994521,-0.5527549,0.0
0.0,0.0,-0.22314978,-0.4640913,0.0
0.0,0.0,-0.2540207,-0.6174207,0.0
0.0,0.0,-0.2790258,-0.5000949,0.0
0.0,0.0,5.994882,-0.18555355,0.0
0.0,0.0,-0.28536892,0.058684826,0.0
0.0,0.0,-0.2661543,0.38429403,0.0
0.0,0.0,-0.24271297,0.46882915,0.0
0.0,0.0,-0.19686317,0.9169922,0.0
0.0,0.0,-0.17413652,0.45453548,0.0
0.0,0.0,-0.14625096,0.55770946,0.0
0.0,0.0,-0.11900604,0.5449004,0.0
0.0,0.0,-0.07695603,0.84099793,0.0
0.0,0.0,-0.047150135,0.5961192,0.0
0.0,0.0,-0.011215329,0.718695,0.0
0.0,0.0,0.017988443,0.5840762,0.0
0.0,0.0,0.044745564,0.53514373,0.0
0.0,0.0,0.07028413,0.51077086,0.0
0.0,0.0,0.11242652,0.8428458,0.0
0.0,0.0,0.13899982,0.53146696,0.0
0.0,0.0,0.16664207,0.5528445,0.0
0.0,0.0,0.1976974,0.62110853,0.0
0.0,0.0,0.23899174,0.8258865,0.0
0.0,0.0,0.2529137,0.2784357,0.0
