Node 0 - Component 0,Node 0 - Component 1,Node 1 - Component 0,Node 1 - Component 1,Global 0
0.0,0.0,-0.06542778,-0.3030678,0.0
0.0,0.0,-0.060395718,0.10064411,0.0
0.0,0.0,-0.047889948,0.25011253,0.0
0.0,0.0,6.2334585,-0.036738813,0.0
0.0,0.0,-0.03856516,0.22323495,0.0
0.0,0.0,-0.04528141,-0.13432264,0.0
0.0,0.0,-0.03144169,0.27679563,0.0
0.0,0.0,-0.01148057,0.39921856,0.0
0.0,0.0,-0.004458666,0.14044043,0.0
0.0,0.0,-0.0051112175,-0.013049856,0.0
0.0,0.0,-0.008421898,-0.06621564,0.0
0.0,0.0,0.011251688,0.39346945,0.0
0.0,0.0,0.012748718,0.029945195,0.0
0.0,0.0,0.018948317,0.12398821,0.0
0.0,0.0,0.0225389,0.071813256,0.0
0.0,0.0,0.02534604,0.056141198,0.0
0.0,0.0,0.03711009,0.23528206,0.0
0.0,0.0,0.05258441,0.30948716,0.0
0.0,0.0,-6.2260485,0.091052175,0.0
0.0,0.0,0.069158554,0.24042928,0.0
0.0,0.0,0.055594444,-0.27128077,0.0
0.0,0.0,0.05117178,-0.08845532,0.0
0.0,0.0,0.04851389,-0.05315715,0.0
0.0,0.0,0.04497528,-0.07076788,0.0
0.0,0.0,0.04104829,-0.07854551,0.0
0.0,0.0,0.022986412,-0.36123562,0.0
0.0,0.0,0.020591259,-0.047899693,0.0
0.0,0.0,-0.005032778,-0.5124832,0.0
0.0,0.0,-0.026077986,-0.42090362,0.0
0.0,0.0,-0.04050994,-0.28864205,0.0
0.0,0.0,-0.049815655,-0.1861105,0.0
0.0,0.0,-0.06623936,-0.32847905,0.0
0.0,0.0,-0.061877728,0.08723736,0.0
0.0,0.0,-0.068912745,-0.14070344,0.0
0.0,0.0,6.199259,-0.30027723,0.0
0.0,0.0,-0.0742352,0.19383073,0.0
0.0,0.0,-0.057370663,0.3372903,0.0
0.0,0.0,-0.056940794,0.008594632,0.0
0.0,0.0,-0.04815507,0.17571628,0.0
0.0,0.0,-0.03675294,0.22804743,0.0
0.0,0.0,-0.0174613,0.3858264,0.0
0.0,0.0,-0.017035246,0.008523017,0.0
0.0,0.0,0.004683256,0.43436813,0.0
0.0,0.0,0.022644758,0.35923523,0.0
