Node 0 - Component 0,Node 0 - Component 1,Node 1 - Component 0,Node 1 - Component 1,Global 0
0.0,0.0,-0.009634685,0.06147021,0.0
0.0,0.0,-0.003809303,0.116507605,0.0
0.0,0.0,-0.00397807,-0.003375329,0.0
0.0,0.0,0.0027502254,0.13456601,0.0
0.0,0.0,0.012364443,0.19228423,0.0
0.0,0.0,0.016334135,0.07939386,0.0
0.0,0.0,0.01075007,-0.11168128,0.0
0.0,0.0,0.0032397062,-0.15020728,0.0
0.0,0.0,0.0065670237,0.06654634,0.0
0.0,0.0,0.009967869,0.0680169,0.0
0.0,0.0,-0.004483067,-0.2890187,0.0
0.0,0.0,0.002593852,0.14153837,0.0
0.0,0.0,-0.00598901,-0.17165723,0.0
0.0,0.0,-0.01981798,-0.27657938,0.0
0.0,0.0,-0.031428657,-0.23221353,0.0
0.0,0.0,-0.029109053,0.046392024,0.0
0.0,0.0,-0.03188946,-0.055608094,0.0
0.0,0.0,-0.02614212,0.11494672,0.0
0.0,0.0,-0.04358636,-0.34888476,0.0
0.0,0.0,-0.040942773,0.052871764,0.0
0.0,0.0,-0.04515712,-0.08428669,0.0
0.0,0.0,-0.064088345,-0.37862498,0.0
0.0,0.0,-0.069646865,-0.11117017,0.0
0.0,0.0,-0.07749814,-0.15702534,0.0
0.0,0.0,-0.10696182,-0.5892743,0.0
0.0,0.0,-0.13510025,-0.5627675,0.0
0.0,0.0,-0.15604603,-0.4189167,0.0
0.0,0.0,-0.18876386,-0.65435505,0.0
0.0,0.0,-0.21385407,-0.5018058,0.0
0.0,0.0,-0.248829,-0.6994972,0.0
0.0,0.0,-0.27560258,-0.5354738,0.0
0.0,0.0,-0.32364273,-0.9607992,0.0
0.0,0.0,-0.34820795,-0.4913087,0.0
0.0,0.0,-0.3720503,-0.47684288,0.0
0.0,0.0,5.9013224,-0.19625378,0.0
0.0,0.0,-0.38456059,-0.053950787,0.0
0.0,0.0,-0.37398696,0.21146631,0.0
0.0,0.0,-0.3548851,0.38204288,0.0
0.0,0.0,-0.32354057,0.62688637,0.0
0.0,0.0,-0.2938912,0.5929885,0.0
0.0,0.0,-0.26697016,0.53842306,0.0
0.0,0.0,-0.22072375,0.9249253,0.0
0.0,0.0,-0.19483143,0.5178473,0.0
0.0,0.0,-0.1674797,0.547035,0.0
0.0,0.0,-0.1546165,0.25726366,0.0
0.0,0.0,-0.14125788,0.2671721,0.0
0.0,0.0,-0.13516498,0.12185836,0.0
0.0,0.0,-0.13070884,0.089122534,0.0
0.0,0.0,-0.1278463,0.057250977,0.0
0.0,0.0,-0.13147351,-0.0725441,0.0
0.0,0.0,-0.13686788,-0.10788751,0.0
0.0,0.0,-0.16539839,-0.57061005,0.0
0.0,0.0,-0.20067614,-0.70555544,0.0
0.0,0.0,-0.23403293,-0.66713524,0.0
0.0,0.0,-0.26796973,-0.6787367,0.0
0.0,0.0,-0.3129562,-0.89972925,0.0
0.0,0.0,-0.34203923,-0.5816593,0.0
0.0,0.0,-0.3692112,-0.5434418,0.0
0.0,0.0,-0.3823955,-0.26368284,0.0
0.0,0.0,5.8941436,-0.13292646,0.0
0.0,0.0,-0.40006447,-0.21916533,0.0
0.0,0.0,-0.37974524,0.4050951,0.0
0.0,0.0,-0.35547876,0.485332,0.0
0.0,0.0,-0.32837582,0.5420556,0.0
0.0,0.0,-0.2879585,0.8083482,0.0
0.0,0.0,-0.25714898,0.6161895,0.0
0.0,0.0,-0.22259337,0.6911125,0.0
0.0,0.0,-0.19117653,0.6283364,0.0
0.0,0.0,-0.16618335,0.49986267,0.0
0.0,0.0,-0.16182366,0.0871954,0.0
0.0,0.0,-0.15277633,0.18094587,0.0
0.0,0.0,-0.13595477,0.3364315,0.0
0.0,0.0,-0.13747741,-0.030452967,0.0
0.0,0.0,-0.13927643,-0.0359807,0.0
0.0,0.0,-0.15113571,-0.23718548,0.0
0.0,0.0,-0.17287338,-0.4347527,0.0
0.0,0.0,-0.20047444,-0.5520215,0.0
0.0,0.0,-0.21771485,-0.34480858,0.0
0.0,0.0,-0.24409276,-0.5275588,0.0
0.0,0.0,-0.2658192,-0.43452644,0.0
0.0,0.0,-0.30540144,-0.7916479,0.0
0.0,0.0,-0.33818865,-0.65574026,0.0
0.0,0.0,-0.3716812,-0.6698575,0.0
