Node 0 - Component 0,Node 0 - Component 1,Node 1 - Component 0,Node 1 - Component 1,Global 0
0.0,0.0,0.08444908,0.5451474,0.0
0.0,0.0,0.08957523,0.10252273,0.0
0.0,0.0,0.115223765,0.51297057,0.0
0.0,0.0,0.14256185,0.546762,0.0
0.0,0.0,0.17393225,0.6274092,0.0
0.0,0.0,0.21489644,0.81928253,0.0
0.0,0.0,0.26356792,0.9734278,0.0
0.0,0.0,0.3084445,0.8975339,0.0
0.0,0.0,0.33495605,0.5302291,0.0
0.0,0.0,0.3799243,0.89936876,0.0
0.0,0.0,0.41233253,0.40151167,0.0
0.0,0.0,-5.881868,0.0,0.0
0.0,0.0,0.38104677,-0.3790636,0.0
0.0,0.0,0.36949754,-0.23098755,0.0
0.0,0.0,0.35317206,-0.3265066,0.0
0.0,0.0,0.30578065,-0.94782877,0.0
0.0,0.0,0.2728567,-0.6584797,0.0
0.0,0.0,0.22251093,-1.0069151,0.0
0.0,0.0,0.1763869,-0.9224813,0.0
0.0,0.0,0.15662879,-0.39516115,0.0
0.0,0.0,0.14196491,-0.29327774,0.0
0.0,0.0,0.117617995,-0.48693895,0.0
0.0,0.0,0.10010156,-0.3503282,0.0
0.0,0.0,0.09600195,-0.08199239,0.0
0.0,0.0,0.097696155,0.033884168,0.0
0.0,0.0,0.08553532,-0.24321675,0.0
0.0,0.0,0.09180972,0.12548804,0.0
0.0,0.0,0.08402313,-0.15573168,0.0
0.0,0.0,0.086771876,0.054974794,0.0
0.0,0.0,0.10087912,0.2821449,0.0
0.0,0.0,0.11765447,0.3355074,0.0
0.0,0.0,0.13304806,0.30787086,0.0
0.0,0.0,0.15787393,0.49651766,0.0
0.0,0.0,0.16888797,0.22028136,0.0
0.0,0.0,0.19145775,0.45139623,0.0
0.0,0.0,0.21588159,0.48847532,0.0
0.0,0.0,0.23934722,0.46931362,0.0
0.0,0.0,0.2680428,0.57391024,0.0
0.0,0.0,0.31540072,0.9471588,0.0
0.0,0.0,0.35945058,0.88099766,0.0
0.0,0.0,0.3837664,0.48631573,0.0
0.0,0.0,-5.8892555,0.20326567,0.0
0.0,0.0,0.388839,-0.10181093,0.0
0.0,0.0,0.38478613,-0.081059456,0.0
0.0,0.0,0.36910546,-0.31361485,0.0
0.0,0.0,0.32502246,-0.8816595,0.0
0.0,0.0,0.2753724,-0.9930005,0.0
0.0,0.0,0.22595203,-0.98840714,0.0
0.0,0.0,0.18885857,-0.7418685,0.0
0.0,0.0,0.15754986,-0.62617564,0.0
0.0,0.0,0.12526375,-0.6457207,0.0
0.0,0.0,0.11687136,-0.16784883,0.0
0.0,0.0,0.10975286,-0.14237022,0.0
0.0,0.0,0.10360533,-0.1229496,0.0
0.0,0.0,0.09333214,-0.2054646,0.0
0.0,0.0,0.09855316,0.10442078,0.0
0.0,0.0,0.10920195,0.21297586,0.0
0.0,0.0,0.12221768,0.26031446,0.0
0.0,0.0,0.12100239,-0.02430582,0.0
0.0,0.0,0.14229894,0.42593074,0.0
0.0,0.0,0.15318567,0.21773529,0.0
0.0,0.0,0.16229838,0.18225336,0.0
0.0,0.0,0.19483626,0.6507585,0.0
0.0,0.0,0.23422611,0.787797,0.0
0.0,0.0,0.283314,0.98175716,0.0
0.0,0.0,0.31997097,0.7331395,0.0
0.0,0.0,0.34925795,0.5857363,0.0
0.0,0.0,0.36821318,0.37911034,0.0
0.0,0.0,0.388417,0.4040742,0.0
0.0,0.0,-5.8826094,0.23165989,0.0
0.0,0.0,0.39484096,-0.103176594,0.0
0.0,0.0,0.36576676,-0.58149004,0.0
0.0,0.0,0.3326367,-0.6625986,0.0
0.0,0.0,0.30985045,-0.45572662,0.0
0.0,0.0,0.27114904,-0.7740269,0.0
0.0,0.0,0.23507833,-0.7214136,0.0
0.0,0.0,0.20086515,-0.68426657,0.0
0.0,0.0,0.1681199,-0.65490246,0.0
0.0,0.0,0.12998408,-0.76271677,0.0
0.0,0.0,0.10074368,-0.58480835,0.0
0.0,0.0,0.08285147,-0.357844,0.0
0.0,0.0,0.07028106,-0.25140834,0.0
0.0,0.0,0.056969404,-0.26623273,0.0
0.0,0.0,0.0422609,-0.29417068,0.0
0.0,0.0,0.042269364,0.00016957521,0.0
0.0,0.0,0.04056132,-0.03416103,0.0
0.0,0.0,0.047868595,0.14614564,0.0
0.0,0.0,0.029423125,-0.3689096,0.0
0.0,0.0,0.03356581,0.08285391,0.0
0.0,0.0,0.01848314,-0.30165344,0.0
0.0,0.0,0.010981072,-0.1500414,0.0
0.0,0.0,0.022674311,0.23386478,0.0
0.0,0.0,0.030965373,0.16582125,0.0
0.0,0.0,0.037017345,0.12103951,0.0
0.0,0.0,0.036585964,-0.008627713,0.0
0.0,0.0,0.0270252,-0.1912151,0.0
0.0,0.0,0.024783477,-0.044834793,0.0
0.0,0.0,0.030079842,0.10592747,0.0
0.0,0.0,0.03474477,0.093298495,0.0
0.0,0.0,0.041745976,0.14002454,0.0
0.0,0.0,0.037431985,-0.08628017,0.0
0.0,0.0,0.052548885,0.30233753,0.0
0.0,0.0,0.06406814,0.23038554,0.0
0.0,0.0,0.064787716,0.0143915415,0.0
0.0,0.0,0.095367074,0.61158776,0.0
0.0,0.0,0.10678506,0.2283591,0.0
0.0,0.0,0.12059069,0.27611184,0.0
0.0,0.0,0.15528339,0.6938553,0.0
0.0,0.0,0.18147635,0.5238588,0.0
0.0,0.0,0.21892929,0.7490597,0.0
0.0,0.0,0.24078631,0.43713903,0.0
0.0,0.0,0.27621126,0.70849943,0.0
0.0,0.0,0.2977004,0.4297819,0.0
0.0,0.0,0.31983256,0.44264412,0.0
0.0,0.0,0.33325005,0.26834917,0.0
0.0,0.0,-5.9242687,0.5133381,0.0
0.0,0.0,0.35125995,-0.15313864,0.0
0.0,0.0,0.34692454,-0.08671045,0.0
0.0,0.0,0.3191421,-0.55564785,0.0
0.0,0.0,0.2972294,-0.4382534,0.0
0.0,0.0,0.26543772,-0.63583374,0.0
0.0,0.0,0.21320784,-1.0445971,0.0
0.0,0.0,0.16539991,-0.9561596,0.0
0.0,0.0,0.11731589,-0.9616811,0.0
0.0,0.0,0.07308406,-0.8846346,0.0
0.0,0.0,0.034267843,-0.77632475,0.0
0.0,0.0,0.013178587,-0.42178544,0.0
0.0,0.0,-0.009162724,-0.44682628,0.0
0.0,0.0,-0.046385646,-0.7444589,0.0
0.0,0.0,-0.08027524,-0.67779136,0.0
0.0,0.0,-0.101732254,-0.42914128,0.0
0.0,0.0,-0.14858258,-0.93700385,0.0
0.0,0.0,-0.1826185,-0.68072057,0.0
0.0,0.0,-0.2314688,-0.97700644,0.0
0.0,0.0,-0.2538383,-0.44738913,0.0
0.0,0.0,-0.29038215,-0.73087454,0.0
0.0,0.0,-0.30725503,-0.337461,0.0
0.0,0.0,-0.33855653,-0.626029,0.0
0.0,0.0,5.949976,0.106944084,0.0
0.0,0.0,-0.34340024,-0.20381832,0.0
0.0,0.0,-0.34119487,0.04410696,0.0
0.0,0.0,-0.30551457,0.7136059,0.0
0.0,0.0,-0.26430392,0.82421446,0.0
0.0,0.0,-0.2354008,0.5780611,0.0
0.0,0.0,-0.20549548,0.59810734,0.0
0.0,0.0,-0.16960406,0.7178278,0.0
0.0,0.0,-0.121402025,0.96404076,0.0
0.0,0.0,-0.08465165,0.7350067,0.0
0.0,0.0,-0.043330252,0.8264293,0.0
0.0,0.0,-0.0018925667,0.8287525,0.0
0.0,0.0,0.017523825,0.38832918,0.0
0.0,0.0,0.05065161,0.6625545,0.0
0.0,0.0,0.0970695,0.92835927,0.0
0.0,0.0,0.1185236,0.42908096,0.0
0.0,0.0,0.15215182,0.6725633,0.0
0.0,0.0,0.19691992,0.89536405,0.0
0.0,0.0,0.24910653,1.0437298,0.0
0.0,0.0,0.27397895,0.4974513,0.0
0.0,0.0,0.3034742,0.58990383,0.0
0.0,0.0,0.3362844,0.6562047,0.0
0.0,0.0,0.3537581,0.34947348,0.0
0.0,0.0,-5.9162817,0.26290464,0.0
