Node 0 - Component 0,Node 0 - Component 1,Node 1 - Component 0,Node 1 - Component 1,Global 0
0.0,0.0,0.23635018,0.6611557,0.0
0.0,0.0,0.27216053,0.71621084,0.0
0.0,0.0,0.2950678,0.45814562,0.0
0.0,0.0,0.32234478,0.5455375,0.0
0.0,0.0,-5.943021,0.3564,0.0
0.0,0.0,0.32791066,-0.24508095,0.0
0.0,0.0,0.31662846,-0.22564936,0.0
0.0,0.0,0.2885865,-0.56083345,0.0
0.0,0.0,0.25611687,-0.64939356,0.0
0.0,0.0,0.23178291,-0.48667908,0.0
0.0,0.0,0.18155241,-1.004611,0.0
0.0,0.0,0.13299978,-0.9710512,0.0
0.0,0.0,0.08407366,-0.9785228,0.0
0.0,0.0,0.060869336,-0.4640882,0.0
0.0,0.0,0.037155032,-0.47428465,0.0
0.0,0.0,0.01694125,-0.4042756,0.0
0.0,0.0,0.00033968687,-0.33203176,0.0
0.0,0.0,-0.021638513,-0.4395638,0.0
0.0,0.0,-0.054197907,-0.6511874,0.0
0.0,0.0,-0.07824993,-0.48104036,0.0
0.0,0.0,-0.123536944,-0.9057418,0.0
0.0,0.0,-0.15490913,-0.6274433,0.0
0.0,0.0,-0.20258486,-0.95351267,0.0
0.0,0.0,-0.2267214,-0.48273277,0.0
0.0,0.0,-0.26228654,-0.7113013,0.0
0.0,0.0,-0.2973101,-0.7004738,0.0
0.0,0.0,-0.32991362,-0.6520705,0.0
0.0,0.0,-0.33695436,-0.14080906,0.0
0.0,0.0,5.9418306,-0.088008404,0.0
0.0,0.0,-0.32969737,0.2331438,0.0
0.0,0.0,-0.32331085,0.12773037,0.0
0.0,0.0,-0.29012942,0.6636305,0.0
0.0,0.0,-0.2517861,0.76686525,0.0
0.0,0.0,-0.21103394,0.8150439,0.0
0.0,0.0,-0.16038752,1.0129266,0.0
0.0,0.0,-0.11864126,0.83492565,0.0
0.0,0.0,-0.087937236,0.61408234,0.0
0.0,0.0,-0.056242943,0.63388383,0.0
0.0,0.0,-0.017721891,0.7704221,0.0
0.0,0.0,0.0013433695,0.3813028,0.0
0.0,0.0,0.038630247,0.7457407,0.0
0.0,0.0,0.076746225,0.76231825,0.0
0.0,0.0,0.10232341,0.5115441,0.0
0.0,0.0,0.12683392,0.49020958,0.0
0.0,0.0,0.15812755,0.62587166,0.0
0.0,0.0,0.19152069,0.6678643,0.0
0.0,0.0,0.23064494,0.7824862,0.0
0.0,0.0,0.26347184,0.6565337,0.0
0.0,0.0,0.3078723,0.8880143,0.0
0.0,0.0,0.31736612,0.1898756,0.0
0.0,0.0,-5.9637938,0.040512085,0.0
0.0,0.0,0.30816674,-0.22450209,0.0
0.0,0.0,0.30037618,-0.15581226,0.0
0.0,0.0,0.27067232,-0.5940728,0.0
0.0,0.0,0.24011075,-0.6112361,0.0
0.0,0.0,0.19824982,-0.8372152,0.0
0.0,0.0,0.1514628,-0.93574166,0.0
0.0,0.0,0.10237491,-0.98175716,0.0
0.0,0.0,0.069580674,-0.65588677,0.0
0.0,0.0,0.021408081,-0.9634485,0.0
0.0,0.0,-0.024924636,-0.9266577,0.0
0.0,0.0,-0.0661937,-0.8253782,0.0
0.0,0.0,-0.09404814,-0.5570915,0.0
0.0,0.0,-0.14355552,-0.990147,0.0
0.0,0.0,-0.17010331,-0.53095436,0.0
0.0,0.0,-0.2170614,-0.9391637,0.0
0.0,0.0,-0.23380446,-0.33485985,0.0
0.0,0.0,-0.26006103,-0.52513313,0.0
0.0,0.0,-0.26310945,-0.060967922,0.0
