Node 0 - Component 0,Node 0 - Component 1,Node 1 - Component 0,Node 1 - Component 1,Global 0
0.0,0.0,-0.1971507,-0.084163666,0.0
0.0,0.0,-0.19799805,-0.016949415,0.0
0.0,0.0,6.0735455,-0.23283172,0.0
0.0,0.0,-0.19251847,0.34242773,0.0
0.0,0.0,-0.18618846,0.12659264,0.0
0.0,0.0,-0.17546606,0.21445465,0.0
0.0,0.0,-0.16349125,0.23949051,0.0
0.0,0.0,-0.12445521,0.7807262,0.0
0.0,0.0,-0.079833984,0.8924204,0.0
0.0,0.0,-0.053303003,0.53062344,0.0
0.0,0.0,-0.014469385,0.77666646,0.0
0.0,0.0,0.013581276,0.5610181,0.0
0.0,0.0,0.03447771,0.41792753,0.0
0.0,0.0,0.063355684,0.57756144,0.0
0.0,0.0,0.09570813,0.64704585,0.0
0.0,0.0,0.11301923,0.3462237,0.0
0.0,0.0,0.14827299,0.7050719,0.0
0.0,0.0,0.16958356,0.42621446,0.0
0.0,0.0,0.17749953,0.15832138,0.0
0.0,0.0,0.18991947,0.2483964,0.0
0.0,0.0,-6.0818458,0.22840118,0.0
0.0,0.0,0.19125652,-0.20165896,0.0
0.0,0.0,0.18541169,-0.11689782,0.0
0.0,0.0,0.16500568,-0.40812278,0.0
0.0,0.0,0.1555512,-0.18908739,0.0
0.0,0.0,0.13604283,-0.39016533,0.0
0.0,0.0,0.10091472,-0.7025652,0.0
0.0,0.0,0.053632736,-0.9456382,0.0
0.0,0.0,0.024618149,-0.5802921,0.0
0.0,0.0,-0.01857853,-0.86393356,0.0
0.0,0.0,-0.06376076,-0.9036411,0.0
0.0,0.0,-0.083547115,-0.39573157,0.0
0.0,0.0,-0.099648476,-0.3220259,0.0
0.0,0.0,-0.1354127,-0.71528554,0.0
0.0,0.0,-0.16672397,-0.6262264,0.0
0.0,0.0,-0.1972034,-0.6095855,0.0
0.0,0.0,-0.21234441,-0.30282283,0.0
0.0,0.0,6.0755987,0.09515619,0.0
0.0,0.0,-0.20000362,0.15165806,0.0
0.0,0.0,-0.18066287,0.3868196,0.0
0.0,0.0,-0.17345977,0.14406204,0.0
0.0,0.0,-0.14552236,0.55874443,0.0
0.0,0.0,-0.10766244,0.7572007,0.0
0.0,0.0,-0.08608842,0.43148184,0.0
0.0,0.0,-0.050209284,0.7175816,0.0
0.0,0.0,-0.02194953,0.5651934,0.0
0.0,0.0,0.00344491,0.5078902,0.0
0.0,0.0,0.049152136,0.9141429,0.0
0.0,0.0,0.075200796,0.52097243,0.0
0.0,0.0,0.092309475,0.34217966,0.0
0.0,0.0,0.11551237,0.46405077,0.0
0.0,0.0,0.13725758,0.4349084,0.0
0.0,0.0,0.16390109,0.5328672,0.0
0.0,0.0,0.19095182,0.5410185,0.0
0.0,0.0,-6.0760508,0.32365417,0.0
0.0,0.0,0.21900225,0.23735094,0.0
0.0,0.0,0.20907474,-0.19854784,0.0
0.0,0.0,0.19912863,-0.19892669,0.0
0.0,0.0,0.17054176,-0.5717337,0.0
0.0,0.0,0.13005733,-0.8096857,0.0
0.0,0.0,0.09538627,-0.6934247,0.0
0.0,0.0,0.068767786,-0.53236985,0.0
0.0,0.0,0.028248549,-0.81038296,0.0
0.0,0.0,0.0048851967,-0.467268,0.0
0.0,0.0,-0.020671844,-0.5111413,0.0
0.0,0.0,-0.06380916,-0.86274815,0.0
0.0,0.0,-0.101759434,-0.7590021,0.0
0.0,0.0,-0.12287283,-0.4222679,0.0
0.0,0.0,-0.15858531,-0.7142513,0.0
0.0,0.0,-0.18738222,-0.57594013,0.0
0.0,0.0,-0.21001291,-0.45261002,0.0
0.0,0.0,-0.21164322,-0.032608032,0.0
