Node 0 - Component 0,Node 0 - Component 1,Node 1 - Component 0,Node 1 - Component 1,Global 0
0.0,0.0,0.1822263,0.96299815,0.0
0.0,0.0,0.23055208,0.9665127,0.0
0.0,0.0,0.2565416,0.51979446,0.0
0.0,0.0,0.27905285,0.45022106,0.0
0.0,0.0,0.3242972,0.9048891,0.0
0.0,0.0,0.3514588,0.5432334,0.0
0.0,0.0,0.3576312,0.123446465,0.0
0.0,0.0,-5.9181433,0.14822102,0.0
0.0,0.0,0.3580613,-0.1396184,0.0
0.0,0.0,0.32360315,-0.6891675,0.0
0.0,0.0,0.28508174,-0.770422,0.0
0.0,0.0,0.23603427,-0.9809532,0.0
0.0,0.0,0.18990135,-0.9226558,0.0
0.0,0.0,0.14167833,-0.96446276,0.0
0.0,0.0,0.09633255,-0.90691304,0.0
0.0,0.0,0.06688309,-0.5889909,0.0
0.0,0.0,0.019330263,-0.95105743,0.0
0.0,0.0,-0.026341558,-0.91343343,0.0
0.0,0.0,-0.071463585,-0.9024432,0.0
0.0,0.0,-0.11213422,-0.8134123,0.0
0.0,0.0,-0.15457475,-0.8488102,0.0
0.0,0.0,-0.19927812,-0.89406633,0.0
0.0,0.0,-0.22902954,-0.5950308,0.0
0.0,0.0,-0.24943721,-0.40814972,0.0
0.0,0.0,-0.27958107,-0.60288334,0.0
0.0,0.0,-0.29045272,-0.2174263,0.0
0.0,0.0,-0.30853367,-0.36162138,0.0
0.0,0.0,5.9590197,-0.31264353,0.0
0.0,0.0,-0.31865358,0.11024141,0.0
0.0,0.0,-0.30547595,0.26355934,0.0
0.0,0.0,-0.27760196,0.5574765,0.0
0.0,0.0,-0.2390796,0.7704458,0.0
0.0,0.0,-0.20355797,0.710433,0.0
0.0,0.0,-0.15300357,1.0110884,0.0
0.0,0.0,-0.10437262,0.97262,0.0
0.0,0.0,-0.062004566,0.8473613,0.0
0.0,0.0,-0.026656032,0.7069694,0.0
0.0,0.0,-0.0023696423,0.4857294,0.0
0.0,0.0,0.029846907,0.64432824,0.0
0.0,0.0,0.07164633,0.8359898,0.0
0.0,0.0,0.10159767,0.59902835,0.0
0.0,0.0,0.12684691,0.5049846,0.0
0.0,0.0,0.17658043,0.9946673,0.0
0.0,0.0,0.21985626,0.8655188,0.0
