Node 0 - Component 0,Node 0 - Component 1,Node 0 - Component 2,Node 0 - Component 3,Node 1 - Component 0,Node 1 - Component 1,Node 1 - Component 2,Node 1 - Component 3,Node 2 - Component 0,Node 2 - Component 1,Node 2 - Component 2,Node 2 - Component 3,Node 3 - Component 0,Node 3 - Component 1,Node 3 - Component 2,Node 3 - Component 3,Node 4 - Component 0,Node 4 - Component 1,Node 4 - Component 2,Node 4 - Component 3,Node 5 - Component 0,Node 5 - Component 1,Node 5 - Component 2,Node 5 - Component 3,Node 6 - Component 0,Node 6 - Component 1,Node 6 - Component 2,Node 6 - Component 3
1.2482163906097412,-0.1738094836473465,0.00018551920948084444,-0.4066001772880554,0.004696500953286886,0.029033884406089783,0.004696500953286886,0.029033884406089783,-0.007201642729341984,-1.2583065032958984,-0.007201642729341984,-1.2583065032958984,0.022252880036830902,5.099721431732178,0.022252880036830902,5.099721431732178,-0.00013971638691145927,-0.4784213900566101,-0.00013971638691145927,-0.4784213900566101,0.004560461733490229,0.02386261336505413,0.004560461733490229,0.02386261336505413,0.013533228076994419,3.3091542720794678,0.013533228076994419,3.3091542720794678
1.2456897497177124,-0.46083101630210876,-0.015268867835402489,-3.217820167541504,-0.021191328763961792,-5.486011505126953,-0.021191328763961792,-5.486011505126953,0.00646278215572238,3.19126558303833,0.00646278215572238,3.19126558303833,0.062048278748989105,5.375083923339844,0.062048278748989105,5.375083923339844,-0.019968409091234207,-4.083263874053955,-0.019968409091234207,-4.083263874053955,0.005280801560729742,0.13070379197597504,0.005280801560729742,0.13070379197597504,0.0967697948217392,10.0,0.0967697948217392,10.0
1.2417768239974976,-0.5244633555412292,-0.05168205499649048,-5.896129131317139,-0.06613688170909882,-5.780585289001465,-0.06613688170909882,-5.780585289001465,0.008649386465549469,-2.566399335861206,0.008649386465549469,-2.566399335861206,0.15000568330287933,10.0,0.15000568330287933,10.0,-0.06328727304935455,-6.781036376953125,-0.06328727304935455,-6.781036376953125,0.007128136698156595,0.2977031469345093,0.007128136698156595,0.2977031469345093,0.18635213375091553,5.089847087860107,0.18635213375091553,5.089847087860107
1.2363070249557495,-0.8338247537612915,-0.07193634659051895,0.8140292167663574,-0.07019062340259552,4.715224266052246,-0.07019062340259552,4.715224266052246,-0.033666618168354034,-7.867605209350586,-0.033666618168354034,-7.867605209350586,0.3222489655017853,10.0,0.3222489655017853,10.0,-0.08333578705787659,1.7173858880996704,-0.08333578705787659,1.7173858880996704,0.004988464526832104,-0.6679443120956421,0.004988464526832104,-0.6679443120956421,0.2838020324707031,10.0,0.2838020324707031,10.0
1.2300058603286743,-0.7497810125350952,-0.06085682287812233,1.9442639350891113,-0.021565977483987808,7.421236038208008,-0.021565977483987808,7.421236038208008,-0.10497872531414032,-10.0,-0.10497872531414032,-10.0,0.5198821425437927,10.0,0.5198821425437927,10.0,-0.0652981698513031,2.767857551574707,-0.0652981698513031,2.767857551574707,0.002086580265313387,-0.1254388839006424,0.002086580265313387,-0.1254388839006424,0.3929235339164734,8.094803810119629,0.3929235339164734,8.094803810119629
1.2232458591461182,-0.9507245421409607,-0.059063803404569626,-2.427960157394409,0.032541342079639435,4.5944437980651855,0.032541342079639435,4.5944437980651855,-0.20549412071704865,-10.0,-0.20549412071704865,-10.0,0.7153615355491638,10.0,0.7153615355491638,10.0,-0.058636412024497986,-2.1940855979919434,-0.058636412024497986,-2.1940855979919434,0.0023682734463363886,0.17334677278995514,0.0023682734463363886,0.17334677278995514,0.4534444510936737,7.120583534240723,0.4534444510936737,7.120583534240723
1.214760661125183,-1.1516886949539185,-0.08744461089372635,-4.453728199005127,0.05624409392476082,1.6445614099502563,0.05624409392476082,1.6445614099502563,-0.31672409176826477,-10.0,-0.31672409176826477,-10.0,0.8797725439071655,10.0,0.8797725439071655,10.0,-0.08481812477111816,-4.057455062866211,-0.08481812477111816,-4.057455062866211,0.003203766420483589,0.05084339156746864,0.003203766420483589,0.05084339156746864,0.5627751350402832,10.0,0.5627751350402832,10.0
1.2053196430206299,-1.0430740118026733,-0.12987391650676727,-5.9116010665893555,0.06341946125030518,0.2750966250896454,0.06341946125030518,0.2750966250896454,-0.43479105830192566,-10.0,-0.43479105830192566,-10.0,0.9306232333183289,-1.3550344705581665,0.9306232333183289,-1.3550344705581665,-0.10787904262542725,-1.3327580690383911,-0.10787904262542725,-1.3327580690383911,-0.028294093906879425,-8.416984558105469,-0.028294093906879425,-8.416984558105469,0.7480703592300415,10.0,0.7480703592300415,10.0
1.1987965106964111,-0.6529041528701782,-0.1945187896490097,-10.0,0.025941552594304085,-9.286654472351074,0.025941552594304085,-9.286654472351074,-0.5194472074508667,-6.217942714691162,-0.5194472074508667,-6.217942714691162,0.8670005798339844,-10.0,0.8670005798339844,-10.0,-0.145329087972641,-8.096761703491211,-0.145329087972641,-8.096761703491211,-0.08559346199035645,-5.287659168243408,-0.08559346199035645,-5.287659168243408,0.9012429714202881,10.0,0.9012429714202881,10.0
1.193242073059082,-0.8045532703399658,-0.2994546592235565,-10.0,-0.08106482028961182,-10.0,-0.08106482028961182,-10.0,-0.5573704838752747,-3.3056554794311523,-0.5573704838752747,-3.3056554794311523,0.7207950949668884,-10.0,0.7207950949668884,-10.0,-0.23877723515033722,-10.0,-0.23877723515033722,-10.0,-0.12264608591794968,-4.200822830200195,-0.12264608591794968,-4.200822830200195,0.9604201316833496,3.5892415046691895,0.9604201316833496,3.5892415046691895
1.1841520071029663,-1.5558172464370728,-0.45516735315322876,-10.0,-0.25073179602622986,-10.0,-0.25073179602622986,-10.0,-0.5804761648178101,-2.4411227703094482,-0.5804761648178101,-2.4411227703094482,0.5220918655395508,-10.0,0.5220918655395508,-10.0,-0.3888838291168213,-10.0,-0.3888838291168213,-10.0,-0.15681320428848267,-4.5988264083862305,-0.15681320428848267,-4.5988264083862305,0.9700456261634827,-0.6667609214782715,0.9700456261634827,-0.6667609214782715
