Node 0 - Component 0,Node 0 - Component 1,Node 1 - Component 0,Node 1 - Component 1,Node 2 - Component 0,Node 2 - Component 1,Node 3 - Component 0,Node 3 - Component 1
-0.07464280724525452,-0.11121205985546112,-0.04156494140625,0.04267817363142967,0.09110165387392044,-0.4076252579689026,0.05972198396921158,0.9946157932281494
-0.07786792516708374,0.1188361644744873,-0.04993123561143875,-0.20179900527000427,0.12721741199493408,-0.014507832005620003,0.07642629742622375,0.8137400150299072
-0.07861381024122238,-0.2642563283443451,-0.06657614558935165,0.15914756059646606,0.17696347832679749,-0.8006682991981506,0.01890668086707592,1.6450424194335938
-0.0619899220764637,-0.8096310496330261,-0.12465501576662064,0.645026683807373,0.27680692076683044,-2.025587558746338,-0.10480339080095291,3.227099657058716
-0.06517978757619858,0.6033416986465454,-0.14935386180877686,-0.765365481376648,0.35727396607398987,0.6939936280250549,0.08041989803314209,0.9252228140830994
-0.10869096964597702,1.208255410194397,-0.09831944108009338,-1.3847681283950806,0.37827053666114807,1.8185956478118896,0.1999446451663971,0.1427335888147354
-0.15543660521507263,0.7262110114097595,-0.048555199056863785,-0.9675567150115967,0.4165031313896179,0.7094947099685669,0.08995156735181808,1.7049455642700195
-0.17663022875785828,0.010795548558235168,-0.038239140063524246,-0.11542985588312149,0.46775469183921814,-0.1795080453157425,0.020943671464920044,0.9092269539833069
-0.14949050545692444,-1.4915955066680908,-0.10610108077526093,1.4018489122390747,0.5541813969612122,-3.0617198944091797,-0.3633294403553009,3.243647813796997
-0.1079501360654831,-0.8642933964729309,-0.20847946405410767,0.7056805491447449,0.6826854944229126,-2.1003823280334473,-0.31516343355178833,3.189415693283081
-0.10225261747837067,0.15849466621875763,-0.2572000324726105,-0.39277970790863037,0.7969738841056824,-0.3861669600009918,-0.18364062905311584,2.5607123374938965
-0.11205001920461655,-0.12190110981464386,-0.28383326530456543,-0.10682903230190277,0.9075518846511841,-0.9220557808876038,-0.30377036333084106,2.9379067420959473
-0.09635481983423233,-1.0020850896835327,-0.35169556736946106,0.8560522198677063,1.0339176654815674,-2.4101526737213135,-0.5234394669532776,3.340947389602661
-0.04589078947901726,-1.6962978839874268,-0.4768732190132141,1.5985466241836548,1.1845617294311523,-3.724142074584961,-0.7613908052444458,4.084369659423828
0.008453873917460442,-1.2364047765731812,-0.6058918833732605,1.1571855545043945,1.3253620862960815,-2.806198835372925,-0.6092151999473572,3.0448577404022217
0.06027808412909508,-1.4437073469161987,-0.7278124690055847,1.408021330833435,1.4506899118423462,-3.2459633350372314,-0.6840540170669556,3.1913888454437256
0.11200330406427383,-1.2048431634902954,-0.8490349054336548,1.1914700269699097,1.5694383382797241,-2.8400888442993164,-0.6330495476722717,2.77081036567688
0.17165815830230713,-1.644352912902832,-0.9806855320930481,1.7431414127349854,1.6795330047607422,-3.6703567504882812,-0.643547773361206,2.7097091674804688
0.22987614572048187,-1.1647166013717651,-1.1058534383773804,1.291196346282959,1.7688006162643433,-2.3976404666900635,-0.2114650309085846,0.539328396320343
0.2653251588344574,-0.4411315321922302,-1.167941927909851,0.4713706970214844,1.7585721015930176,-0.883068859577179,-0.026833804324269295,-0.40142908692359924
0.28827136754989624,-0.5994025468826294,-1.2085689306259155,0.670758068561554,1.7422999143600464,-1.140307903289795,0.004706083796918392,-0.41347065567970276
0.3093246817588806,-0.3482910096645355,-1.2403947114944458,0.3904576599597931,1.7115317583084106,-0.46100181341171265,0.1565442979335785,-1.1092846393585205
0.3184623122215271,-0.08675581216812134,-1.250808835029602,0.07048869132995605,1.674747109413147,-0.06840507686138153,0.07771377265453339,-0.7431187629699707
0.331953763961792,-0.501123309135437,-1.2648018598556519,0.5957868695259094,1.6353527307510376,-0.6158716082572937,0.24269188940525055,-1.2160191535949707
0.3609752357006073,-0.690410315990448,-1.2951946258544922,0.8479874134063721,1.5857374668121338,-0.893028736114502,0.31174689531326294,-1.2660470008850098
0.39138659834861755,-0.5408910512924194,-1.324833869934082,0.6780560612678528,1.5352387428283691,-0.5970348119735718,0.32129666209220886,-1.263687252998352
0.4050231873989105,0.00728237209841609,-1.3233286142349243,0.011592534370720387,1.4695100784301758,0.6610471606254578,0.4006900489330292,-2.016984462738037
