Node 0 - Component 0,Node 0 - Component 1,Node 0 - Component 2,Node 0 - Component 3,Node 1 - Component 0,Node 1 - Component 1,Node 1 - Component 2,Node 1 - Component 3,Node 2 - Component 0,Node 2 - Component 1,Node 2 - Component 2,Node 2 - Component 3,Node 3 - Component 0,Node 3 - Component 1,Node 3 - Component 2,Node 3 - Component 3,Node 4 - Component 0,Node 4 - Component 1,Node 4 - Component 2,Node 4 - Component 3,Node 5 - Component 0,Node 5 - Component 1,Node 5 - Component 2,Node 5 - Component 3,Node 6 - Component 0,Node 6 - Component 1,Node 6 - Component 2,Node 6 - Component 3
-0.059832435101270676,-0.4551088213920593,-0.08377289772033691,-0.34365513920783997,0.017964914441108704,2.0787336826324463,0.017964914441108704,2.0787336826324463,-0.07263579219579697,-1.0537564754486084,-0.07263579219579697,-1.0537564754486084,0.07878655195236206,2.129286050796509,0.07878655195236206,2.129286050796509,-0.05011577159166336,0.23828600347042084,-0.05011577159166336,0.23828600347042084,0.14019909501075745,4.049393653869629,0.14019909501075745,4.049393653869629,-0.026051070541143417,2.486016035079956,-0.026051070541143417,2.486016035079956
-0.09500542283058167,-0.8637809753417969,-0.11969215422868729,-0.6904740929603577,-0.05822071433067322,-2.7871692180633545,-0.05822071433067322,-2.7871692180633545,0.20337796211242676,7.234180927276611,0.20337796211242676,7.234180927276611,0.10362997651100159,-0.34347644448280334,0.10362997651100159,-0.34347644448280334,-0.07441350072622299,-0.1513609141111374,-0.07441350072622299,-0.1513609141111374,0.3887770175933838,4.02284574508667,0.3887770175933838,4.02284574508667,0.40222692489624023,8.982513427734375,0.40222692489624023,8.982513427734375
-0.15369123220443726,-1.4151486158370972,-0.0897148922085762,1.305158019065857,-0.27047842741012573,-5.518238067626953,-0.27047842741012573,-5.518238067626953,-0.031550537794828415,-9.93149185180664,-0.031550537794828415,-9.93149185180664,0.29955756664276123,5.185887336730957,0.29955756664276123,5.185887336730957,0.042452797293663025,2.784855604171753,0.042452797293663025,2.784855604171753,0.4771232306957245,0.21261852979660034,0.4771232306957245,0.21261852979660034,-0.10500674694776535,-15.852018356323242,-0.10500674694776535,-15.852018356323242
-0.2214815318584442,-1.281041145324707,-0.05039495974779129,0.5720083713531494,-0.1071409061551094,7.618381977081299,-0.1071409061551094,7.618381977081299,-0.3943322002887726,-3.5678133964538574,-0.3943322002887726,-3.5678133964538574,0.3452613651752472,-1.4790815114974976,0.3452613651752472,-1.4790815114974976,0.26838418841362,4.664361953735352,0.26838418841362,4.664361953735352,0.4862397611141205,-0.014758887700736523,0.4862397611141205,-0.014758887700736523,-0.019437672570347786,10.128949165344238,-0.019437672570347786,10.128949165344238
-0.26388251781463623,-0.5073279142379761,0.005591291002929211,1.7290253639221191,0.27369070053100586,6.624492645263672,0.27369070053100586,6.624492645263672,-0.588324248790741,-1.41167151927948,-0.588324248790741,-1.41167151927948,-0.2304401397705078,-14.340360641479492,-0.2304401397705078,-14.340360641479492,0.11734477430582047,-4.515791893005371,0.11734477430582047,-4.515791893005371,0.49654462933540344,2.9391820430755615,0.49654462933540344,2.9391820430755615,0.0850985199213028,-0.2676456570625305,0.0850985199213028,-0.2676456570625305
-0.27212101221084595,0.11224673688411713,0.11903016269207001,2.3330371379852295,0.2731543183326721,-2.9826107025146484,0.2731543183326721,-2.9826107025146484,-0.6888627409934998,-3.3233351707458496,-0.6888627409934998,-3.3233351707458496,-0.530660092830658,0.6587585806846619,-0.530660092830658,0.6587585806846619,-0.15307208895683289,-4.5109333992004395,-0.15307208895683289,-4.5109333992004395,0.4829423427581787,-1.9707411527633667,0.4829423427581787,-1.9707411527633667,0.05322743579745293,-0.851746141910553,0.05322743579745293,-0.851746141910553
-0.2394646257162094,0.8448131084442139,0.19335581362247467,0.6946617364883423,0.14087674021720886,-1.9290974140167236,0.14087674021720886,-1.9290974140167236,-0.6882872581481934,1.8945103883743286,-0.6882872581481934,1.8945103883743286,-0.5122910737991333,0.16544102132320404,-0.5122910737991333,0.16544102132320404,-0.07126865535974503,4.01271915435791,-0.07126865535974503,4.01271915435791,0.16963742673397064,-6.411412239074707,0.16963742673397064,-6.411412239074707,0.2967064380645752,6.249815464019775,0.2967064380645752,6.249815464019775
-0.18512412905693054,1.0505183935165405,0.23135337233543396,0.44878730177879333,0.09835883975028992,-0.3623937964439392,0.09835883975028992,-0.3623937964439392,-0.5755055546760559,2.4290833473205566,-0.5755055546760559,2.4290833473205566,-0.5182266235351562,0.1925419420003891,-0.5182266235351562,0.1925419420003891,0.2530546486377716,5.835972785949707,0.2530546486377716,5.835972785949707,-0.33242446184158325,-8.92380142211914,-0.33242446184158325,-8.92380142211914,0.28795260190963745,-2.89235258102417,0.28795260190963745,-2.89235258102417
-0.12062309682369232,1.3338474035263062,0.1609409600496292,-2.2288594245910645,-0.14265035092830658,-5.770403861999512,-0.14265035092830658,-5.770403861999512,-0.12229867279529572,11.841179847717285,-0.12229867279529572,11.841179847717285,-0.5220943093299866,0.22290149331092834,-0.5220943093299866,0.22290149331092834,0.10337404161691666,-6.396461486816406,0.10337404161691666,-6.396461486816406,-0.18890459835529327,6.3798322677612305,-0.18890459835529327,6.3798322677612305,0.10362865775823593,-3.1284875869750977,0.10362865775823593,-3.1284875869750977
-0.07303246855735779,0.6527518033981323,0.09093347191810608,-1.0970345735549927,-0.3774949312210083,-2.869338274002075,-0.3774949312210083,-2.869338274002075,0.18203209340572357,1.5096620321273804,0.18203209340572357,1.5096620321273804,-0.34329819679260254,4.806190490722656,-0.34329819679260254,4.806190490722656,-0.2351251095533371,-5.74202823638916,-0.2351251095533371,-5.74202823638916,-0.19330111145973206,-3.7322208881378174,-0.19330111145973206,-3.7322208881378174,0.11853925883769989,1.5470527410507202,0.11853925883769989,1.5470527410507202
