Component 0,Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7
0.026670994239857925,-0.37827507631363366,0.9675897480484043,-0.3966214177122952,-1.0496493719796267,0.8474429047970113,-2.4128554824171062,3.391070145027665
0.07638650020785144,-0.5031513839357563,1.1206845929206812,-0.5568856213762402,-1.7433884200616465,1.5707852113456395,-3.706062357749752,4.153161775957328
0.1298460244093685,-0.6314452420002782,1.2634981491426507,-0.4576572192657781,-1.2795281632674036,1.1402984027789589,-2.789354249715917,3.0812198250639575
0.18083777446771424,-0.7524985075869239,1.390463737615606,-0.5109705711488427,-1.4847211281204413,1.3843286056487647,-3.2206083418383744,3.236445106373084
0.23177184287772032,-0.8728652648803338,1.5108905684862528,-0.4872833667675462,-1.2484815517581291,1.175003698097685,-2.8222347730658117,2.810242511994961
0.2905813123876932,-1.00338918320477,1.6225766657084995,-0.44985608342569766,-1.6761880000544431,1.7189044205910973,-3.63453571404824,2.7506588830879886
0.34730915044877886,-1.1301628896613773,1.7257607538493593,-0.47325384952585886,-1.1419066110652583,1.1523368405599328,-2.75923005523832,2.4342322529346108
0.37985193757553803,-1.2024349277644526,1.7629085518060992,-0.0057745902165550755,-0.4771524019196528,0.5023691223167297,-0.9731807403632957,-0.2804008772966899
0.40412166465223126,-1.2460227311212249,1.7488909753549782,0.05727664660800038,-0.6253058558196235,0.7002569869804388,-1.206487043686292,-0.36773786345696774
0.42658375399681986,-1.2808249496459427,1.7199215333125113,0.18458328261732204,-0.3734591963256585,0.43178418647737765,-0.5442712482179335,-1.0647574721105544
0.4373458983835071,-1.2946008634659705,1.6849275779223631,0.07611520802398913,-0.12225842517329583,0.11078003769437582,-0.15376987091696936,-0.6976522778967171
0.45239410926867923,-1.3118012545359279,1.6471297518879213,0.2891542813407566,-0.5109210481929115,0.6328944820648665,-0.690283640919464,-1.1814882271346285
0.4827579460573612,-1.3449086614751231,1.5987640482725793,0.3801274973841308,-0.6832932635263539,0.8779981923642964,-0.9544070757396395,-1.2378160044326219
0.5143795274217331,-1.3770515625901574,1.5494537620002604,0.373802662068961,-0.5356151101528085,0.7087516784037307,-0.6610117023710147,-1.2324772723173918
0.5297927864901437,-1.3789700084981011,1.4853235290399125,0.3986286093354895,-0.015100059632845969,0.0706002655433011,0.5532123025930893,-1.968269774298507
0.5425534190432929,-1.3662964658327166,1.3989545597825521,0.6026389373211862,-0.34786806759856664,0.5562041773859595,0.09743894725370306,-2.343260159512249
0.5601845114984958,-1.352233163420236,1.2990499005184712,0.6123926583021317,-0.14024728284554153,0.3265514190085264,0.601995508410342,-2.6563688319550396
0.5740192158928412,-1.3259108793470555,1.1872471941524831,0.6612419691251518,-0.12757581517146271,0.3601675557254226,0.719284134900803,-2.9342639553075953
0.597914909194561,-1.305451984128673,1.0611903724953877,0.8418047323116259,-0.40616200114340495,0.8165775866809052,0.3266726251281095,-3.355574593721031
0.6239565725549668,-1.2779854292507185,0.9152370610943762,0.7965602938277839,-0.08727598434619586,0.48157891124431795,1.0457297854097474,-3.9382339698352813
0.6481572967218521,-1.2450268758395038,0.7660445938902647,0.7737930189666595,-0.2350718824692037,0.7284966348183817,0.6030148240598789,-3.528182807252197
0.6651555230459429,-1.1969824374870286,0.6048233113570598,0.6098780724778273,0.3072320867413654,0.10822224754037235,1.8020544330738308,-4.507306131795415
0.6548011053316756,-1.0993757553269827,0.40729634613273236,0.29879548776029263,0.9443627233293408,-0.6449036574071534,3.086305272269537,-5.338410543048778
0.609942484111271,-0.9547755043140402,0.20207332508713233,-0.1727120562434733,1.6537934554309575,-1.568558055951551,4.126105818934588,-4.98203083240439
0.5329138610354193,-0.7764827596686132,0.01601097392555248,-0.48016758474029547,2.2119523297007975,-2.2439226616293846,4.762650163589553,-4.377756590558988
0.43544569543746886,-0.5665004130894559,-0.18573860809050674,-0.6209473520096926,2.7049780932280965,-2.6085725518595906,5.656524370060257,-5.552549229966123
0.34711159644593764,-0.36778599175763815,-0.3902722554224423,-0.494660098754218,2.0773804044059783,-1.8406025174740552,4.340365337121813,-4.734160705843181
0.28517246384176675,-0.21380077222694402,-0.5692828292207575,-0.43734936915306066,1.5683721546238196,-1.2797448847788624,3.400009771704061,-4.253078947331013
0.24735026911820626,-0.1051393757252348,-0.7138166081248362,-0.30704725579157316,0.9119197961622001,-0.6444248874707112,2.116702825176727,-3.0890962630500165
0.25044043532207166,-0.07552614824885615,-0.7920961301248931,0.08503320839663149,-0.4986955276683115,0.7648345283277169,-0.5496101738838477,-0.9405989664620442
0.2714254800055083,-0.07902829874004899,-0.8469775880029996,-0.0761148132974232,-0.04126912951859034,0.2977023631468416,0.3455282608272706,-1.769289820938426
0.2743388022633644,-0.04618074431318579,-0.9393011990398143,-0.2891353929431619,0.3981448018536476,-0.14044081430836738,1.2585082433424855,-2.7789616072010546
0.272646630239747,-0.0113665435164063,-1.0194208010659351,-0.10977887449780843,0.12109662272023003,0.047744480449164135,0.5218168132958266,-1.3106272981508527
0.2871451471204337,-0.014291327674991207,-1.0524973202294348,0.12141675275604655,-0.49062644059885174,0.665585804833211,-0.6452400751673462,-0.36471488297591503
0.33494965862393,-0.07869729804150884,-1.0389939254103235,0.5321172894562631,-1.459683473477161,1.6761157755454712,-2.503861491037395,1.025628079739989
0.4005810015429743,-0.17358446700800564,-1.0102607985073775,0.49645758314492616,-1.340830020434337,1.6062800639939403,-2.2422068448416974,0.4124059958620125
0.44614754165642906,-0.22714860980929386,-1.0282399031944385,0.0843223632349292,-0.46824601909824165,0.712752488926571,-0.504240784084186,-1.2663569851022707
0.44674342384493887,-0.1968496460639083,-1.1178845621017202,-0.556096613646372,0.7892864319377932,-0.6532331779043363,1.945835975659472,-3.1096401450291964
0.4095791551635869,-0.10165637449629772,-1.2486095111652844,-0.7850205573002159,1.2525524617051622,-1.1798426741030539,2.771118585679316,-3.3915058801131517
0.36207822399434836,0.002383319517487409,-1.3577699239146117,-0.6296318480110946,1.2035581892269427,-1.2044021146330919,2.4688701576015997,-2.148372718700286
0.33164301296684817,0.0709483106300011,-1.4262756154324667,-0.29992096261196416,0.4115953741249621,-0.35055121254917754,1.0163138741132878,-1.3221592811652103
0.3143697360239114,0.1156190053042499,-1.4768608042375908,-0.3268699471795087,0.5413228560929377,-0.5101671066821969,1.214148785639947,-1.2090284074476856
0.3156327745984782,0.12489886411637242,-1.4959064050932316,0.1584523996904505,-0.48261704069848466,0.5602201528246721,-0.7262772827642696,0.23711818146980712
0.3446534581273205,0.0817878868248497,-1.4701218593400467,0.3807466201294119,-0.8077322242747602,0.882752084488473,-1.418229608770298,1.0475509446427345
0.364883820524871,0.05101867601642112,-1.4447690251406506,0.06593859229900911,-0.11884507462389352,0.1441121835484928,-0.14176911137441028,0.2253806641098142
0.35210989165463924,0.07617212413021801,-1.4510241829805233,-0.29026471419489486,0.7152014960276049,-0.7684303832193384,1.3766032827179662,-0.5236548086927483
0.30489728693500556,0.1571378271164033,-1.478536718025086,-0.5097538327473801,1.4280845087854703,-1.5501575850350875,2.6069065383771264,-0.81896772099375
0.2329434181559726,0.2761230386797379,-1.5093317726642637,-0.5324389893997747,1.856218037083964,-2.010136645439195,3.2847012058082097,-0.6978112879485192
0.1518160089212937,0.4093482525757828,-1.5368533710743335,-0.45673475340855807,1.9059226853191338,-2.0397681870699786,3.364954506903669,-0.6729254820466377
0.06160931582989547,0.5569598285645326,-1.56184667388491,-0.3939597412746443,2.265094151825471,-2.4273203698541588,3.9473533457294057,-0.5550755926287758
-0.019502044249314277,0.6890544807490833,-1.573613931931706,-0.15945302316343823,1.5880990924684157,-1.6965132441432542,2.7614738959454526,-0.075343763384608
-0.06286297584052258,0.7631570362913895,-1.5751821552122118,-0.058654364346214884,0.5374947303409028,-0.5291062106935779,1.0335644748152526,-0.026083856780347917
-0.09000261782077391,0.8158958323998334,-1.5856129225441005,-0.14999411065554363,0.8032234397175846,-0.8162211993279604,1.5846694285263119,-0.48442205313110187
-0.12543547808099997,0.8841713873176044,-1.6077022670316088,-0.16860853665306486,0.9159059644702866,-0.9485837560748711,1.8181877949204128,-0.615339784435576
-0.14774414497834965,0.9346467958085302,-1.634238382544332,-0.1790396715499115,0.24467286002955316,-0.18582508823905547,0.7352768072957341,-0.7218562625214802
-0.15748713086919316,0.9664261749356735,-1.6599923638105643,-0.15229803648251491,0.33501398976188856,-0.30041148988583183,0.8526946143359462,-0.5665343440236181
-0.17190923672042083,1.0024394846054723,-1.677485492999068,-0.10217474079561838,0.4268240287268873,-0.4197449246835576,0.9468448142149021,-0.30906421257514655
-0.19342357512995395,1.0481240258556288,-1.692962113497072,-0.12855944219391643,0.6219054256138691,-0.6493406620790892,1.3268332212844298,-0.4605929217354926
-0.23130900781109356,1.1206441746111921,-1.717751760816454,-0.16720339898596392,1.101690568138092,-1.217337379416241,2.2569394614318457,-0.7633999109611732
-0.27563789934399585,1.200021215660376,-1.7331047188885367,-0.0025971496483535444,0.9054986272968762,-1.0136180933132213,1.7339704529146767,-0.019356493478795922
-0.32384537085870846,1.2786637888141734,-1.728335353763929,0.10814555530623227,1.186927306473891,-1.3783480318079564,2.170283528697246,0.25598663495873175
-0.3651687879958544,1.340063236134156,-1.7029120541274463,0.23422116707871615,0.6313494323572617,-0.7197921940527077,0.9436231833641159,0.9971396639467431
-0.4013889962570061,1.382369648810281,-1.6495391279830764,0.45958751162168693,0.887033935796671,-1.0789617928898478,1.148992359405042,1.6550295892754907
-0.4339575358896993,1.407721404335318,-1.573681491589775,0.5378151716270277,0.45692699978051315,-0.565137682385766,0.1399363464997614,2.1386060325956744
-0.4462567396475216,1.3966557754473505,-1.487433986028953,0.4927088186304344,0.04647059967968678,-0.05853750327087641,-0.6777083418640281,2.1877943351809814
-0.43939664699019654,1.3513487041033994,-1.3886742457669212,0.532207100602428,-0.3410248475647361,0.3997343970826007,-1.5834398393114248,2.7512708180950405
-0.4324102751764977,1.3008916252625247,-1.2831549078482476,0.5533679357239774,-0.0206447892158014,-0.04285536068927076,-0.9487007844843345,2.530831320206282
-0.42807056714083697,1.2623514477452975,-1.2040948179881128,0.2983758322077753,-0.2380636996228252,0.24999115855121062,-0.9655430394067841,1.4440381241753526
-0.4236158681796923,1.2331827633820491,-1.151607740281894,0.28950232093454115,-0.02061030700337925,-0.026362046159495736,-0.494407242807648,1.1804507814927048
-0.43276680591494104,1.2190095710895525,-1.0901306402558026,0.46484274208999,0.26192333015539476,-0.42226470160807006,-0.22610811773537265,1.8823510873778302
-0.4638234117520878,1.2250624297663335,-1.0056955399581309,0.665491910376712,0.7542371073194258,-1.106135713673977,0.49630831634923667,2.3240450156379837
-0.4900762992499511,1.222289239380262,-0.9180018052082745,0.44574117497363985,0.06729388361640537,-0.23043182019205893,-0.6025489438595976,2.0788398498915384
-0.5036408719513331,1.2131941818454115,-0.8598461067232935,0.31382289429952037,0.27543465242548015,-0.4536255568019182,0.15210680875654542,0.8411529298161868
-0.5199139260014617,1.2271446279025544,-0.8536357820609524,0.10738900838100493,0.2582803847460167,-0.3613098899425506,0.5462599503109402,-0.5240938456905417
-0.5230930143622586,1.2428458489190923,-0.8970899941663146,-0.18932741352753824,-0.11682477068821509,0.19969657554954046,0.23138349390469815,-1.6108985487621397
-0.522307135906042,1.2678017516016937,-0.9762276052544856,-0.24122407972162804,0.18238202860002817,-0.1554325243893025,0.9978971136131763,-2.3084856834144754
-0.5263507065892203,1.2940826342446026,-1.0384031289894458,-0.06401894934070854,0.05616883161334035,-0.05046772000260741,0.33919157038715075,-0.862766011188381
-0.5313134137775196,1.321075500705035,-1.097512868672004,-0.23909556797620332,0.2037172253577068,-0.19306098607823016,0.9903557790658765,-2.0445900181387966
-0.5300623008563456,1.3439708347737784,-1.1652533907310498,-0.25417042282588315,-0.14495712153539633,0.2506581851320536,0.1689223861930191,-1.371752227843991
-0.5207252437099901,1.3557196814309103,-1.230043256071565,-0.34985534242530253,-0.10395965936003729,0.21651498131510036,0.4118826553843413,-1.8466604230019792
-0.5252496466957104,1.3882838975231926,-1.298032383599523,-0.17590244285203607,0.3740195466577545,-0.43316406114567896,1.2072037634579795,-1.563673668621005
-0.5432737785253671,1.435511791711528,-1.3541237790739544,-0.1210769879522346,0.39068339166429916,-0.46815467806449285,1.1569704175812567,-1.2505373208855286
-0.5657607675686096,1.4899051327029902,-1.4111695418703782,-0.15467670963965321,0.5259024551271587,-0.6468703537820106,1.547217277532935,-1.5867937143889863
-0.5848261602286106,1.5461623592279268,-1.482554995279598,-0.3365659944336031,0.2902778343064132,-0.3119936109950949,1.268411234874227,-1.96635583958968
-0.5918122720481922,1.5815514676594606,-1.5388010319379786,-0.19570325329240554,0.08407574511933938,-0.04661730677065343,0.5223178067816423,-0.8851378038173621
-0.5998077852307141,1.6109549001243726,-1.5743047528599259,-0.12590731354939771,0.29324728519517557,-0.34836127834439984,0.9413384795516645,-0.8877071330047842
-0.6037387984330769,1.63796165608591,-1.617490045266329,-0.3420782741481626,-0.051077392466515964,0.14682195922211405,0.41311652866159776,-1.2637390392068795
-0.5856628302756115,1.6377262082539417,-1.6676662277706622,-0.4908957942835168,-0.4759441528658234,0.746866483399324,-0.4161737224679396,-1.2411531299139236
-0.5537294436970438,1.6144358943412822,-1.7076392879754185,-0.39588075355333485,-0.5655907482016944,0.848131902760142,-0.74489993556934,-0.7682993695182653
-0.5156503864057489,1.5817573785829708,-1.7478498786053915,-0.46016644335555984,-0.696432818158702,1.0007168055671423,-0.8939930347618137,-1.0138993244718209
-0.47203718250711363,1.5274918081376745,-1.7531216638839329,-0.20894098317581417,-0.9624683075671021,1.2966485705098374,-1.7839075429314724,0.16493306203884697
-0.42808030078396636,1.46643960974643,-1.7472098281945674,-0.12216708883991141,-0.7185154318946694,0.9191257842023404,-1.2804412607907545,0.11193029498203813
-0.39644396088701445,1.417235721437741,-1.7289066715368124,0.08144022273225647,-0.5492999313346444,0.669698410264463,-1.1845733899952662,0.7939730529855378
-0.38318758682772824,1.3929737025849778,-1.7091403857361682,0.038389027352452504,-0.02537577397419724,7.1538889173689e-05,-0.03587546322494545,0.19734840585712177
-0.38666521653897096,1.3995291433512322,-1.710188071181828,-0.037072460916723546,0.11313374674608798,-0.17252642272752797,0.36171624869907626,-0.24823430053229328
-0.3807165393878109,1.3920052970283727,-1.7093892035970204,0.006221089236814399,-0.3922394629464142,0.466500378860205,-0.7342838597394887,0.28754347474714403
-0.35652962698841817,1.3556724749276785,-1.701306523322423,-0.046272217300277925,-0.6163969662096964,0.7383180996697021,-1.0787516828042687,0.12033742286580405
-0.33232847366085966,1.3160920661169189,-1.6851359347289767,0.10805334015579016,-0.42088012945463016,0.4769851037995812,-0.9042679102800526,0.6818416672716691
-0.31948235615309695,1.2846547343468093,-1.6461023073406038,0.2620186315336349,-0.18064614402831705,0.1696797660869288,-0.6733371606338198,1.260009250051005
-0.3070174326883785,1.2457518078097536,-1.5858273423176186,0.35190010601739063,-0.42041829647977214,0.452512733650993,-1.2701355465546806,1.7496740843880767
-0.28127550634156884,1.1780946254606082,-1.5002842618904781,0.4932967076168219,-0.7596898897952132,0.8333812048159852,-2.1109640199797473,2.5222751262772936
-0.25385942525462735,1.1069481165762767,-1.4155836579350354,0.36197837785716896,-0.519231695893987,0.539990002360137,-1.4493583987793046,1.7293138226418612
-0.24800164211935638,1.0698518497681708,-1.3434620066158969,0.42013236601667636,0.12448053182775795,-0.23977548992191372,-0.4179652942073537,1.8674728345762237
-0.24787510857055142,1.0432159251274349,-1.280305501566175,0.28777265599994195,-0.2710978154571194,0.2407312082917481,-0.904451078815942,1.3035253195702925
-0.23782874636073112,1.0140582785685026,-1.2498815791731104,0.0963684519157969,-0.2593899686273064,0.2580380999321239,-0.5500807501950378,0.22145972151932886
-0.21739140778900623,0.9778176383277335,-1.2404791055720796,0.08256524963485624,-0.6882962108467596,0.7578765716704843,-1.2565042092552994,0.2531954856565918
-0.18362988687489668,0.9224729175428434,-1.2298164870006285,0.09555468001311906,-0.8452586588719552,0.9270230706316901,-1.507745170967681,0.2824994113046542
-0.14008338570945705,0.8502962822529677,-1.2106557867451109,0.18092563937822898,-1.1484256752421884,1.2442885517938072,-2.0941837298120225,0.6786088213583867
-0.10665224678857406,0.7971443807587699,-1.206799843361373,-0.007438743728197313,-0.416778464585735,0.4391982124273738,-0.5781713798739452,-0.48352260519463924
-0.09083614227683005,0.7818346307332013,-1.2414664276918,-0.13998360505235782,-0.3115885659735718,0.35069700529654074,-0.1905823226350527,-1.2292563633250713
-0.08595203587657287,0.7892680494232757,-1.2957337503655537,-0.21801779196883964,0.09998899833378773,-0.1025479945659163,0.5556741253008757,-1.4798169883143317
-0.09301978354784438,0.8196435476269609,-1.365360102780945,-0.33626550264683147,0.24461342950156462,-0.2466625136075446,0.9508765045195079,-1.9770623335646131
-0.08870595179106058,0.8349385642546363,-1.434694588620027,-0.2531095848555074,-0.37860208137248874,0.45400867867699546,-0.1719179411116093,-1.5059918342152907
-0.06501454102083969,0.8133613519613122,-1.4728960205222887,-0.045144907732670755,-0.6493245601860481,0.7293442414498507,-0.9003878037993879,-0.4324321033270607
-0.04685389291879887,0.7911645240481463,-1.4838561268752217,-0.018658388254174367,-0.18042463908808137,0.1865716007228404,-0.21640915123206533,-0.12420377627019362
-0.0565965432174005,0.8140028864562971,-1.51033920534501,-0.27074293655042475,0.5946863996634065,-0.6596180689685487,1.33371806242127,-1.1788783318956397
-0.08360987000420723,0.867182727765313,-1.5532260977334418,-0.23347012294415107,0.6141154264249431,-0.6907828920376232,1.3260465821489194,-0.9699901791463399
-0.12676617255840075,0.9464567185667604,-1.6028371517435405,-0.349514262330338,1.262873930837494,-1.424516526006119,2.5718697443574072,-1.4787786395568476
-0.16961322434644657,1.0317913978544115,-1.669469814974523,-0.41315175685702843,0.6738500504870053,-0.7448810045969168,1.7305021650961174,-1.8470369649549305
-0.1816107629185122,1.0687203722061522,-1.7216034476677557,-0.21191420132184538,-0.09339146927615163,0.12374789718818069,0.15366056338198225,-0.7994036191455881
-0.18324825559995309,1.0818795956565235,-1.7447033398536835,-0.1254652183708139,0.17827650610759493,-0.2039005147145435,0.5033597048465898,-0.3612037688111184
-0.18420802222074065,1.087790667251945,-1.747124699096254,-0.029060598302257927,-0.14161240255546836,0.16226464155419723,-0.17496623099069647,0.09868170207990284
-0.1625292665347699,1.0575078362899784,-1.7405497607269234,0.018042800798107675,-0.7901573019271266,0.9118356020241847,-1.3296723294215256,0.23480352323562953
-0.1447295682548625,1.02891656825609,-1.7224062733782712,0.09479224605926541,-0.009110464715343186,-0.010609868089492464,-0.11248642622198263,0.6618494987478618
-0.13980589639403027,1.0113726770839144,-1.680325881271301,0.2713340255670968,-0.2541848367819009,0.25688352837483996,-0.7657586337677812,1.4305234379553515
-0.12031532858940931,0.9618077778256204,-1.6082429222099222,0.45659483299093423,-0.6702794223511267,0.7152793427335549,-1.7091814007599786,2.1673436780639728
-0.10868711914463841,0.9163817416362422,-1.5200196197439106,0.45658565895085657,0.04572901152232989,-0.122617039480823,-0.5821596035515504,2.2374822445932123
-0.11767628148542102,0.8949754477152407,-1.4230967854475598,0.5317184498428258,0.19193807108155303,-0.32080885702718526,-0.4985055237091192,2.6059300190207773
-0.12119063096077355,0.8567005218054529,-1.308047182842711,0.6341717921777823,-0.2511336938027191,0.14641257456186013,-1.4135550685999452,3.152172488872144
-0.11944163239952935,0.8146095093765134,-1.2100906098077169,0.38196884574038226,-0.03516554946437186,-0.06858542225419698,-0.6770162431554676,1.7721344218035862
-0.1163954163103272,0.7844872027628418,-1.1541898696207384,0.2567622636575131,-0.2618027342827446,0.21569868919408813,-0.8218108975932475,1.0307903001823742
-0.126851300618639,0.7819392682699721,-1.1236236013198349,0.16260827820937035,0.5832370543402957,-0.7275894751320064,0.6781381459987892,0.4984666842857798
-0.15430764062997512,0.8045645107512939,-1.0969479035496899,0.2233258083533478,0.5004183997969333,-0.646823285540252,0.45512455526058015,0.8329568071923289
-0.1747606219842418,0.8207567688082277,-1.0794988468390858,0.10443978095120204,0.3006116629241996,-0.3824445294915097,0.3638486415541835,0.042992662184653196
-0.20197053422548475,0.8593462571143574,-1.0989592376256605,-0.026643941411831518,0.839783025450448,-0.9581114256171687,1.534093181511874,-0.9956036895866843
-0.23860970302950946,0.9227930946148352,-1.1500098053014016,-0.11382260640406545,0.7854958966396867,-0.8724606826573147,1.6311844633422807,-1.5381576448945866
-0.2580807115762023,0.9582392395700866,-1.1860160533560786,0.02714412301484053,0.1014304418179936,-0.12157592343262372,0.17716525774712671,-0.2975904300773224
-0.27996422907262053,0.9839085214648902,-1.1831238772965043,0.2213346182435526,0.7805679076442665,-0.9552308038625956,1.08221619054064,0.44128870361891204
-0.32983427878235705,1.0410563571715639,-1.1585851817835588,0.369752453994681,1.2259416098911544,-1.5099559082725107,1.7357065353951293,0.7844598521513475
-0.37957427770365054,1.102536888958183,-1.1454561865807087,0.18821294949534384,0.8337620772880439,-1.0005408900980182,1.3700621085769826,-0.12107643218772779
-0.4138571938048462,1.1537563539631885,-1.1615478978621758,0.06407591038950604,0.6238253604845068,-0.7198940788585986,1.198413761107399,-0.6801246343744608
-0.4283945780903747,1.1881523208358737,-1.2044916017364038,-0.19569966069211786,0.08854433764577407,-0.016067999398924615,0.5282535220344665,-1.4471166724379756
-0.43364779180386936,1.2234783291840832,-1.2826584517732118,-0.35714541837509645,0.2972817401715958,-0.23995702921397916,1.2148095242627557,-2.409568583688293
-0.44887046175385936,1.2841289390489852,-1.3880916085718071,-0.4423300021691639,0.5155874670789613,-0.5081846381011749,1.791345122531936,-2.828512594041484
-0.45299597842727884,1.335852176853946,-1.5044889783992472,-0.685905148061743,-0.10443219692829983,0.2867572706479916,0.8092145989256085,-2.9767817243408103
-0.44513823493530014,1.3743530909914334,-1.6228001439853015,-0.7208425865668304,0.02517141536708393,0.11225547742119561,1.1068173705994455,-2.9382648395975255
-0.4381720988507004,1.4121104432407479,-1.7285696064497338,-0.6792575493217096,-0.08770535738825236,0.23339582564245193,0.7916659346540458,-2.3848982158113743
-0.44955404886053596,1.4529852614484489,-1.7625880820879916,0.04842363108210258,0.6209894217707016,-0.7399712837620408,1.2782510632640383,0.31095271649497713
-0.4711765347375084,1.492616458071622,-1.7511462549707517,-0.03269653812828635,0.307501747149757,-0.3359117639014864,0.7245599791912902,0.1829305479396265
-0.4709048287933118,1.502904223204199,-1.7468958793956961,-0.17115279074122364,-0.20439668738109706,0.3408301805203685,-0.20325548850768446,0.0486102749186048
-0.45066920435050867,1.4853315758404901,-1.7457371862191537,-0.21719321868670274,-0.4582362513209111,0.6650585865933402,-0.6707706143943817,0.013266351496325293
-0.431454494147646,1.4664297625374203,-1.7389900235279196,-0.08141290074974362,-0.18994689847641738,0.30149115974364293,-0.2794661477517977,0.31907995975156467
-0.41271758465323694,1.4467455080367437,-1.730297596055484,-0.15495197622142579,-0.44993710980227797,0.6303472116534183,-0.7002886233625333,0.12005414880748641
-0.3811822063242131,1.4053136762500726,-1.7146674462851004,-0.04516128492813602,-0.7134887872208941,0.9389541910572401,-1.3645881627737584,0.6583049633111807
-0.3341330275275021,1.3331868519315675,-1.6805021778567992,0.05206965422354841,-1.1269266764351895,1.4006925590986652,-2.229354198136967,1.052881573373294
-0.2912744736248088,1.2590618810010734,-1.6310524751812658,0.21941656323611153,-0.6507374781170334,0.7655793954832433,-1.499521943997525,1.406958568897198
-0.25392502104556297,1.1902700092915226,-1.5795916707532658,0.18972012667399438,-0.942655103317715,1.0947067059485585,-1.932361771824783,1.179106128539886
-0.21420283509955895,1.1214011184133517,-1.5419683162746263,0.12937677088710428,-0.7940718078541237,0.8961443530239993,-1.5161560912524816,0.7060928682622638
-0.17465771480597483,1.058454070059692,-1.5238273207727044,0.0573691605229666,-0.9574542003656152,1.075423251626658,-1.6266900275314315,0.20797022260117928
-0.1314270822406495,0.9977227875732148,-1.5311709872445523,-0.05970653066490708,-0.9672819465586745,1.0807790461804552,-1.4070871781315968,-0.5620603063828381
-0.10048542511581343,0.9641892768345011,-1.5699863423594949,-0.23467773939414627,-0.43467675939600237,0.4747128694946208,-0.27972282615387345,-1.3649887920220634
-0.08277774363944579,0.9563200786790488,-1.6280556907309334,-0.2874269399769112,-0.3718324730862732,0.41110816087944885,-0.11577472363325605,-1.5322464688420925
-0.06991001241099488,0.9517365062088735,-1.6713425953048293,-0.13726385071784325,-0.22823904100800918,0.23632795161884235,-0.11223537610076427,-0.6626551329241541
-0.06598380912155463,0.9602678641164194,-1.7139366642565883,-0.32496549789037676,0.020138898879665773,-0.03773628146471471,0.530934870414803,-1.444216425823801
-0.06498949685482772,0.9732190767810242,-1.7549539550340707,-0.05454572356951996,-0.09513957895099803,0.07977451314658893,-0.022636039867008656,-0.09808282589852269
-0.06333212144691171,0.9714065459393639,-1.7480265631229794,0.02687032362910586,-0.03404717141560873,0.004687045224823876,-0.036985665765433974,0.32545890493445606
-0.05462274975570053,0.9602857835695311,-1.7455234803727568,-0.028702518449739433,-0.3959357329133763,0.42768575946334775,-0.5278865033829694,-0.15335016208600688
-0.03389408914205838,0.9289984848413955,-1.7353958429825487,0.1616715728558264,-0.5627896446037179,0.6078906948470829,-1.0349943967140736,0.6552701166811058
0.0016223427895189074,0.8660634999442874,-1.693211830891546,0.41103574877285565,-1.0586111914582332,1.1589939252806574,-2.100237888322059,1.4503869033400398
0.04389542180004481,0.7885902625735468,-1.638717995185605,0.3837752400642004,-0.889957164419544,0.9600564220207177,-1.7802402011373466,1.2778751490998985
0.06515393580411832,0.7445757692383588,-1.5954914286651762,0.19039566795995982,-0.14252159191699124,0.11435651221463433,-0.4367087699884786,0.8811590104647306
0.05996988025009018,0.7434303984482987,-1.5679957249687506,0.04716204260122326,0.2901953829700744,-0.3703154212292372,0.37461793023136003,0.49667809716238104
