Node 0 - Component 0,Node 0 - Component 1,Node 0 - Component 2,Node 0 - Component 3,Node 0 - Component 4,Node 0 - Component 5
-2.4478617,0.0,0.0,1.7068021,0.0,0.0
0.4469979,-0.8723612,0.0,-5.1082544,0.016187668,0.0
-1.5406362,0.0,0.0,-0.21341926,0.0,0.0
-0.31760776,0.49093318,0.0,-3.9328098,-3.969118,0.0
-1.1515056,0.0,0.0,0.0,0.0,0.0
0.178609,-0.7696602,0.50317866,-4.6107697,-3.666176,-0.2747693
-0.069869876,0.029678658,0.29597485,-5.899473,5.6724663,4.3381524
-2.1939158,0.0,0.0,0.33902264,0.0,0.0
-0.4094889,-0.4743731,0.3855154,4.81913,-3.657041,-0.026255727
-2.4380007,0.0,0.0,2.7263665,0.0,0.0
0.48042086,-0.9391791,0.0,-4.4287205,2.0616286,0.0
-1.5248947,0.0,0.0,1.2837896,0.0,0.0
-0.30671486,0.45683035,0.0,-1.3820381,-2.55845,0.0
-1.1955743,0.0,0.0,0.0,0.0,0.0
0.2577201,-0.7410757,0.48325884,5.5890956,-0.16745687,0.41643664
-0.07281494,-0.02860023,0.26459256,-2.584361,-7.370714,-0.48048496
-2.1733823,0.0,0.0,4.492753,0.0,0.0
-0.360683,-0.45803863,0.23671545,-1.0750332,-13.99785,-5.458764
-2.4831634,0.0,0.0,5.333978,0.0,0.0
0.54649705,-1.0102698,0.0,-5.0840983,-4.8646364,0.0
-1.5626044,0.0,0.0,0.6318153,0.0,0.0
-0.29353747,0.44734043,0.0,-0.56018615,-0.6585239,0.0
-1.2214551,0.0,0.0,0.0,0.0,0.0
0.29748923,-0.66868526,0.46748057,4.4254045,-1.5478579,4.532372
-0.027488299,-0.043898944,0.16415852,-0.03720975,-6.1633554,-1.1905564
-2.1859713,0.0,0.0,-0.5881214,0.0,0.0
-0.34300032,-0.48758942,0.06612773,-2.6886773,-9.818508,-6.379462
-2.5712962,0.0,0.0,2.098305,0.0,0.0
0.60304296,-1.0861895,0.0,-4.62057,-0.12554121,0.0
-1.603133,0.0,0.0,0.3256761,0.0,0.0
-0.2883972,0.43854764,0.0,-0.034120202,-0.75008917,0.0
-1.2371621,0.0,0.0,0.0,0.0,0.0
0.32946998,-0.5975897,0.46451128,5.100577,0.7570456,2.532829
0.0229267,-0.023809139,0.08409166,2.5736055,-4.7481675,1.0466949
-2.1866293,0.0,0.0,1.803555,0.0,0.0
-0.32730266,-0.4915778,-0.07510843,1.9890323,-8.90547,-7.3942466
-2.673623,0.0,0.0,-0.44416404,0.0,0.0
0.6153178,-1.1587689,0.0,-4.8726983,2.9321296,0.0
-1.5737396,0.0,0.0,-0.07616526,0.0,0.0
-0.28644186,0.44875276,0.0,1.2469418,-1.8415103,0.0
-1.256278,0.0,0.0,0.0,0.0,0.0
0.36401576,-0.57278174,0.500082,-0.37976265,3.6502106,-2.0228455
0.01925298,-0.007900573,0.10566744,-0.0558393,5.975656,6.7687387
-2.1254523,0.0,0.0,2.9678483,0.0,0.0
-0.2929111,-0.46435663,-0.15619351,1.0706795,-3.5256042,-1.927649
-2.7477298,0.0,0.0,-1.0684009,0.0,0.0
0.6025865,-1.2177907,0.0,-3.3585076,2.666576,0.0
-1.5286511,0.0,0.0,-0.41364416,0.0,0.0
-0.28796503,0.46613622,0.0,1.2565134,0.14203668,0.0
-1.2662861,0.0,0.0,0.0,0.0,0.0
0.36936802,-0.57885337,0.5675277,-0.76358026,4.6721964,-3.690082
-0.025087235,0.008756665,0.1881254,2.088026,4.6908317,2.4953003
-2.0507257,0.0,0.0,5.465542,0.0,0.0
-0.24261142,-0.48465464,-0.20231046,-2.6436267,-2.8920557,1.8628049
-2.7455804,0.0,0.0,-0.010607004,0.0,0.0
0.59591115,-1.2622641,0.0,-2.4810598,1.2598349,0.0
-1.499747,0.0,0.0,-0.75761837,0.0,0.0
-0.29753682,0.46342692,0.0,-1.3598573,-3.9771745,0.0
-1.2997203,0.0,0.0,0.0,0.0,0.0
0.33387974,-0.572544,0.60713863,1.2210903,1.047606,2.5201268
-0.023917776,0.07540953,0.21080609,5.7801614,-1.0383897,-1.6856632
-2.048444,0.0,0.0,1.719738,0.0,0.0
-0.19013466,-0.5338589,-0.22330134,-3.412462,-0.55357957,1.0765913
-2.7236063,0.0,0.0,-1.3265221,0.0,0.0
0.5817689,-1.2860212,0.0,-0.78671694,-0.15905225,0.0
-1.4916553,0.0,0.0,-0.8284199,0.0,0.0
-0.31055847,0.4394439,0.0,-1.8287395,-5.1910615,0.0
-1.3698379,0.0,0.0,0.0,0.0,0.0
0.30735463,-0.6030912,0.62141025,-4.034865,0.33385545,-0.5202985
-0.012563836,0.15661599,0.23915942,5.0801506,3.4552538,-0.7576933
-2.064088,0.0,0.0,1.3841146,0.0,0.0
-0.16732672,-0.58687985,-0.17344865,-3.901088,5.730605,3.8604286
-2.6841955,0.0,0.0,-6.721797,0.0,0.0
0.5129747,-1.2806157,0.0,1.1241372,4.51006,0.0
-1.4533254,0.0,0.0,-0.5665445,0.0,0.0
-0.31768012,0.4470179,0.0,2.0449867,2.9002337,0.0
-1.3729733,0.0,0.0,0.0,0.0,0.0
0.2718508,-0.62006795,0.6219566,0.6945548,-0.13648185,0.73028904
-0.0047456613,0.2603263,0.24216026,7.4859157,-2.4269826,-0.52221
-2.079448,0.0,0.0,-0.040091157,0.0,0.0
-0.16579172,-0.6625207,-0.08645235,-4.9643226,5.2742763,0.2646637
-2.654293,0.0,0.0,-2.391738,0.0,0.0
0.44877738,-1.2811636,0.0,-0.69638515,2.4389548,0.0
-1.4029068,0.0,0.0,-2.017041,0.0,0.0
-0.3403247,0.4409547,0.0,-2.4845254,-4.387689,0.0
-1.3906025,0.0,0.0,0.0,0.0,0.0
0.22385678,-0.6391992,0.6196546,-1.9973838,-0.16259402,2.730386
0.020542804,0.32229987,0.26417047,2.5567975,4.123497,1.1052449
-2.0704317,0.0,0.0,-1.2178792,0.0,0.0
-0.17421526,-0.69230855,0.009862989,-0.56994534,7.1360297,1.4525256
-2.6409535,0.0,0.0,-2.950426,0.0,0.0
0.4114598,-1.2925519,0.0,-1.3382648,2.4586713,0.0
-1.3720447,0.0,0.0,-1.6877984,0.0,0.0
-0.36587918,0.40431628,0.0,-2.208267,-2.299799,0.0
-1.4390663,0.0,0.0,0.0,0.0,0.0
0.22680122,-0.67903465,0.6086652,-2.5010128,0.14078283,0.44153666
0.043242633,0.3110252,0.33787835,-2.7545967,5.819748,2.8171992
-2.039723,0.0,0.0,3.3760638,0.0,0.0
-0.1416704,-0.64391774,0.061889052,4.2518983,2.474422,0.7288292
-2.6293201,0.0,0.0,0.43207335,0.0,0.0
0.39426187,-1.3420415,0.0,-5.0629706,6.368693,0.0
-1.2994657,0.0,0.0,-0.56029594,0.0,0.0
-0.3816977,0.36568063,0.0,-2.42443,-5.2291226,0.0
-1.4982632,0.0,0.0,0.0,0.0,0.0
0.21448869,-0.65748346,0.6187572,3.6346798,0.36925215,0.5956391
0.0528454,0.31210303,0.35612714,1.761457,-2.4471626,-2.0627842
-2.0402417,0.0,0.0,-1.8082361,0.0,0.0
-0.1477433,-0.6272726,0.1022948,-0.45416307,1.7458037,0.43407285
-2.6195612,0.0,0.0,-0.33472654,0.0,0.0
0.39629176,-1.4058751,0.0,-3.3560748,0.95587826,0.0
-1.2587188,0.0,0.0,-0.53058994,0.0,0.0
-0.39308998,0.35142565,0.0,0.24884582,-3.5491743,0.0
-1.5739232,0.0,0.0,0.0,0.0,0.0
0.17114495,-0.6404175,0.6201492,-0.8902719,-0.108545244,1.0222033
0.07118638,0.3320031,0.33907905,0.71288264,-0.65097916,-4.5219817
-2.08879,0.0,0.0,-5.9056525,0.0,0.0
-0.2150404,-0.6339908,0.17631903,-0.51896757,6.8177605,0.89774865
-2.6092763,0.0,0.0,-2.8094962,0.0,0.0
0.35987604,-1.4382865,0.0,-1.01687,2.993062,0.0
-1.2150291,0.0,0.0,-0.5631464,0.0,0.0
-0.4013082,0.35226655,0.0,-0.62072176,0.270185,0.0
-1.5966973,0.0,0.0,0.0,0.0,0.0
0.14397644,-0.6514418,0.59436697,-0.7418539,-2.423052,1.3943387
0.092996225,0.32130325,0.2757404,-1.478988,-6.7600455,-5.4797406
-2.164859,0.0,0.0,-2.675418,0.0,0.0
-0.2728597,-0.6364024,0.216159,-0.18101025,0.40915775,-0.34013194
-2.608404,0.0,0.0,1.9993522,0.0,0.0
0.3595765,-1.4338043,0.0,1.2072965,0.14716005,0.0
-1.1969658,0.0,0.0,0.9742047,0.0,0.0
-0.39631474,0.3440368,0.0,-0.7162258,0.47616506,0.0
-1.5904037,0.0,0.0,0.0,0.0,0.0
0.13763955,-0.6323658,0.5564527,2.902215,-2.569884,0.0032123327
0.09976081,0.285182,0.13420908,-3.1283293,-11.20135,-2.315437
-2.225279,0.0,0.0,-1.5810043,0.0,0.0
-0.29901582,-0.6429024,0.19276202,-0.92408097,-2.3692133,-0.75998414
-2.6182983,0.0,0.0,1.7783788,0.0,0.0
0.38683888,-1.413897,0.0,0.995963,-2.1404958,0.0
-1.215668,0.0,0.0,0.27081972,0.0,0.0
-0.385388,0.34248802,0.0,-0.054822028,0.31668264,0.0
-1.5844414,0.0,0.0,0.0,0.0,0.0
0.13103287,-0.6277884,0.53776914,-1.3991508,-0.15650058,-0.206332
0.09772992,0.21353187,0.050432324,-4.6394043,-1.2600794,3.5941699
-2.2011511,0.0,0.0,1.6862653,0.0,0.0
-0.29801902,-0.63345957,0.16600573,1.9968857,-2.0967906,1.8331112
-2.6118302,0.0,0.0,1.4317036,0.0,0.0
0.41357797,-1.387192,0.0,2.6550725,-4.4567237,0.0
-1.2656722,0.0,0.0,0.9077946,0.0,0.0
-0.3754751,0.34129402,0.0,0.01893165,1.0369426,0.0
-1.5681392,0.0,0.0,0.0,0.0,0.0
0.11833054,-0.6587374,0.5497499,-2.1323469,0.84360886,-0.23023401
0.094692305,0.19081718,0.06738399,-0.066841125,2.123154,2.2059026
-2.1612182,0.0,0.0,-5.2750983,0.0,0.0
-0.34002396,-0.6277873,0.23373471,-0.23825192,7.914299,5.5143895
-2.552551,0.0,0.0,-0.37556958,0.0,0.0
0.4146376,-1.3657008,0.0,0.64471793,3.2028518,0.0
-1.2631004,0.0,0.0,-0.2987119,0.0,0.0
-0.37256113,0.34524474,0.0,1.152389,1.1687642,0.0
-1.5587584,0.0,0.0,0.0,0.0,0.0
0.09100665,-0.66830987,0.5822151,0.066740274,2.797177,-4.984679
0.049004737,0.20433976,0.04583089,1.1887043,-4.2495966,-2.831026
-2.1708493,0.0,0.0,-1.2803848,0.0,0.0
-0.38016444,-0.6439791,0.34334493,-1.441258,7.4696693,1.9306617
-2.4968996,0.0,0.0,-0.40440154,0.0,0.0
0.41152662,-1.3585849,0.0,0.3772666,1.2356567,0.0
-1.2336023,0.0,0.0,-0.8113458,0.0,0.0
-0.38137352,0.34951052,0.0,-0.53717136,0.12466955,0.0
-1.5521293,0.0,0.0,0.0,0.0,0.0
0.08168729,-0.66354305,0.6112753,0.12379855,1.4659314,-4.160625
-0.023471039,0.20111589,-0.043583974,-0.612013,-6.7152405,0.30469823
-2.1897533,0.0,0.0,4.925972,0.0,0.0
-0.33526257,-0.6515676,0.3744169,-0.12543845,-0.56844616,-2.36157
-2.5031648,0.0,0.0,1.1546454,0.0,0.0
0.42493418,-1.3512802,0.0,0.59779906,0.49488544,0.0
-1.2256743,0.0,0.0,0.34721518,0.0,0.0
-0.38359946,0.3277335,0.0,-1.5300348,-1.84305,0.0
-1.5831201,0.0,0.0,0.0,0.0,0.0
0.09812413,-0.7009682,0.61255264,-4.0006595,-0.47195232,0.37118816
-0.045368142,0.17013414,-0.08671645,-2.594167,-0.010219097,6.0305443
-2.13769,0.0,0.0,2.6696372,0.0,0.0
-0.28284606,-0.63250834,0.3676632,1.9944322,-0.3638088,-0.2888968
-2.521872,0.0,0.0,2.6113338,0.0,0.0
0.45386583,-1.344413,0.0,0.59906113,1.6835715,0.0
-1.2008294,0.0,0.0,1.3558881,0.0,0.0
-0.3694664,0.30590272,0.0,-1.3368344,-0.024479985,0.0
-1.5941077,0.0,0.0,0.0,0.0,0.0
0.10212269,-0.68571633,0.609987,4.125176,-0.10129309,0.72606677
-0.037992395,0.18442328,-0.17241248,3.2477968,-9.228752,0.95512915
-2.092734,0.0,0.0,2.763501,0.0,0.0
-0.23827304,-0.6644754,0.31707773,-4.6118355,-5.1791487,-2.0598865
-2.5419726,0.0,0.0,2.2124712,0.0,0.0
0.49168667,-1.3363154,0.0,0.16489863,0.003526926,0.0
-1.1975176,0.0,0.0,-0.1299578,0.0,0.0
-0.36198378,0.30782953,0.0,0.84871507,1.8914975,0.0
-1.5777061,0.0,0.0,0.0,0.0,0.0
0.09060621,-0.67494744,0.6141434,-1.3131351,0.20173585,1.07649
-0.023233904,0.21682344,-0.2359748,1.1402674,-1.0839033,0.27448034
-2.079572,0.0,0.0,-0.7766564,0.0,0.0
-0.2361439,-0.6976892,0.31012976,0.5482702,2.038011,-0.43103516
-2.5585623,0.0,0.0,-0.64301634,0.0,0.0
0.50009143,-1.3270934,0.0,1.0235561,0.40929142,0.0
-1.1929756,0.0,0.0,0.5996788,0.0,0.0
-0.35749105,0.3048639,0.0,-0.47267687,-0.7591468,0.0
-1.5752605,0.0,0.0,0.0,0.0,0.0
0.16850896,-0.63716507,0.57047236,6.0178647,-3.9040208,3.4092999
0.0068781767,0.19466081,-0.33469504,-0.9605428,-9.605203,-1.43726
-2.0887637,0.0,0.0,1.1115649,0.0,0.0
-0.20697236,-0.68989676,0.2191223,-0.20898038,-8.235109,-2.2275386
-2.587659,0.0,0.0,2.069904,0.0,0.0
0.5228121,-1.3204339,0.0,-1.1738559,2.3800108,0.0
-1.1801162,0.0,0.0,0.36194652,0.0,0.0
-0.3425668,0.33712015,0.0,4.1549172,0.010786951,0.0
-1.5789418,0.0,0.0,0.0,0.0,0.0
0.21595421,-0.52057636,0.5411828,8.746767,-0.5048773,2.2726593
0.050371777,0.19983406,-0.49618253,0.60453904,-11.555738,-3.6042757
-2.1293232,0.0,0.0,0.794304,0.0,0.0
-0.20955242,-0.7278926,0.1094413,-3.8934882,-7.668512,-0.8861668
-2.6092181,0.0,0.0,-0.027294397,0.0,0.0
0.5358932,-1.3489732,0.0,-2.4704993,3.4451177,0.0
-1.1397254,0.0,0.0,-0.71137863,0.0,0.0
-0.34626567,0.40855137,0.0,4.307399,1.0199356,0.0
-1.5545783,0.0,0.0,0.0,0.0,0.0
0.22391899,-0.4647382,0.52460134,0.85346603,-0.31419706,2.44562
0.10336555,0.18920438,-0.57258445,-1.0872047,-1.082943,2.7685673
-2.1270778,0.0,0.0,2.1719801,0.0,0.0
-0.20229845,-0.753116,0.0210836,-1.1923668,-5.645723,1.5200601
-2.605146,0.0,0.0,1.7506881,0.0,0.0
0.5531679,-1.3587377,0.0,0.7910867,-1.226536,0.0
-1.12659,0.0,0.0,0.7776561,0.0,0.0
-0.34343368,0.41482627,0.0,-1.6596518,-2.0698802,0.0
-1.5791696,0.0,0.0,0.0,0.0,0.0
0.22855526,-0.45986435,0.5460126,-0.2788992,2.8065946,-0.029454231
0.117341,0.19595213,-0.58104146,1.8514315,0.21551728,0.95611835
-2.1003127,0.0,0.0,7.2584763,0.0,0.0
-0.12020858,-0.7428241,-0.08430446,2.0468726,-7.3170547,4.779811
-2.5573535,0.0,0.0,-1.0743642,0.0,0.0
0.5558197,-1.3477293,0.0,0.7322603,3.624055,0.0
-1.1039416,0.0,0.0,1.1514903,0.0,0.0
-0.328567,0.4053301,0.0,-0.06684446,-0.09313464,0.0
-1.592206,0.0,0.0,0.0,0.0,0.0
0.23508593,-0.478666,0.5746724,-1.5395869,1.0395579,-0.3817642
0.113290034,0.23543383,-0.5638042,3.6235511,1.9184453,3.486959
-2.0654917,0.0,0.0,3.8367715,0.0,0.0
-0.036193475,-0.70250523,-0.18248378,3.0313525,-5.742491,3.147417
-2.497304,0.0,0.0,-1.1902848,0.0,0.0
0.5391116,-1.3224527,0.0,1.8993056,-0.82204556,0.0
-1.0874981,0.0,0.0,0.84261435,0.0,0.0
-0.31169763,0.40274256,0.0,-0.12918612,0.36014262,0.0
-1.5891938,0.0,0.0,0.0,0.0,0.0
0.21635425,-0.49489418,0.6141707,-0.6034998,3.226694,-0.47402436
0.106567256,0.29641765,-0.5201299,3.61081,3.0366173,6.880309
-1.9878253,0.0,0.0,0.20442605,0.0,0.0
-0.01813786,-0.6873452,-0.20473683,-0.18317938,0.4404931,4.8456264
-2.4334757,0.0,0.0,0.51850426,0.0,0.0
0.5348676,-1.2820452,0.0,3.5201457,-5.7918844,0.0
-1.1395142,0.0,0.0,0.952552,0.0,0.0
-0.29938632,0.40921742,0.0,0.7565893,0.32990432,0.0
-1.5838852,0.0,0.0,0.0,0.0,0.0
0.19530194,-0.54097176,0.63741237,-4.4374223,0.40950513,-0.3339341
0.100834765,0.3102123,-0.46458068,-0.9641197,3.632092,2.984217
-1.9124732,0.0,0.0,-4.668631,0.0,0.0
-0.0571471,-0.701325,-0.15168357,-1.7065235,5.6305027,2.5152361
-2.3780265,0.0,0.0,-0.27192158,0.0,0.0
0.5353374,-1.2256148,0.0,3.7534955,-4.1896214,0.0
-1.2116274,0.0,0.0,0.63164675,0.0,0.0
-0.28688604,0.39668962,0.0,-1.982772,0.23491502,0.0
-1.5796515,0.0,0.0,0.0,0.0,0.0
0.23820318,-0.54047555,0.62617594,2.9243064,-1.0344379,-2.3447082
0.069961555,0.26553434,-0.50374967,-3.6722229,-5.703424,-2.6288564
-1.9147037,0.0,0.0,-0.22573185,0.0,0.0
-0.06691057,-0.701282,-0.16924839,-0.8846069,-3.0739603,-0.9865022
-2.375898,0.0,0.0,-1.4478748,0.0,0.0
0.52446616,-1.1753289,0.0,2.9143434,-7.705231,0.0
-1.3068542,0.0,0.0,-0.38703835,0.0,0.0
-0.28462684,0.4030793,0.0,2.0062003,0.15637608,0.0
-1.5766851,0.0,0.0,0.0,0.0,0.0
0.2333026,-0.5240248,0.6177219,0.13997006,-0.2591262,1.9569123
0.07890046,0.24853118,-0.5096452,0.34513545,2.4797926,-1.4880885
-1.9404211,0.0,0.0,-6.3454943,0.0,0.0
-0.14202803,-0.7222896,-0.12427764,-1.3530706,5.491686,0.45941073
-2.375961,0.0,0.0,0.6314528,0.0,0.0
0.5281884,-1.1800181,0.0,-1.8058844,1.6877799,0.0
-1.3385199,0.0,0.0,-0.31764236,0.0,0.0
-0.2917987,0.40285072,0.0,-0.21666026,0.12302041,0.0
-1.5747874,0.0,0.0,0.0,0.0,0.0
0.28351688,-0.5001425,0.5868934,2.707164,-1.7788453,0.38148558
0.092773646,0.19872357,-0.52932423,-4.1515927,-2.262801,-3.6623468
-1.980624,0.0,0.0,1.3510656,0.0,0.0
-0.14752802,-0.7392058,-0.17766684,-2.4124398,-6.2207794,-3.548967
-2.4084394,0.0,0.0,1.611976,0.0,0.0
0.54800534,-1.2153759,0.0,-3.188379,3.584908,0.0
-1.2998077,0.0,0.0,0.29982898,0.0,0.0
-0.28923392,0.4319594,0.0,3.270634,4.4044495,0.0
-1.5326027,0.0,0.0,0.0,0.0,0.0
0.31084716,-0.47028682,0.5771483,1.759415,-0.09288883,-0.022019774
0.094819024,0.14489178,-0.5469812,-3.4338994,-0.67384696,-5.13775
-2.046457,0.0,0.0,0.849648,0.0,0.0
-0.14012237,-0.77309567,-0.23979947,-1.6416365,-3.2938218,-4.7545896
-2.4688144,0.0,0.0,2.2028673,0.0,0.0
0.57892025,-1.2546802,0.0,-1.9394932,-1.4071956,0.0
-1.2821578,0.0,0.0,0.008083701,0.0,0.0
-0.28521267,0.46378398,0.0,0.8595264,1.6015725,0.0
-1.4825941,0.0,0.0,0.0,0.0,0.0
0.308667,-0.50015926,0.5815258,-4.1439085,0.48045978,-0.09264903
0.09389246,0.09733273,-0.4856881,-2.6659713,7.3195953,-3.6314604
-2.110289,0.0,0.0,0.3165778,0.0,0.0
-0.13734148,-0.7527091,-0.24347873,3.3756394,0.946126,-4.018982
-2.5320272,0.0,0.0,1.0903906,0.0,0.0
0.6064015,-1.2576245,0.0,0.7086806,-1.0678809,0.0
-1.3109856,0.0,0.0,0.928975,0.0,0.0
-0.27530727,0.45469514,0.0,-1.44916,-0.90880585,0.0
-1.4807607,0.0,0.0,0.0,0.0,0.0
0.31565478,-0.5310128,0.57824266,-0.88043594,-0.44931078,-0.77283394
0.08553488,0.047912378,-0.41118822,-3.4409447,4.007329,-4.201964
-2.1710074,0.0,0.0,3.811641,0.0,0.0
-0.09034039,-0.71056485,-0.3029164,2.2145042,-6.178907,-4.0571465
-2.595389,0.0,0.0,1.7253557,0.0,0.0
0.62724215,-1.2638402,0.0,-1.1497154,2.0655982,0.0
-1.3008938,0.0,0.0,-0.075041175,0.0,0.0
-0.27052402,0.43389994,0.0,-1.4804476,-0.78140485,0.0
-1.4944468,0.0,0.0,0.0,0.0,0.0
0.2889221,-0.5351068,0.5830537,0.40248352,0.7876483,-0.5529168
0.08532185,0.017134115,-0.33672345,-0.43452668,4.0519705,-1.3968449
-2.2135363,0.0,0.0,-2.6731036,0.0,0.0
-0.10159725,-0.7121027,-0.3159554,-1.7036984,1.9784989,-1.8226938
-2.6381576,0.0,0.0,-1.4240602,0.0,0.0
0.63120586,-1.289265,0.0,-2.3400846,4.795109,0.0
-1.2526233,0.0,0.0,-0.888421,0.0,0.0
-0.27917966,0.40409964,0.0,-1.8480619,-4.926319,0.0
-1.5485098,0.0,0.0,0.0,0.0,0.0
0.31743044,-0.55286586,0.5886244,-2.4567704,0.3151968,-5.5809484
0.032269586,-0.03115853,-0.28354758,-4.4594703,4.0020275,-0.119984865
-2.2228076,0.0,0.0,4.531391,0.0,0.0
-0.06694999,-0.6916587,-0.34670684,3.0331838,-3.331519,-1.4886541
-2.6640391,0.0,0.0,0.0015790462,0.0,0.0
0.62328655,-1.2923948,0.0,1.2673726,-2.0646439,0.0
-1.2420754,0.0,0.0,0.663657,0.0,0.0
-0.27804238,0.3834531,0.0,-0.9499381,-1.0300541,0.0
-1.589085,0.0,0.0,0.0,0.0,0.0
0.36462715,-0.5614878,0.59896564,0.6942537,1.0026927,-5.30688
-0.048916113,-0.08508641,-0.24598157,-3.1487546,1.5708175,-0.33144793
-2.2270124,0.0,0.0,2.680849,0.0,0.0
-0.010910023,-0.640167,-0.41785485,3.9033232,-5.6618066,-1.2650777
-2.685465,0.0,0.0,0.8748277,0.0,0.0
0.6307276,-1.2959484,0.0,-1.3615109,1.1433051,0.0
-1.2461324,0.0,0.0,-0.11883825,0.0,0.0
-0.27512166,0.37831292,0.0,-0.010070443,0.21679258,0.0
-1.5929909,0.0,0.0,0.0,0.0,0.0
0.4037049,-0.557985,0.6136036,-0.026155114,0.7378494,-2.7756028
-0.108705394,-0.123183936,-0.22199613,-2.1888323,1.333731,0.31300196
-2.226234,0.0,0.0,-0.04596877,0.0,0.0
0.0027729636,-0.58123004,-0.47987992,3.931778,-3.4840047,-0.3623823
-2.697025,0.0,0.0,1.2564179,0.0,0.0
0.64520186,-1.2887174,0.0,1.8818212,-5.34462,0.0
-1.2832447,0.0,0.0,0.1589199,0.0,0.0
-0.2740977,0.38535467,0.0,0.7839087,0.45358235,0.0
-1.5867965,0.0,0.0,0.0,0.0,0.0
0.40730456,-0.5711337,0.61898255,-1.6085193,0.08583313,-0.5780792
-0.13095355,-0.096144035,-0.17259057,3.9149065,4.965708,-0.46432862
-2.2266667,0.0,0.0,-2.2454975,0.0,0.0
-0.027375627,-0.58761543,-0.47227228,-3.107214,2.5240786,2.1111078
-2.682051,0.0,0.0,-1.8807508,0.0,0.0
0.6342997,-1.2730973,0.0,0.72816646,-0.8728094,0.0
-1.3168216,0.0,0.0,-0.4706703,0.0,0.0
-0.27874878,0.38162348,0.0,-0.8896848,0.62885505,0.0
-1.579703,0.0,0.0,0.0,0.0,0.0
0.4254424,-0.5813402,0.5995552,0.09267604,-1.2739637,1.4999502
-0.12059797,-0.06545352,-0.1269735,1.6187232,2.2642362,-3.9506001
-2.2611682,0.0,0.0,-0.62324166,0.0,0.0
-0.04355591,-0.5808293,-0.51582694,0.7581539,-5.3737926,-0.08423948
-2.6704497,0.0,0.0,0.22981155,0.0,0.0
0.62296665,-1.2590748,0.0,1.1152326,-3.0951777,0.0
-1.3467073,0.0,0.0,0.102564245,0.0,0.0
-0.28073,0.37530664,0.0,0.043899775,1.2653329,0.0
-1.565841,0.0,0.0,0.0,0.0,0.0
0.40315172,-0.58468294,0.6264164,-0.9567111,1.8836973,-0.08417833
-0.12076896,-0.013467066,-0.08350303,3.7788086,2.904395,-2.2171223
-2.3088274,0.0,0.0,0.1179924,0.0,0.0
-0.048969198,-0.59885305,-0.5340244,-1.3786712,0.59961796,0.8997946
-2.6575158,0.0,0.0,-0.3219037,0.0,0.0
0.62333435,-1.2444578,0.0,1.0937481,-1.2345097,0.0
-1.3775271,0.0,0.0,0.74249864,0.0,0.0
-0.27304733,0.3758704,0.0,-0.7675422,1.4046293,0.0
-1.5399652,0.0,0.0,0.0,0.0,0.0
0.37132752,-0.65717655,0.63797176,-6.676588,0.034698367,0.1214299
-0.11687378,0.027839864,0.032030024,2.2543547,10.484282,2.879648
-2.2983825,0.0,0.0,-3.7555828,0.0,0.0
-0.086805075,-0.5922857,-0.45094338,0.37796462,8.548859,3.8491814
-2.6210866,0.0,0.0,-3.6824272,0.0,0.0
0.59242225,-1.2237364,0.0,1.1268326,3.5002635,0.0
-1.354777,0.0,0.0,1.0273812,0.0,0.0
-0.2550346,0.3585629,0.0,-1.2199742,1.7231395,0.0
-1.5140971,0.0,0.0,0.0,0.0,0.0
0.3895874,-0.77049017,0.63437676,-7.867502,-0.3831374,-2.4325888
-0.13774769,0.02558437,0.2075901,-1.3751504,12.47385,7.801461
-2.2162974,0.0,0.0,-0.33535862,0.0,0.0
-0.111306,-0.5803934,-0.31882393,0.87648875,9.349729,3.6634607
-2.5648248,0.0,0.0,-5.221316,0.0,0.0
0.5226295,-1.1803088,0.0,4.11485,-0.28849292,0.0
-1.3360679,0.0,0.0,1.4089726,0.0,0.0
-0.23493204,0.36656356,0.0,1.7427438,2.6423779,0.0
-1.4767113,0.0,0.0,0.0,0.0,0.0
0.47056374,-0.8022596,0.5954308,1.8155384,-3.030792,0.8897371
-0.15373038,-0.0183025,0.2797791,-2.4366064,0.08440304,4.3001776
-2.1173825,0.0,0.0,4.134591,0.0,0.0
-0.05943625,-0.5994606,-0.32941768,-3.0643559,-5.5373755,-0.17753983
-2.5441117,0.0,0.0,-1.7828674,0.0,0.0
0.4794474,-1.1404278,0.0,1.1939535,-2.094446,0.0
-1.361836,0.0,0.0,0.13268805,0.0,0.0
-0.22390811,0.37904334,0.0,0.18626606,-6.438182,0.0
-1.5198095,0.0,0.0,0.0,0.0,0.0
0.51184475,-0.80891645,0.59175354,-1.9865777,1.6024039,-0.70282984
-0.15547778,-0.039673783,0.324255,-0.61016107,4.922101,2.8458636
-2.0656857,0.0,0.0,3.5374553,0.0,0.0
-0.0059195757,-0.60193676,-0.36115542,1.9174557,-0.15636206,2.5453992
-2.5240374,0.0,0.0,0.43004632,0.0,0.0
0.47337186,-1.1536622,0.0,-2.1109715,3.2605202,0.0
-1.3437877,0.0,0.0,1.7702518,0.0,0.0
-0.2080827,0.36126542,0.0,-1.1194345,-2.7097387,0.0
-1.6038885,0.0,0.0,0.0,0.0,0.0
0.52490073,-0.82962453,0.6045582,0.3734517,0.023269773,-0.6245121
-0.17022845,-0.06512081,0.3894017,-2.188752,2.118313,2.5332932
-2.0213208,0.0,0.0,4.400692,0.0,0.0
0.059983373,-0.5468887,-0.3943393,5.2081475,-4.629266,4.740709
