Node 0 - Component 0,Node 0 - Component 1,Node 0 - Component 2,Node 0 - Component 3,Node 0 - Component 4,Node 0 - Component 5,Node 1 - Component 0,Node 1 - Component 1,Node 1 - Component 2,Node 1 - Component 3,Node 1 - Component 4,Node 1 - Component 5,Node 2 - Component 0,Node 2 - Component 1,Node 2 - Component 2,Node 2 - Component 3,Node 2 - Component 4,Node 2 - Component 5,Node 3 - Component 0,Node 3 - Component 1,Node 3 - Component 2,Node 3 - Component 3,Node 3 - Component 4,Node 3 - Component 5,Node 4 - Component 0,Node 4 - Component 1,Node 4 - Component 2,Node 4 - Component 3,Node 4 - Component 4,Node 4 - Component 5,Node 5 - Component 0,Node 5 - Component 1,Node 5 - Component 2,Node 5 - Component 3,Node 5 - Component 4,Node 5 - Component 5,Node 6 - Component 0,Node 6 - Component 1,Node 6 - Component 2,Node 6 - Component 3,Node 6 - Component 4,Node 6 - Component 5,Node 7 - Component 0,Node 7 - Component 1,Node 7 - Component 2,Node 7 - Component 3,Node 7 - Component 4,Node 7 - Component 5,Node 8 - Component 0,Node 8 - Component 1,Node 8 - Component 2,Node 8 - Component 3,Node 8 - Component 4,Node 8 - Component 5
0.3050499,-0.5170884,0.5988121,-3.907375,-4.2730594,4.653907,0.086696185,0.021728808,0.07580659,0.8365248,4.962768,0.84498936,-2.279312,0.0,0.0,0.38765135,0.0,0.0,-0.0052298564,-0.42117414,0.18945628,5.919813,-3.8763106,-2.0120244,-2.5304437,0.0,0.0,-1.1528141,0.0,0.0,0.8392753,-0.8129363,0.0,-1.117479,-0.52553034,0.0,-0.3038617,0.0,0.0,-1.0247037,0.0,0.0,-0.19051345,0.50971526,0.0,1.3728873,1.0585341,0.0,-1.3672956,0.0,0.0,0.0,0.0,0.0
0.41863707,-0.49313596,0.5592335,4.8255997,-1.9268708,0.14884815,0.11296205,0.0365943,0.021568881,1.2877134,-9.176253,-1.1546047,-2.2890356,0.0,0.0,7.451192,0.0,0.0,0.07110187,-0.37688833,0.0019024608,2.9707592,-18.004784,-7.3634977,-2.6073868,0.0,0.0,1.1266901,0.0,0.0,0.84584725,-0.8496308,0.0,-3.239717,-3.8991258,0.0,-0.3418126,0.0,0.0,-0.93051696,0.0,0.0,-0.20372528,0.52853084,0.0,0.29949418,-3.4676654,0.0,-1.3879886,0.0,0.0,0.0,0.0,0.0
0.40422523,-0.5352801,0.56244045,-7.0502896,1.5414078,-0.38388312,0.1101445,0.09724384,0.0358151,4.992906,6.640208,-0.71754324,-2.2999983,0.0,0.0,-0.9925205,0.0,0.0,0.09814152,-0.36834964,-0.045158364,-0.9323629,5.1719255,-1.6765774,-2.6756995,0.0,0.0,-0.94866675,0.0,0.0,0.84188664,-0.8635274,0.0,0.47153294,-1.2880634,0.0,-0.3728607,0.0,0.0,0.73980457,0.0,0.0,-0.20092113,0.48006293,0.0,-4.686753,-0.35742527,0.0,-1.4150009,0.0,0.0,0.0,0.0,0.0
0.37163258,-0.629352,0.5852075,-5.4643636,1.4834218,-0.4042291,0.10388594,0.1521714,0.13697445,2.8294446,6.798077,0.47710726,-2.300051,0.0,0.0,-1.7701877,0.0,0.0,0.07761256,-0.3905097,0.027975569,-1.6333593,4.64702,0.73357975,-2.6785672,0.0,0.0,-0.1540783,0.0,0.0,0.83403826,-0.84880054,0.0,1.2460943,-4.7623043,0.0,-0.42129615,0.0,0.0,0.3572977,0.0,0.0,-0.19227742,0.45230502,0.0,0.20555769,-1.166942,0.0,-1.4235221,0.0,0.0,0.0,0.0,0.0
0.3886706,-0.71961886,0.6150171,-6.318854,1.9572734,-0.39627543,0.09719023,0.14283594,0.25194493,-3.2308846,8.040312,2.8931766,-2.2728298,0.0,0.0,0.072911724,0.0,0.0,0.06731878,-0.38187784,0.084616035,2.236182,2.9673207,0.5528081,-2.668066,0.0,0.0,0.8811881,0.0,0.0,0.8410544,-0.8393982,0.0,0.01789583,-2.5713434,0.0,-0.47614974,0.0,0.0,1.6949321,0.0,0.0,-0.17506832,0.44967362,0.0,-0.61896825,-3.9065738,0.0,-1.4631951,0.0,0.0,0.0,0.0,0.0
0.42767355,-0.72316456,0.6271274,3.2671077,-0.20604146,-0.076738134,0.08551786,0.069849394,0.25797284,-5.8083873,-4.8021526,3.3448021,-2.2283573,0.0,0.0,1.891071,0.0,0.0,0.096530624,-0.3407846,0.0039469292,2.9721334,-10.470579,-1.4213158,-2.6776724,0.0,0.0,4.0883493,0.0,0.0,0.8846895,-0.882085,0.0,-4.147725,-3.34055,0.0,-0.52671224,0.0,0.0,0.65944326,0.0,0.0,-0.16289108,0.43036792,0.0,-0.8178675,-5.5724764,0.0,-1.5504262,0.0,0.0,0.0,0.0,0.0
0.44061023,-0.7297968,0.62512505,-2.4119945,-0.09609946,0.33090872,0.09712096,0.02821492,0.26391894,-0.84708315,3.4962773,6.000271,-2.1545355,0.0,0.0,-4.7419353,0.0,0.0,0.05902138,-0.32493022,-0.014160891,0.40634617,4.693018,0.5206461,-2.680604,0.0,0.0,1.2263652,0.0,0.0,0.91920966,-0.9249406,0.0,-2.2214494,1.8877742,0.0,-0.5304325,0.0,0.0,-0.21830676,0.0,0.0,-0.1577773,0.4287011,0.0,0.010405877,-0.96558917,0.0,-1.587277,0.0,0.0,0.0,0.0,0.0
0.4471079,-0.73872536,0.62280506,0.5689086,-0.1744686,-0.1099599,0.0979322,0.025873462,0.25775144,0.3787387,-3.2245197,0.0075273155,-2.113395,0.0,0.0,-2.0019906,0.0,0.0,0.013812267,-0.32498348,0.0030154055,-0.56034815,-0.99801606,1.2850134,-2.6681268,0.0,0.0,2.0237164,0.0,0.0,0.94505584,-0.95042545,0.0,-1.1368169,-1.8741072,0.0,-0.53285736,0.0,0.0,-0.18805125,0.0,0.0,-0.1608265,0.43002272,0.0,-0.054666325,0.14536396,0.0,-1.5916113,0.0,0.0,0.0,0.0,0.0
0.47809982,-0.74702656,0.609119,-0.9442464,-1.4074521,-0.13011442,0.09604908,0.008295194,0.2575122,-2.1117377,2.388396,2.1899838,-2.0938132,0.0,0.0,-3.4893138,0.0,0.0,-0.029691478,-0.33026683,0.017380495,-0.283936,2.3241732,0.885388,-2.6530957,0.0,0.0,0.57734305,0.0,0.0,0.963672,-0.9689847,0.0,-1.5047288,0.43045965,0.0,-0.54164296,0.0,0.0,-0.9593656,0.0,0.0,-0.16843516,0.44733512,0.0,2.6069462,2.4455495,0.0,-1.576816,0.0,0.0,0.0,0.0,0.0
0.472263,-0.76367944,0.622318,-1.5141674,0.67983764,-0.29619747,0.088820726,0.001431273,0.33188552,-0.36394,6.464968,1.4635727,-2.0685408,0.0,0.0,-1.6387196,0.0,0.0,-0.06574437,-0.36273497,0.084035635,-2.7409527,4.922728,0.29681736,-2.639297,0.0,0.0,0.024729097,0.0,0.0,0.96687865,-1.0123816,0.0,-3.8357034,4.4442987,0.0,-0.49968266,0.0,0.0,-1.5020044,0.0,0.0,-0.18813053,0.4571382,0.0,-1.2644194,-0.37020996,0.0,-1.5591484,0.0,0.0,0.0,0.0,0.0
0.47105289,-0.7323018,0.6239429,3.6759691,-0.14325595,-0.2364079,0.08561353,0.014143614,0.34466356,1.9431473,-2.7206194,-2.488854,-2.082597,0.0,0.0,-1.0775201,0.0,0.0,-0.09541636,-0.4333983,0.111532636,-4.830923,-0.12712038,-0.6552763,-2.6542614,0.0,0.0,-0.85369307,0.0,0.0,0.96125704,-1.0694774,0.0,-3.3380783,3.3115273,0.0,-0.44471157,0.0,0.0,-1.1976795,0.0,0.0,-0.2117379,0.45590514,0.0,1.091054,-0.8488017,0.0,-1.5812576,0.0,0.0,0.0,0.0,0.0
0.4924679,-0.6895533,0.6215437,2.224439,-0.16820724,-2.1011457,0.063419454,0.057089943,0.30273527,3.560184,-2.4029462,-2.8660612,-2.1261227,0.0,0.0,3.5354607,0.0,0.0,-0.06190594,-0.4826773,0.096166395,-3.1403306,-0.82413846,1.2293544,-2.6479404,0.0,0.0,-1.0479805,0.0,0.0,0.94855946,-1.0982894,0.0,-0.758309,-2.0244095,0.0,-0.43440226,0.0,0.0,-1.2608855,0.0,0.0,-0.22733754,0.4821691,0.0,1.2578933,2.3058026,0.0,-1.5615927,0.0,0.0,0.0,0.0,0.0
0.47225413,-0.69016093,0.61855716,-1.3218043,-0.19444287,1.1113318,0.0613256,0.084049165,0.31656957,0.49573243,3.1496058,1.0785853,-2.1342728,0.0,0.0,-0.97778577,0.0,0.0,-0.051336475,-0.49356395,0.1309891,0.9780693,4.388578,1.4622022,-2.6272345,0.0,0.0,1.3718816,0.0,0.0,0.9529051,-1.1086112,0.0,-0.8844689,0.21736601,0.0,-0.44835284,0.0,0.0,-0.7539169,0.0,0.0,-0.2401648,0.47447532,0.0,-1.8451946,-2.0260034,0.0,-1.5587077,0.0,0.0,0.0,0.0,0.0
0.485883,-0.7075319,0.6024564,-0.4495978,-1.7790809,-1.1402506,0.057090685,0.059265554,0.35873887,-2.918743,2.0506208,2.4450412,-2.1045785,0.0,0.0,1.1534941,0.0,0.0,-0.046074037,-0.4772006,0.16444334,0.75078934,0.3315656,0.23324326,-2.6160872,0.0,0.0,0.96300656,0.0,0.0,0.9707215,-1.1187137,0.0,-0.64141345,-2.4623253,0.0,-0.46712187,0.0,0.0,-0.5955103,0.0,0.0,-0.24915728,0.4669472,0.0,1.0380033,0.9451022,0.0,-1.5720662,0.0,0.0,0.0,0.0,0.0
0.46928912,-0.6787325,0.5924531,3.6900072,-0.3535568,1.391571,0.06454638,0.068235196,0.36327896,2.2366464,-1.3535258,-2.0225606,-2.1048462,0.0,0.0,-1.6897744,0.0,0.0,-0.053763986,-0.49419138,0.19597562,-2.0851572,3.324115,2.299445,-2.59501,0.0,0.0,-0.40819216,0.0,0.0,0.97318137,-1.1421324,0.0,-2.20601,-0.65651506,0.0,-0.4883105,0.0,0.0,-2.7312522,0.0,0.0,-0.27713117,0.4638527,0.0,-0.5588963,1.2599972,0.0,-1.5612793,0.0,0.0,0.0,0.0,0.0
0.42090395,-0.64036167,0.5728252,1.6798842,-1.216821,1.7754617,0.10237304,0.1022006,0.3533551,2.0453386,-0.20902632,-4.0547442,-2.1495326,0.0,0.0,-2.897724,0.0,0.0,-0.10582398,-0.50604135,0.26945537,0.36186475,4.979091,0.61225754,-2.5748932,0.0,0.0,-0.25871632,0.0,0.0,0.9655816,-1.1645337,0.0,-1.0061631,-0.5352463,0.0,-0.49510917,0.0,0.0,-2.2772694,0.0,0.0,-0.31472906,0.44602087,0.0,-1.6932685,-1.866237,0.0,-1.5766689,0.0,0.0,0.0,0.0,0.0
0.38807908,-0.63032126,0.5625276,0.009107938,-0.24773394,-0.030939076,0.11241971,0.10026248,0.35437152,-1.6995147,0.22669585,-2.2095695,-2.1953168,0.0,0.0,0.37117714,0.0,0.0,-0.11463783,-0.47357857,0.33165842,1.4643956,3.8642387,0.0309327,-2.57603,0.0,0.0,0.48899108,0.0,0.0,0.9682896,-1.1813836,0.0,-1.24843,1.673678,0.0,-0.4856274,0.0,0.0,-1.1050053,0.0,0.0,-0.33837408,0.4323982,0.0,-0.26901743,-0.10711746,0.0,-1.5886469,0.0,0.0,0.0,0.0,0.0
0.37166902,-0.5802553,0.57761997,5.3952003,1.8826004,-0.4238462,0.10797885,0.10880514,0.28440598,2.1691523,-8.083228,-8.267705,-2.2802894,0.0,0.0,3.9050915,0.0,0.0,-0.074634604,-0.50027347,0.3325104,-4.199718,-2.0768657,-0.2901842,-2.5791152,0.0,0.0,0.8733319,0.0,0.0,0.9783248,-1.2021018,0.0,-1.4503165,0.6345527,0.0,-0.4720061,0.0,0.0,-0.9297988,0.0,0.0,-0.35442105,0.4481441,0.0,2.0069768,0.78450125,0.0,-1.5834587,0.0,0.0,0.0,0.0,0.0
0.3565739,-0.52161646,0.61427695,2.7824085,2.606549,-0.37719476,0.101809084,0.14177105,0.2167627,3.0503287,-1.6381749,-7.454268,-2.404146,0.0,0.0,1.7823039,0.0,0.0,-0.02948065,-0.5491258,0.3115039,-2.195619,-1.1588027,0.50580436,-2.57439,0.0,0.0,1.1551777,0.0,0.0,0.99296147,-1.2264981,0.0,-1.5939294,2.4723518,0.0,-0.44413263,0.0,0.0,-0.51428753,0.0,0.0,-0.36479786,0.4786241,0.0,2.1089766,0.31872386,0.0,-1.5750407,0.0,0.0,0.0,0.0,0.0
0.3487658,-0.49875563,0.63184625,0.7287396,0.2263398,-0.25841126,0.097248554,0.18892173,0.17681602,3.0840418,-4.036321,-2.2103033,-2.469172,0.0,0.0,-1.8350201,0.0,0.0,-0.032767743,-0.56838775,0.31175968,-0.69397146,0.91950095,0.39104187,-2.5681417,0.0,0.0,0.6004892,0.0,0.0,1.006096,-1.2416077,0.0,-0.5467282,1.6841295,0.0,-0.413986,0.0,0.0,-0.5072519,0.0,0.0,-0.37146598,0.49332398,0.0,-0.23468268,-0.008541472,0.0,-1.5729445,0.0,0.0,0.0,0.0,0.0
0.32379088,-0.559268,0.63057584,-5.5821447,-0.27551627,-0.7282686,0.09151241,0.2113057,0.20725885,0.12814032,4.022487,-0.19384849,-2.4804564,0.0,0.0,0.069009885,0.0,0.0,-0.06931319,-0.5562615,0.38845086,2.0464966,3.535643,0.07173775,-2.559459,0.0,0.0,0.8060871,0.0,0.0,1.0083779,-1.2369528,0.0,0.71889186,0.91346914,0.0,-0.3858923,0.0,0.0,0.7749013,0.0,0.0,-0.36870256,0.451556,0.0,-3.7705233,-0.055099975,0.0,-1.5738821,0.0,0.0,0.0,0.0,0.0
0.3342555,-0.60241956,0.62595224,-1.0529292,-0.3142585,-0.41393963,0.082465656,0.24232522,0.2267412,3.332924,-0.5055511,-1.9821277,-2.498441,0.0,0.0,2.381174,0.0,0.0,-0.045963768,-0.54218143,0.4070329,0.21284163,-0.19347453,0.10132905,-2.558077,0.0,0.0,1.0018556,0.0,0.0,1.0220827,-1.231513,0.0,0.14143448,-0.7222221,0.0,-0.386164,0.0,0.0,0.07929687,0.0,0.0,-0.36446896,0.42259553,0.0,-0.22482604,3.5264885,0.0,-1.5508925,0.0,0.0,0.0,0.0,0.0
0.37658635,-0.5801959,0.6212598,3.2795384,-0.29403728,-1.9964741,0.058857933,0.24565953,0.156556,-1.8495953,-7.7924266,1.31138,-2.5018826,0.0,0.0,3.4253395,0.0,0.0,0.0037991677,-0.5373406,0.34777263,-0.034331374,-6.152189,-0.6396212,-2.565148,0.0,0.0,1.8484887,0.0,0.0,1.0505439,-1.2428229,0.0,-1.532458,0.6772925,0.0,-0.39006963,0.0,0.0,-0.06613485,0.0,0.0,-0.36394462,0.43556136,0.0,1.4234715,3.4893568,0.0,-1.4997959,0.0,0.0,0.0,0.0,0.0
0.4615444,-0.52949435,0.6170521,2.790218,-0.3080768,-2.7901676,0.011949227,0.22468457,0.0055727754,-0.5339894,-10.309675,-1.7812954,-2.51181,0.0,0.0,4.9859595,0.0,0.0,0.097145125,-0.5130267,0.19275917,1.7302524,-10.343322,-1.7857985,-2.589448,0.0,0.0,0.184435,0.0,0.0,1.0633963,-1.2635267,0.0,-1.4487257,1.6309663,0.0,-0.37350374,0.0,0.0,0.6940151,0.0,0.0,-0.35732657,0.47077292,0.0,2.7222111,5.811433,0.0,-1.4251741,0.0,0.0,0.0,0.0,0.0
0.4614433,-0.55684555,0.60368204,-4.411365,-1.7803109,3.2641864,0.029395794,0.21881162,-0.048300914,-0.8623399,-0.0007263289,2.2790482,-2.5020845,0.0,0.0,-5.708747,0.0,0.0,0.05706538,-0.522193,0.18955569,-1.6209188,4.508627,0.6097874,-2.5926373,0.0,0.0,-0.27954558,0.0,0.0,1.0617247,-1.2759755,0.0,-0.57532877,3.7386942,0.0,-0.32979855,0.0,0.0,0.99791586,0.0,0.0,-0.34151223,0.44605204,0.0,-4.410334,1.8205107,0.0,-1.37684,0.0,0.0,0.0,0.0,0.0
0.3896549,-0.5820344,0.57386804,0.09982935,-1.6493888,4.307059,0.09762217,0.22045389,-0.089904025,0.35373026,-4.9803495,-0.90554667,-2.4932597,0.0,0.0,-4.4848766,0.0,0.0,-0.023224,-0.5333856,0.24915169,0.11441939,3.592467,0.10465483,-2.5879712,0.0,0.0,-1.929372,0.0,0.0,1.0458175,-1.3033223,0.0,-2.7458715,5.140921,0.0,-0.2640138,0.0,0.0,-0.3887362,0.0,0.0,-0.34012714,0.40791485,0.0,-1.2863345,4.869119,0.0,-1.314951,0.0,0.0,0.0,0.0,0.0
0.3226637,-0.58135414,0.5928009,0.15527715,3.2376003,-0.59562486,0.11719404,0.21312238,-0.1295143,-1.0662205,-0.66839904,-1.3771102,-2.5097916,0.0,0.0,1.0797178,0.0,0.0,-0.037075542,-0.49905446,0.30658543,2.9466379,4.3006,2.5597208,-2.5659332,0.0,0.0,-2.6327174,0.0,0.0,1.0127256,-1.3529954,0.0,-3.8174036,6.9353795,0.0,-0.17250714,0.0,0.0,-0.2959811,0.0,0.0,-0.34438425,0.39991695,0.0,0.070799954,1.9037437,0.0,-1.2654837,0.0,0.0,0.0,0.0,0.0
0.3198725,-0.5574808,0.62734866,2.1073582,1.0545118,-0.543442,0.10811517,0.18695724,-0.16191669,-2.0520885,-2.8192427,2.5730717,-2.5013242,0.0,0.0,3.8419394,0.0,0.0,0.007053946,-0.46656615,0.31219706,1.8824341,-2.022907,0.38744834,-2.546742,0.0,0.0,-2.7065988,0.0,0.0,0.97564787,-1.4142059,0.0,-4.1998515,6.2201777,0.0,-0.07590457,0.0,0.0,-0.2253272,0.0,0.0,-0.34831196,0.42794234,0.0,3.1311035,3.207758,0.0,-1.227858,0.0,0.0,0.0,0.0,0.0
0.35533836,-0.53909904,0.63247323,0.77441204,-0.10529637,-0.34778172,0.101622574,0.12651323,-0.18032879,-5.6109014,-0.20370081,6.6453986,-2.429776,0.0,0.0,-0.70062363,0.0,0.0,0.023952309,-0.4398891,0.31479573,1.928357,1.5085462,0.6145516,-2.5386603,0.0,0.0,-3.9762268,0.0,0.0,0.92543507,-1.4682662,0.0,-3.0452402,2.7913866,0.0,-0.009855863,0.0,0.0,-0.91896504,0.0,0.0,-0.35780776,0.4636602,0.0,1.9894452,1.1951469,0.0,-1.1953338,0.0,0.0,0.0,0.0,0.0
0.37457293,-0.5448697,0.62874097,-0.51553077,-0.33710346,-0.19417001,0.09795984,0.081022814,-0.16095434,-1.6347978,0.9221711,6.790533,-2.3283367,0.0,0.0,-2.835332,0.0,0.0,-0.016499396,-0.42677698,0.37095353,1.0718845,2.8927917,1.3855282,-2.5163217,0.0,0.0,-5.7162046,0.0,0.0,0.84213084,-1.4970908,0.0,-0.84337443,3.0497634,0.0,0.04140881,0.0,0.0,-0.54881346,0.0,0.0,-0.36993656,0.49232885,0.0,1.4566028,2.944693,0.0,-1.1589929,0.0,0.0,0.0,0.0,0.0
0.3939092,-0.56889874,0.6232729,-2.6801608,-0.39544863,-1.0193307,0.08640602,0.0588066,-0.12985602,-1.0169615,3.2494576,5.942026,-2.2324297,0.0,0.0,0.3146683,0.0,0.0,-0.032426428,-0.4018197,0.3929241,2.2929828,0.49280924,0.8105689,-2.5012107,0.0,0.0,-5.07779,0.0,0.0,0.7637524,-1.4985709,0.0,0.5565011,3.210967,0.0,0.08630016,0.0,0.0,0.1712197,0.0,0.0,-0.3729068,0.48923594,0.0,-1.2462502,-0.60188776,0.0,-1.147852,0.0,0.0,0.0,0.0,0.0
0.45102444,-0.6237585,0.58304346,-4.0285244,-4.155142,0.03206558,0.08176482,-0.0023446162,-0.07995871,-5.8340197,3.4291544,9.925928,-2.1106048,0.0,0.0,-2.267078,0.0,0.0,-0.049457066,-0.34033313,0.38899377,5.079868,-0.69032115,-1.9151433,-2.5116444,0.0,0.0,-3.659599,0.0,0.0,0.6994402,-1.4788724,0.0,1.8687782,3.164261,0.0,0.13300192,0.0,0.0,1.0960934,0.0,0.0,-0.36225617,0.4617651,0.0,-2.2405765,-4.3517737,0.0,-1.1878822,0.0,0.0,0.0,0.0,0.0
0.48212463,-0.6393788,0.5364642,1.0433372,-1.9774836,0.73309624,0.101680025,-0.014506234,-0.057859037,1.9042821,0.36159277,7.8395267,-1.9804066,0.0,0.0,-3.7549639,0.0,0.0,-0.102513805,-0.30894363,0.3803948,0.12759049,-0.48560968,-2.6110284,-2.546131,0.0,0.0,-3.1961627,0.0,0.0,0.647065,-1.4634268,0.0,0.41156167,4.3478656,0.0,0.19066185,0.0,0.0,-0.7331901,0.0,0.0,-0.36026937,0.43005863,0.0,-2.2000144,-4.23394,0.0,-1.2515595,0.0,0.0,0.0,0.0,0.0
0.47101414,-0.6258609,0.51556784,0.56479526,-1.0682275,-0.18355386,0.10414264,0.018684503,-0.046936624,2.2117121,0.898227,6.9328294,-1.870007,0.0,0.0,-0.9147599,0.0,0.0,-0.13395257,-0.3035733,0.37389025,-0.3973749,-0.3487897,-0.44721097,-2.5661569,0.0,0.0,-4.486361,0.0,0.0,0.5882697,-1.4468751,0.0,2.018726,0.4981091,0.0,0.2249761,0.0,0.0,0.04519493,0.0,0.0,-0.36773276,0.3954573,0.0,-1.8888457,-3.6855946,0.0,-1.3137255,0.0,0.0,0.0,0.0,0.0
0.45205602,-0.62563574,0.5190103,-0.35624763,1.0792985,-1.0911396,0.09149937,0.060385603,-0.017408535,3.27712,2.8226714,4.9665985,-1.7814325,0.0,0.0,1.150646,0.0,0.0,-0.12853755,-0.32060286,0.3721207,-1.5503157,0.02095575,0.29703778,-2.5659976,0.0,0.0,-2.092216,0.0,0.0,0.5404324,-1.4236677,0.0,1.1104511,2.0766106,0.0,0.24520268,0.0,0.0,1.0203403,0.0,0.0,-0.35878408,0.36790314,0.0,-1.6887273,-2.9501886,0.0,-1.3628802,0.0,0.0,0.0,0.0,0.0
0.46876067,-0.56477594,0.55503106,6.717461,2.9594142,-5.4528503,0.02979706,0.071562774,-0.075288296,-0.91862965,-8.189235,0.7922025,-1.7445508,0.0,0.0,6.250015,0.0,0.0,-0.0563855,-0.360878,0.26122633,-3.3879256,-11.829016,-2.8803947,-2.5920432,0.0,0.0,1.1807438,0.0,0.0,0.5397732,-1.4309415,0.0,-1.89425,-1.8169914,0.0,0.2411831,0.0,0.0,0.7757997,0.0,0.0,-0.34542015,0.3630189,0.0,0.25063857,-2.9504998,0.0,-1.4089813,0.0,0.0,0.0,0.0,0.0
0.4736936,-0.5274257,0.5662254,-0.0021909955,-0.2967971,-0.9797185,-0.007081146,0.04954837,-0.14039782,-1.8864958,-2.2469423,1.6867778,-1.7199124,0.0,0.0,0.42030632,0.0,0.0,-0.026412329,-0.37697268,0.16981445,1.027154,-2.819043,-3.3955083,-2.6381884,0.0,0.0,0.5269477,0.0,0.0,0.5500563,-1.43869,0.0,0.4373094,-2.7516737,0.0,0.20914997,0.0,0.0,2.0705662,0.0,0.0,-0.32194597,0.3657529,0.0,0.27875707,4.3167467,0.0,-1.3884538,0.0,0.0,0.0,0.0,0.0
0.48933145,-0.5404055,0.5818058,-1.2859966,2.2627532,-4.0194335,-0.049610376,-0.02215905,-0.14689861,-6.3235316,1.1186274,1.2255598,-1.6964396,0.0,0.0,4.105808,0.0,0.0,0.016352369,-0.3418644,0.111148894,3.0321283,-4.3698015,-1.2370447,-2.6703665,0.0,0.0,2.4909236,0.0,0.0,0.5744111,-1.4389452,0.0,-0.68847865,-0.6029237,0.0,0.18430647,0.0,0.0,2.2420087,0.0,0.0,-0.28790152,0.39074153,0.0,2.5392096,5.8644233,0.0,-1.3073725,0.0,0.0,0.0,0.0,0.0
0.4352341,-0.5688963,0.5963783,-2.2910573,-0.1373046,3.3282747,-0.04117749,-0.023546712,-0.101132266,2.9595847,3.7660956,5.2340317,-1.6456379,0.0,0.0,-5.528337,0.0,0.0,-0.016636332,-0.3640906,0.15158208,-3.4458618,6.3525586,1.5731679,-2.6619303,0.0,0.0,-1.1319853,0.0,0.0,0.5801771,-1.4391576,0.0,0.80750656,0.5407658,0.0,0.1848189,0.0,0.0,1.0810858,0.0,0.0,-0.2664199,0.4055832,0.0,0.8926092,4.427754,0.0,-1.2371739,0.0,0.0,0.0,0.0,0.0
0.38627255,-0.6178331,0.60179865,-3.7777438,1.0605416,1.724906,-0.0051296805,-0.00074304006,-0.017900988,1.8839655,5.592041,7.232846,-1.5296528,0.0,0.0,-1.5149335,0.0,0.0,-0.06274526,-0.37325957,0.21512552,0.8592535,2.8841734,0.6045793,-2.647433,0.0,0.0,1.2327417,0.0,0.0,0.5834302,-1.4206828,0.0,1.488286,0.07468063,0.0,0.188157,0.0,0.0,1.5449154,0.0,0.0,-0.24522907,0.42332897,0.0,1.4053286,0.5947689,0.0,-1.200766,0.0,0.0,0.0,0.0,0.0
0.33042625,-0.6650137,0.6290262,-2.8421717,0.83819276,0.49729505,0.0056956788,0.055071305,0.05781934,4.0303564,4.5107546,1.9106367,-1.4694484,0.0,0.0,-2.290835,0.0,0.0,-0.0900689,-0.391138,0.30624393,-1.8879865,8.028075,1.7685312,-2.6263263,0.0,0.0,-2.0147514,0.0,0.0,0.5755587,-1.4105561,0.0,0.10960427,1.3766989,0.0,0.2018408,0.0,0.0,-0.95637745,0.0,0.0,-0.24170396,0.42338687,0.0,-1.2036488,-4.7799253,0.0,-1.236925,0.0,0.0,0.0,0.0,0.0
0.3375657,-0.6495091,0.63187665,3.419634,-0.20866318,-1.2497979,-0.0068228743,0.07606592,0.033127967,-0.21771514,-5.436352,0.447825,-1.4589573,0.0,0.0,2.7304313,0.0,0.0,-0.06961627,-0.41113567,0.30654585,-1.402878,-4.367321,-0.009255112,-2.6173913,0.0,0.0,-0.5854707,0.0,0.0,0.56092525,-1.4000441,0.0,1.1458876,-2.4535594,0.0,0.18776886,0.0,0.0,-0.8488401,0.0,0.0,-0.25434312,0.43062243,0.0,1.1427433,-2.2722397,0.0,-1.2890801,0.0,0.0,0.0,0.0,0.0
0.32597867,-0.6840114,0.61884886,-4.0451717,-1.6192186,0.18403053,0.00022188961,0.08294513,0.07026906,-0.6001668,4.5692286,6.3781195,-1.3953236,0.0,0.0,-2.7536726,0.0,0.0,-0.114147134,-0.43428162,0.38721833,-0.6144842,5.619523,4.411087,-2.5713272,0.0,0.0,-0.3395749,0.0,0.0,0.5416997,-1.3708146,0.0,2.3119829,-0.8570057,0.0,0.17438258,0.0,0.0,-1.0936805,0.0,0.0,-0.27147076,0.42161566,0.0,-0.20201752,-0.56499654,0.0,-1.3156389,0.0,0.0,0.0,0.0,0.0
0.34361315,-0.6987929,0.58518183,0.5597627,-2.3055928,2.3282611,0.022595676,0.1054264,0.081116,2.9653912,-1.3338023,0.5062385,-1.3506037,0.0,0.0,-1.5177481,0.0,0.0,-0.14904347,-0.46652737,0.42317352,-3.1110575,0.30510727,0.35516208,-2.5417225,0.0,0.0,1.4539248,0.0,0.0,0.55174756,-1.3573434,0.0,0.10291583,-1.3784752,0.0,0.15698165,0.0,0.0,-1.7379607,0.0,0.0,-0.29536048,0.4075628,0.0,-1.731241,-6.58942,0.0,-1.3766445,0.0,0.0,0.0,0.0,0.0
0.37828457,-0.728812,0.5567009,-3.7662063,-1.3535035,3.3628223,0.0646097,0.12802367,0.12381497,1.3308598,6.174224,10.245949,-1.2644418,0.0,0.0,1.0534965,0.0,0.0,-0.15121,-0.4665708,0.41126537,2.0774078,-1.632117,0.04777477,-2.5406582,0.0,0.0,3.444166,0.0,0.0,0.5942507,-1.3293724,0.0,3.151054,-3.8286293,0.0,0.11347637,0.0,0.0,0.21590392,0.0,0.0,-0.305062,0.3776442,0.0,-1.381656,-5.830177,0.0,-1.4742008,0.0,0.0,0.0,0.0,0.0
