Node 0 - Component 0,Node 0 - Component 1,Node 0 - Component 2,Node 0 - Component 3,Node 0 - Component 4,Node 0 - Component 5,Node 1 - Component 0,Node 1 - Component 1,Node 1 - Component 2,Node 1 - Component 3,Node 1 - Component 4,Node 1 - Component 5,Node 2 - Component 0,Node 2 - Component 1,Node 2 - Component 2,Node 2 - Component 3,Node 2 - Component 4,Node 2 - Component 5,Node 3 - Component 0,Node 3 - Component 1,Node 3 - Component 2,Node 3 - Component 3,Node 3 - Component 4,Node 3 - Component 5,Node 4 - Component 0,Node 4 - Component 1,Node 4 - Component 2,Node 4 - Component 3,Node 4 - Component 4,Node 4 - Component 5,Node 5 - Component 0,Node 5 - Component 1,Node 5 - Component 2,Node 5 - Component 3,Node 5 - Component 4,Node 5 - Component 5,Node 6 - Component 0,Node 6 - Component 1,Node 6 - Component 2,Node 6 - Component 3,Node 6 - Component 4,Node 6 - Component 5,Node 7 - Component 0,Node 7 - Component 1,Node 7 - Component 2,Node 7 - Component 3,Node 7 - Component 4,Node 7 - Component 5,Node 8 - Component 0,Node 8 - Component 1,Node 8 - Component 2,Node 8 - Component 3,Node 8 - Component 4,Node 8 - Component 5,Global 0,Global 1,Global 2,Global 3,Global 4,Global 5,Global 6,Global 7,Global 8,Global 9,Global 10,Global 11
0.043882437,-0.36766532,0.035771552,1.1712309,3.116074,-4.2968993,0.030044818,0.20879264,-0.26730618,-0.51050985,1.2691975,1.4581481,-2.287499,0.0,0.0,4.9444366,0.0,0.0,0.02962899,0.007941262,-0.42947736,-1.5401742,2.526837,1.2166628,-2.6714938,0.0,0.0,0.57666737,0.0,0.0,0.570642,-1.0295352,0.0,-2.1928594,-1.3879646,0.0,-1.4582976,0.0,0.0,-0.45815942,0.0,0.0,-0.39817333,0.5094823,0.0,1.9156792,1.5634034,0.0,-1.5531886,0.0,0.0,0.0,0.0,0.0,0.09187042,0.70007193,-0.08478869,-0.70312035,0.09127945,0.035715748,0.08604091,0.35991386,0.1744991,-1.3043417,0.5400302,-0.43497202
0.046881407,-0.33167306,0.034145832,2.5581546,-1.9291478,1.286294,0.016659578,0.19752847,-0.3074839,-0.62345487,-5.3945804,2.5937347,-2.25703,0.0,0.0,-3.2068021,0.0,0.0,0.02939743,-0.001953253,-0.44027236,-0.5813989,-2.5810142,-1.7002331,-2.6802335,0.0,0.0,-0.67646796,0.0,0.0,0.5692733,-1.0614057,0.0,-1.7043824,0.97334677,0.0,-1.4601759,0.0,0.0,-0.7815635,0.0,0.0,-0.40979037,0.5350211,0.0,1.288412,2.4949772,0.0,-1.5240858,0.0,0.0,0.0,0.0,0.0,0.09779865,0.69517595,-0.083350755,-0.70763624,0.0950474,0.09614525,0.17753564,0.3976434,0.43128923,-0.2775398,-0.062037002,0.30106986
0.08057185,-0.3210461,-0.02683542,0.1348161,-5.36983,5.367886,0.07450796,0.174659,-0.32002133,-1.76818,2.1458392,7.015752,-2.180656,0.0,0.0,-4.791957,0.0,0.0,-0.03506599,-0.017530302,-0.45136923,-1.8821331,0.04619618,0.15367965,-2.6918857,0.0,0.0,-2.0196168,0.0,0.0,0.54676336,-1.0807918,0.0,-1.1699469,0.9346681,0.0,-1.4432102,0.0,0.0,-0.81724834,0.0,0.0,-0.42121837,0.5316148,0.0,-1.115984,-2.703656,0.0,-1.5319606,0.0,0.0,0.0,0.0,0.0,0.1011385,0.6950727,-0.07920612,-0.7078401,0.097789034,0.0019405925,0.15217267,0.09194072,0.7748565,-0.34465012,-0.10119469,3.451181
0.119288445,-0.28693593,-0.06538522,2.8434637,-0.70668876,0.7666057,0.11300581,0.19088548,-0.34993088,3.0113862,-4.406568,3.663454,-2.1057057,0.0,0.0,-0.6248599,0.0,0.0,-0.069007926,-0.03196268,-0.5133525,0.2316863,-6.816082,0.9088049,-2.6843724,0.0,0.0,-2.6459332,0.0,0.0,0.5126817,-1.0949168,0.0,-0.2598939,2.7095366,0.0,-1.4153122,0.0,0.0,0.41710988,0.0,0.0,-0.42525053,0.5240888,0.0,0.0066726003,-2.6148875,0.0,-1.5809959,0.0,0.0,0.0,0.0,0.0,0.10353434,0.6934951,-0.073490076,-0.7101005,0.097062424,0.03642165,0.20103215,0.18645594,0.081068374,0.024620354,-1.0797021,2.2802932
0.13775474,-0.27728906,-0.06951049,-0.9884915,-0.17770049,-0.4010199,0.113618396,0.22858833,-0.42138138,1.7763166,-5.36568,-0.90846336,-2.0860238,0.0,0.0,0.8972069,0.0,0.0,-0.064333715,-0.045028303,-0.59455603,-1.370872,-4.5491395,1.1543458,-2.6676412,0.0,0.0,-1.7126477,0.0,0.0,0.48024645,-1.0783296,0.0,2.0558856,-0.09642416,0.0,-1.399137,0.0,0.0,1.6887043,0.0,0.0,-0.40845332,0.5199879,0.0,-0.5813148,2.0605292,0.0,-1.5794988,0.0,0.0,0.0,0.0,0.0,0.10529519,0.70133233,-0.07032228,-0.7032925,0.09256042,0.27057576,0.16612493,0.05742854,0.0124606965,2.4554572,-0.43642232,0.56707996
0.15334807,-0.31133062,-0.07728897,-3.1111684,-0.69725996,-0.4575823,0.10678344,0.21821101,-0.46581435,-2.0886884,-1.1159825,1.6291792,-2.078813,0.0,0.0,0.7839862,0.0,0.0,-0.051418208,-0.041675903,-0.675421,0.8665267,-6.2543316,-1.8315806,-2.6734905,0.0,0.0,1.1728264,0.0,0.0,0.47804722,-1.0661006,0.0,-0.28571922,2.7836325,0.0,-1.3748553,0.0,0.0,2.3360531,0.0,0.0,-0.37701806,0.502396,0.0,-1.6913838,6.034414,0.0,-1.5146192,0.0,0.0,0.0,0.0,0.0,0.10471559,0.716149,-0.07895182,-0.6869694,0.09471174,0.4177906,0.19676897,-0.12806685,-0.5257205,3.3477728,2.2273333,0.85805005
0.11024569,-0.40894595,-0.077325605,-7.186042,0.09076354,-0.3088578,0.100951135,0.23237525,-0.41097027,2.6050699,6.4333386,5.5572715,-2.0231316,0.0,0.0,-0.29367498,0.0,0.0,-0.053769596,-0.05091633,-0.659136,-2.7409787,4.967094,0.6802029,-2.679244,0.0,0.0,1.3183459,0.0,0.0,0.5006512,-1.0738317,0.0,-0.9243774,2.6792467,0.0,-1.329544,0.0,0.0,0.97308975,0.0,0.0,-0.34870073,0.41911975,0.0,-7.612063,-4.0924,0.0,-1.5056517,0.0,0.0,0.0,0.0,0.0,0.09851114,0.73174745,-0.10088282,-0.6649564,0.1104594,0.24844062,0.034113497,-0.5524855,0.25404876,2.9473367,4.0004425,-4.6212006
0.08965267,-0.4499072,-0.06917938,-0.04387401,1.2853626,-0.2030112,0.09707768,0.27361876,-0.3404924,3.3549318,4.2254558,4.273905,-1.9502169,0.0,0.0,-1.2978976,0.0,0.0,-0.06759808,-0.08964767,-0.64827704,-2.9847596,-1.6402408,0.22882175,-2.6757777,0.0,0.0,0.6442889,0.0,0.0,0.51349,-1.0646828,0.0,1.7968899,-3.5871618,0.0,-1.3460041,0.0,0.0,0.6749685,0.0,0.0,-0.33845267,0.3681103,0.0,-0.514158,-2.2155187,0.0,-1.5498579,0.0,0.0,0.0,0.0,0.0,0.09407873,0.7356584,-0.10886567,-0.6579831,0.11837733,-0.016002038,-0.08269175,-0.13618208,-0.10074808,-0.24902527,-0.30997044,0.5321108
0.07868491,-0.4336521,-0.039596632,1.7392216,2.6822703,-2.6691449,0.077842645,0.31055984,-0.29221016,1.401198,2.2570937,3.787558,-1.8902484,0.0,0.0,1.1815952,0.0,0.0,-0.06968413,-0.16355577,-0.66657525,-6.238915,-0.8326722,-1.2273998,-2.6832955,0.0,0.0,1.9517903,0.0,0.0,0.53591746,-1.0751877,0.0,-1.8585784,1.6356342,0.0,-1.3460053,0.0,0.0,0.13832629,0.0,0.0,-0.33359206,0.36691236,0.0,0.18484731,-1.4663807,0.0,-1.586095,0.0,0.0,0.0,0.0,0.0,0.09409729,0.7317616,-0.108178176,-0.66218334,0.11973148,0.0057132095,-0.06525802,0.098963596,0.1429952,-0.9685767,0.36725166,-1.5796754
0.109393746,-0.40383106,-0.05847485,2.1716585,-2.3981657,1.1529189,0.079757966,0.26578537,-0.22422852,-4.621891,6.268546,7.7243013,-1.7983445,0.0,0.0,-3.1676493,0.0,0.0,-0.09745692,-0.16252053,-0.703345,2.937234,-2.6627681,-4.222572,-2.7305443,0.0,0.0,1.6419462,0.0,0.0,0.5616075,-1.1102141,0.0,-2.9841218,1.321785,0.0,-1.3264427,0.0,0.0,-0.45991328,0.0,0.0,-0.33586434,0.3664424,0.0,-0.18835784,0.041028313,0.0,-1.5945425,0.0,0.0,0.0,0.0,0.0,0.0960321,0.724923,-0.11037725,-0.66790587,0.1273,-0.026293159,0.014089886,0.12639958,0.34808493,-1.6284431,1.6683089,2.618724
0.06218943,-0.30555856,-0.0369854,8.61785,3.773294,-4.2644496,0.051498156,0.27747753,-0.25000343,3.7852702,-7.176293,-0.9930845,-1.7534462,0.0,0.0,-1.8930147,0.0,0.0,-0.12941958,-0.21013871,-0.78164595,-5.9491954,-6.1095557,-3.5732064,-2.798137,0.0,0.0,1.6583776,0.0,0.0,0.5865481,-1.15919,0.0,-2.700082,-1.3940654,0.0,-1.3292142,0.0,0.0,-0.636494,0.0,0.0,-0.3488782,0.3825903,0.0,1.823755,0.34804785,0.0,-1.5909313,0.0,0.0,0.0,0.0,0.0,0.09922078,0.7093488,-0.11376197,-0.6817004,0.1384453,-0.03477552,0.16186772,0.2460453,-0.14809044,-3.192502,0.96528304,-6.0308146
0.005383269,-0.29385215,0.03817195,-3.300476,5.840594,-4.4655223,-0.012923993,0.3140878,-0.26473472,2.2255511,2.1918736,-0.59795266,-1.7629321,0.0,0.0,-3.1810818,0.0,0.0,-0.17589015,-0.22479688,-0.72965974,2.0057788,9.224498,1.015426,-2.812651,0.0,0.0,0.56523573,0.0,0.0,0.60362345,-1.1622722,0.0,0.88096523,2.3486807,0.0,-1.3193542,0.0,0.0,1.8970493,0.0,0.0,-0.33108115,0.38307428,0.0,-0.9248281,1.2618896,0.0,-1.5725005,0.0,0.0,0.0,0.0,0.0,0.09885754,0.7064989,-0.1175986,-0.68428516,0.13705353,0.03299995,-0.17136846,-0.18189843,-0.665883,0.9893316,-0.4471818,-2.5259545
0.022242432,-0.3187389,0.09242168,-0.86048424,2.5631654,1.5979506,-0.029371046,0.3401616,-0.23819822,1.8516911,1.930966,-0.36285904,-1.7692705,0.0,0.0,-3.7942557,0.0,0.0,-0.2315771,-0.18839657,-0.6553385,1.9200095,2.037497,0.48434812,-2.8016121,0.0,0.0,-1.7281616,0.0,0.0,0.5882596,-1.1441413,0.0,1.6864574,1.9073467,0.0,-1.2804098,0.0,0.0,2.3237803,0.0,0.0,-0.3015688,0.40252894,0.0,2.5380805,3.0354202,0.0,-1.5412118,0.0,0.0,0.0,0.0,0.0,0.09654853,0.7083899,-0.11246941,-0.6860529,0.12192524,0.049585205,-0.06475743,-0.13196991,-1.3591474,-0.38196206,-2.3333209,2.8046937
0.07923289,-0.30342233,0.09690632,2.094942,-1.0729599,4.715331,0.023569567,0.34444064,-0.22316602,-0.68917865,0.44675496,1.1223148,-1.761906,0.0,0.0,-6.186517,0.0,0.0,-0.31128588,-0.15862653,-0.6775361,1.9307684,-3.860764,-0.32596028,-2.8018303,0.0,0.0,-1.252565,0.0,0.0,0.5666074,-1.129515,0.0,0.51760125,0.8155735,0.0,-1.2620131,0.0,0.0,1.0313559,0.0,0.0,-0.27777493,0.44239214,0.0,2.415042,2.5453856,0.0,-1.4986823,0.0,0.0,0.0,0.0,0.0,0.095251836,0.7024494,-0.10843086,-0.69525534,0.10689981,-0.1241069,-0.0051088827,-0.07264129,-1.119936,-1.7736436,-1.3901873,4.333701
0.11774406,-0.24497798,0.06401988,4.4830446,-3.1116402,4.2391486,0.092542216,0.3388299,-0.25459176,-0.9037552,-3.7105293,2.0703278,-1.7397547,0.0,0.0,-8.588772,0.0,0.0,-0.4274787,-0.15727584,-0.7329494,-1.1911141,-3.1765635,-0.3658382,-2.8074691,0.0,0.0,-2.4083023,0.0,0.0,0.5403395,-1.1259304,0.0,0.221729,-1.7753292,0.0,-1.275403,0.0,0.0,-0.42710045,0.0,0.0,-0.27601317,0.47318718,0.0,2.0071218,-1.0607964,0.0,-1.4977511,0.0,0.0,0.0,0.0,0.0,0.09429836,0.68997747,-0.104107186,-0.7092961,0.09995915,-0.21284953,0.081104584,0.021494187,-0.1100749,-2.3536177,-1.0002415,1.3745364
0.11867312,-0.26238087,0.073108576,-4.079355,2.6359403,0.43300152,0.121558,0.3441001,-0.22941454,0.62618506,4.9497476,1.0983082,-1.7161411,0.0,0.0,1.2325654,0.0,0.0,-0.46150565,-0.21608528,-0.6856659,-5.3700867,6.5954347,2.0144954,-2.7899659,0.0,0.0,-2.229424,0.0,0.0,0.50583607,-1.0865214,0.0,3.7697918,-2.479233,0.0,-1.3087713,0.0,0.0,1.5580087,0.0,0.0,-0.26205593,0.5057836,0.0,2.6339626,3.6148114,0.0,-1.4698359,0.0,0.0,0.0,0.0,0.0,0.09384632,0.68989193,-0.0967012,-0.7117991,0.08966635,-0.06569886,-0.19597812,-0.049081795,-0.30118924,0.8521192,-2.1891952,-0.2538548
0.1008615,-0.30508527,0.11348506,-1.9779207,2.7223713,-0.56627625,0.11852418,0.36826974,-0.16064963,2.4736445,4.5024314,2.5895114,-1.6883556,0.0,0.0,2.0831943,0.0,0.0,-0.4360625,-0.28654262,-0.6098951,-3.9711947,3.882812,0.64428604,-2.7703393,0.0,0.0,-1.252271,0.0,0.0,0.48118132,-1.0635122,0.0,-0.062530845,1.8967167,0.0,-1.3068198,0.0,0.0,0.3109744,0.0,0.0,-0.24911085,0.52685565,0.0,0.18425247,0.9902635,0.0,-1.4351825,0.0,0.0,0.0,0.0,0.0,0.09403847,0.6935359,-0.091625266,-0.7096774,0.08349108,-0.053770803,-0.052424736,0.044671908,0.12055776,0.3487614,-0.20137112,-1.8304716
0.1448416,-0.29890245,0.1264646,1.3992468,-0.108456194,-3.7515972,0.07948254,0.33602536,-0.14505506,-4.5291553,-0.771346,1.4310433,-1.6600423,0.0,0.0,6.83071,0.0,0.0,-0.35906032,-0.31280053,-0.65395474,-0.64436686,-6.0612264,-1.6171755,-2.7860012,0.0,0.0,-2.1187859,0.0,0.0,0.4548936,-1.0699146,0.0,-0.5725446,-0.104379706,0.0,-1.2953722,0.0,0.0,-0.02409372,0.0,0.0,-0.24846373,0.5304307,0.0,-0.26256323,-3.5711627,0.0,-1.4576346,0.0,0.0,0.0,0.0,0.0,0.09599351,0.6923444,-0.08816075,-0.71123517,0.0838535,-0.11694846,0.04217473,0.15681309,0.46987385,-0.48540238,-0.12800296,5.024445
0.19661134,-0.2707643,0.101902544,1.9145634,-2.7840507,-0.20458654,0.0537227,0.2953895,-0.17466159,-1.7639723,-2.5705688,1.822997,-1.6395606,0.0,0.0,5.7484274,0.0,0.0,-0.26822647,-0.36393195,-0.7643294,-4.9210362,-8.48227,1.9536406,-2.7842755,0.0,0.0,-2.26152,0.0,0.0,0.42144233,-1.0696733,0.0,0.70588666,-4.528802,0.0,-1.3333824,0.0,0.0,-0.8740084,0.0,0.0,-0.25661972,0.5297942,0.0,0.059302513,-0.5299455,0.0,-1.4857109,0.0,0.0,0.0,0.0,0.0,0.09800539,0.69140095,-0.08602809,-0.7117031,0.089680016,-0.21116538,0.15419158,0.089889236,0.89213306,0.13426985,0.68440294,2.342767
0.18177672,-0.24088137,0.036356833,2.0040307,-4.5521803,3.0634944,0.09352784,0.33169398,-0.23836458,4.8422003,-5.790153,-0.5852625,-1.6299976,0.0,0.0,-1.6168388,0.0,0.0,-0.262462,-0.44038957,-0.87811077,-5.2992673,-7.352233,-1.4099841,-2.7828984,0.0,0.0,-2.0789094,0.0,0.0,0.38811275,-1.0632044,0.0,0.47298545,-5.6799164,0.0,-1.4090239,0.0,0.0,-0.7958441,0.0,0.0,-0.2695353,0.5088141,0.0,-2.6873345,-2.2347515,0.0,-1.5031496,0.0,0.0,0.0,0.0,0.0,0.09854356,0.6942124,-0.089097336,-0.7068253,0.10260987,0.003652837,0.2553779,-0.005735966,1.021267,0.98859245,1.9473217,-3.0962505
0.13498871,-0.25876805,0.037560206,-2.3576052,2.8209927,-0.5643056,0.09957032,0.40335086,-0.27758276,4.35794,-0.7216122,-1.381881,-1.6443017,0.0,0.0,-6.818346,0.0,0.0,-0.33013722,-0.4642172,-0.83849895,0.92310137,9.20759,3.2902048,-2.7639313,0.0,0.0,-1.3118039,0.0,0.0,0.36513138,-1.0049593,0.0,5.6463532,-9.34286,0.0,-1.5311048,0.0,0.0,1.3190248,0.0,0.0,-0.26218113,0.47635376,0.0,-0.7255619,-4.0916996,0.0,-1.5581343,0.0,0.0,0.0,0.0,0.0,0.095377214,0.7015745,-0.09092169,-0.69921434,0.10308144,-0.1149127,-0.056184307,-0.33021262,-0.5519609,1.038299,-1.2600852,-2.6540318
0.09843533,-0.18366805,0.030857576,8.94723,-2.5138712,-0.19826461,0.09436391,0.43642417,-0.36039078,0.69147116,-7.8642473,2.0788379,-1.6422157,0.0,0.0,-1.1993182,0.0,0.0,-0.38088334,-0.5096368,-0.8433388,-5.390906,-6.008521,-1.4609015,-2.7547946,0.0,0.0,-1.9064507,0.0,0.0,0.33965477,-1.0084132,0.0,-4.508833,-2.3494642,0.0,-1.6222624,0.0,0.0,-1.6518744,0.0,0.0,-0.27170786,0.4970607,0.0,1.6876408,-0.3645613,0.0,-1.5801628,0.0,0.0,0.0,0.0,0.0,0.09524237,0.6905955,-0.0894306,-0.7097562,0.106424555,-0.089103885,0.25716853,0.21261093,0.54854274,-3.6494792,1.3656868,-2.5653973
0.0725956,-0.15881036,0.028091462,-2.6015666,1.2557554,-0.12081792,0.09205533,0.4214037,-0.38330784,-2.0184972,2.2555478,3.568291,-1.5968463,0.0,0.0,2.9954226,0.0,0.0,-0.36211324,-0.5761428,-0.85450613,-4.3863363,2.2111077,-0.8526585,-2.768872,0.0,0.0,-0.37777486,0.0,0.0,0.3249147,-1.0447628,0.0,-1.4229658,0.8407391,0.0,-1.6288838,0.0,0.0,1.1590078,0.0,0.0,-0.2701291,0.4824489,0.0,-2.577451,0.012190976,0.0,-1.5823236,0.0,0.0,0.0,0.0,0.0,0.09559336,0.68613166,-0.09535838,-0.7123116,0.11288179,-0.013076298,-0.0059498446,-0.085676804,-0.33798608,1.0993958,1.1259414,-1.2349054
0.044057503,-0.173506,0.04716948,0.308,1.268856,-0.1550121,0.090429306,0.4002726,-0.3709652,-1.2988117,-0.25704575,3.4684236,-1.5448613,0.0,0.0,-0.4316484,0.0,0.0,-0.3500764,-0.6468044,-0.7995584,-4.812333,4.628865,2.3074841,-2.7579956,0.0,0.0,-1.4626595,0.0,0.0,0.31171232,-1.0763484,0.0,-2.5782475,1.0983179,0.0,-1.6130949,0.0,0.0,1.1674649,0.0,0.0,-0.25306585,0.4593976,0.0,-0.62182516,0.6212142,0.0,-1.5777392,0.0,0.0,0.0,0.0,0.0,0.09563784,0.6875652,-0.101328,-0.7097898,0.11482657,-0.05228515,-0.006991169,0.070462614,-0.25145704,-0.08743146,0.38924593,-2.1267858
0.020052256,-0.19227104,0.074167974,-2.096983,2.4399438,-0.114291266,0.088188246,0.3901305,-0.32724258,0.680896,5.404026,10.045356,-1.4425806,0.0,0.0,5.29259,0.0,0.0,-0.30156025,-0.697496,-0.7608236,-2.4130301,1.4466124,3.7765636,-2.7120543,0.0,0.0,1.5225273,0.0,0.0,0.31804612,-1.1207488,0.0,-2.5322163,0.7650009,0.0,-1.5990343,0.0,0.0,1.2397829,0.0,0.0,-0.23611313,0.42349926,0.0,-2.7237487,0.13750307,0.0,-1.572844,0.0,0.0,0.0,0.0,0.0,0.09610984,0.68888366,-0.11250152,-0.7057249,0.12138809,-0.15246896,-0.012100262,0.03307916,-0.48991847,0.9500491,1.7366096,-0.6821291
0.011038429,-0.15847766,0.09135064,4.633866,0.35607454,0.2792273,0.08967795,0.43456048,-0.31124884,4.4997525,-1.3758777,7.2351804,-1.3139447,0.0,0.0,2.74718,0.0,0.0,-0.23587765,-0.7524667,-0.7899982,-4.426562,-3.0918586,4.2435656,-2.6528795,0.0,0.0,0.44504413,0.0,0.0,0.32999727,-1.1678978,0.0,-3.4565558,0.51661175,0.0,-1.5894859,0.0,0.0,0.9598629,0.0,0.0,-0.22256002,0.43058625,0.0,2.449996,3.4250853,0.0,-1.5386958,0.0,0.0,0.0,0.0,0.0,0.098294504,0.68448037,-0.117339715,-0.7087843,0.12386649,-0.028936477,0.09476649,0.20605558,-0.295019,-1.6465403,-0.037812214,-0.76478076
-0.027854413,-0.16294631,0.122521795,-2.5806448,2.8869748,-0.74160004,0.08860025,0.4871759,-0.27875298,1.9902431,3.3463426,5.0303416,-1.2200637,0.0,0.0,-4.7261834,0.0,0.0,-0.27765322,-0.8179873,-0.6989898,-4.4764614,10.036248,4.8053274,-2.5822542,0.0,0.0,0.57733643,0.0,0.0,0.3427803,-1.1818472,0.0,0.6540192,0.76957625,0.0,-1.5796826,0.0,0.0,1.5445112,0.0,0.0,-0.19903979,0.43203735,0.0,-1.3492787,-0.43141934,0.0,-1.5216855,0.0,0.0,0.0,0.0,0.0,0.09918889,0.68646187,-0.11867979,-0.707249,0.12034999,0.04486501,-0.067683786,-0.029557018,-0.257597,1.5022444,-0.16664353,-3.5956175
-0.06460642,-0.16270378,0.15870063,1.3993781,1.4606203,-1.9770976,0.06175293,0.5326699,-0.2890448,3.9346669,-3.3579144,-1.5206493,-1.1972175,0.0,0.0,-6.6708083,0.0,0.0,-0.3667199,-0.8729166,-0.5455713,-4.51491,9.774975,2.766327,-2.5205443,0.0,0.0,-5.0680265,0.0,0.0,0.3052844,-1.1673492,0.0,1.2956021,4.1430225,0.0,-1.5418926,0.0,0.0,0.6723778,0.0,0.0,-0.18102883,0.4637401,0.0,4.187583,2.1002471,0.0,-1.4979345,0.0,0.0,0.0,0.0,0.0,0.099783555,0.6919046,-0.107711725,-0.7056244,0.1084452,0.17553881,-0.03890717,0.06457332,0.38165882,0.21629162,-3.7403617,-1.8663341
-0.051712524,-0.15856819,0.17801365,-0.98841244,1.6376272,-0.54683906,0.04166327,0.5468528,-0.33903584,-0.08659811,-2.9016247,-6.8105693,-1.2594491,0.0,0.0,0.6785608,0.0,0.0,-0.38596052,-0.9101436,-0.49513593,-1.4376649,1.1784036,-0.28619888,-2.5090034,0.0,0.0,-2.8753905,0.0,0.0,0.24200888,-1.1281948,0.0,3.8846967,-1.7224668,0.0,-1.5221465,0.0,0.0,1.4982102,0.0,0.0,-0.16551942,0.515684,0.0,2.8150804,2.8711507,0.0,-1.4598742,0.0,0.0,0.0,0.0,0.0,0.09934181,0.6975177,-0.089460514,-0.7051129,0.091003716,0.40323845,0.01526475,-0.13287687,-0.15972583,0.8819154,-3.1825674,1.8646759
-0.06612764,-0.2466186,0.23203224,-7.729844,5.1897445,1.7277055,0.061538637,0.5654835,-0.27214688,1.4825516,8.570036,-0.86714786,-1.3124318,0.0,0.0,-3.468852,0.0,0.0,-0.4409775,-0.91338646,-0.34981507,0.8463831,12.522335,1.8519399,-2.4934456,0.0,0.0,-0.43346503,0.0,0.0,0.22517627,-1.0718113,0.0,3.0147173,-0.032825075,0.0,-1.5401826,0.0,0.0,1.600566,0.0,0.0,-0.14011852,0.49583003,0.0,-3.6298397,-2.8207412,0.0,-1.4703281,0.0,0.0,0.0,0.0,0.0,0.09295506,0.70943886,-0.08353871,-0.69527495,0.079438545,0.351472,-5.3316853e-05,-0.6081381,-0.35953832,2.3010871,-0.54125255,-2.363954
-0.09289699,-0.2404663,0.28491348,3.3330488,1.7723552,-1.1268947,0.04856685,0.5986132,-0.27928105,3.0832431,-4.8427343,-6.63566,-1.3787444,0.0,0.0,3.262418,0.0,0.0,-0.40397283,-0.95017684,-0.309502,-4.3043365,-0.7566452,-1.0178204,-2.4932282,0.0,0.0,-1.8351399,0.0,0.0,0.20732653,-1.0454501,0.0,1.6694157,-2.874253,0.0,-1.5674785,0.0,0.0,-0.12816149,0.0,0.0,-0.1312266,0.5022474,0.0,2.473963,3.9274728,0.0,-1.454777,0.0,0.0,0.0,0.0,0.0,0.08697092,0.706048,-0.08125302,-0.69954145,0.074403785,0.30212554,0.14209765,-0.20950031,-0.01514561,-1.2956523,-0.8249939,-1.9955211
-0.107194655,-0.2613745,0.29729205,-2.6466,1.0522811,2.367755,0.08383064,0.6325434,-0.25927293,0.88343996,3.4934077,-3.0140717,-1.4431615,0.0,0.0,-3.302512,0.0,0.0,-0.46193644,-0.9858797,-0.20428139,-1.1584346,7.7055583,0.46504208,-2.4954388,0.0,0.0,-3.0829208,0.0,0.0,0.1638173,-0.997749,0.0,3.6916332,-0.42932487,0.0,-1.5896741,0.0,0.0,-0.7890251,0.0,0.0,-0.14027116,0.5301467,0.0,2.5132766,0.773514,0.0,-1.42678,0.0,0.0,0.0,0.0,0.0,0.08346969,0.70945054,-0.066549316,-0.6983737,0.06727068,0.25704113,-0.111095436,-0.12919678,1.1430036,0.80964977,-3.1090708,1.0526805
-0.044625275,-0.22299846,0.25766167,5.7642665,-4.267998,-0.52253395,0.08195488,0.6169696,-0.33655763,-0.5427586,-8.6706915,-3.2207057,-1.4932182,0.0,0.0,9.513034,0.0,0.0,-0.33582717,-1.0154954,-0.35877118,-2.3326633,-14.753576,-1.9455765,-2.5200906,0.0,0.0,-2.3624616,0.0,0.0,0.1253669,-0.9870337,0.0,-1.3617648,0.35432816,0.0,-1.5859741,0.0,0.0,-1.8460304,0.0,0.0,-0.16121763,0.5544941,0.0,1.401358,-4.4727855,0.0,-1.4608002,0.0,0.0,0.0,0.0,0.0,0.08663224,0.70848745,-0.051312536,-0.70092684,0.06414116,0.05959762,0.0154010365,0.49103594,1.0858094,-1.6353784,-0.8843556,3.7998106
-0.00796821,-0.125122,0.21143956,7.5456367,-2.3265285,-1.7727116,0.06309678,0.61499757,-0.48098457,-0.103365965,-10.611952,-5.0745087,-1.554904,0.0,0.0,3.5503352,0.0,0.0,-0.25182527,-1.0604722,-0.5210024,-2.6216137,-8.9148245,0.84359986,-2.5268269,0.0,0.0,-2.4813755,0.0,0.0,0.089893594,-1.001881,0.0,-0.80142164,0.27447793,0.0,-1.5812927,0.0,0.0,-1.214534,0.0,0.0,-0.18275318,0.61517024,0.0,6.139739,2.8202991,0.0,-1.4616015,0.0,0.0,0.0,0.0,0.0,0.09527615,0.6992534,-0.039182875,-0.7111628,0.061293427,0.1629962,0.001228129,0.6172776,0.48041904,-2.4154024,-1.8713231,1.8431879
0.024357008,-0.12109376,0.17921345,-2.7868006,-1.2247139,2.541805,0.097644135,0.61502016,-0.50527275,0.07118181,2.360515,2.4245884,-1.5652633,0.0,0.0,-5.3817644,0.0,0.0,-0.32921597,-1.0523663,-0.47937766,2.080185,6.0879617,6.0602336,-2.473524,0.0,0.0,-0.94520384,0.0,0.0,0.063998505,-0.9930916,0.0,1.6442466,2.3247845,0.0,-1.5447493,0.0,0.0,-0.92435384,0.0,0.0,-0.19746184,0.6731689,0.0,2.920977,2.1250238,0.0,-1.4275267,0.0,0.0,0.0,0.0,0.0,0.10059483,0.70137864,-0.026091762,-0.71022743,0.0544448,-0.1260084,-0.100506045,0.23563705,0.6044372,1.3625685,-1.7842346,2.5635202
